fighter1,fighter2,fight_odds_url,Bet,5Dimes_win,Bet365_win,BetDSI_win,BetOnline_win,BookMaker_win,Bovada_win,Intertops_win,Pinnacle_win,SportBet_win,SportsInt_win,Sportsbook_win,William_H_win,meanodds_win,5Dimes_vig,BetDSI_vig,BookMaker_vig,SportBet_vig,Bet365_vig,Bovada_vig,Sportsbook_vig,William_H_vig,Pinnacle_vig,SportsInt_vig,BetOnline_vig,Intertops_vig,Winner_Cleaned,Loser_Cleaned,wiki_url,bestfightodds_winner,bestfightodds_loser,WeightClass,Winner,Outcome,Loser,Method,Round,Time,Notes,Card,Winner_url,Loser_url,event_order,Method_Cleaned,Card_Cleaned,Champion,Interim_Champion,Card_Date,#,Event,5Dimes_lose,BetDSI_lose,BookMaker_lose,SportBet_lose,Bet365_lose,Bovada_lose,Sportsbook_lose,William_H_lose,Pinnacle_lose,SportsInt_lose,BetOnline_lose,Intertops_lose,meanodds_lose
Jim Miller,Scott Holtzman,https://www.bestfightodds.com/events/ufc-on-espn-25-anderson-vs-blachowicz-2-1848,Scott Holtzman,1.7407407407407407,1.7194244604316546,1.6993006993006992,1.6993006993006992,1.7246376811594204,1.6666666666666665,1.7142857142857144,1.7194244604316546,1.7575757575757576,1.7407407407407407,1.7407407407407407,1.6711409395973154,1.7161649417476506,0.03958436417615041,0.043022820800598716,0.0606011635423398,0.027681113571654592,0.05778043434947211,0.054545454545454675,0.06227296315516351,0.05293902884264323,0.030020451432538398,0.06227296315516351,0.03690785952868669,0.05952380952380931,Scott Holtzman,Jim Miller,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Anderson_vs._B%C5%82achowicz_2,Scott Holtzman,Jim Miller,Lightweight,Scott Holtzman,def,Jim Miller,"Decision (unanimous) (30–27, 29–28, 29–28)",3.0,5:00,,Preliminary card (ESPN+),https://en.wikipedia.org/wiki/Scott_Holtzman,https://en.wikipedia.org/wiki/Jim_Miller_(fighter),9,Unanimous Decision,Prelim,,,2020-02-15,509,UFC Fight Night: Anderson vs. Błachowicz 2,2.15,2.2,2.08,2.1799999999999997,2.1,2.2,2.05,2.2,2.23,2.05,2.23,2.1,2.1475000000000004
Jim Miller,Steve Lopez,https://www.bestfightodds.com/events/ufc-103-franklin-vs-belfort-168,Jim Miller,1.196078431372549,,,,1.2247191011235956,1.1666666666666667,,1.2493765586034913,1.196078431372549,1.2,1.1666666666666667,,1.1999408365436455,0.04883153121730044,,0.036293981248109564,0.11384335154826974,,0.05714285714285716,0.05714285714285716,,0.024614448233577724,0.08024691358024705,,,Jim Miller,Steve Lopez,https://en.wikipedia.org/wiki/UFC_103,Jim Miller,Steve Lopez,Lightweight,Jim Miller,def,Steve Lopez,TKO (shoulder injury),2.0,0:48,,Preliminary card,https://en.wikipedia.org/wiki/Jim_Miller_(fighter),,8,KO,Prelim,,,2009-09-19,137,UFC 103: Franklin vs. Belfort,4.7,,4.55,3.6,,5.0,5.0,,4.46,4.05,,,4.48
Jim Miller,Takanori Gomi,https://www.bestfightodds.com/events/ufc-200-tate-vs-nunes-1102,Jim Miller,1.3773584905660377,,1.3703703703703702,1.392156862745098,1.3703703703703702,1.3636363636363638,,1.3802281368821292,1.3861003861003862,1.3571428571428572,1.3773584905660377,1.4,1.3774722328379652,0.0337197049525817,0.037422037422037535,0.037422037422037535,0.023563271591951374,,0.05079365079365061,0.048608042421564246,0.059113300492610765,0.02939595511657589,0.06471095772217428,0.03577017661524717,,Jim Miller,Takanori Gomi,https://en.wikipedia.org/wiki/UFC_200,Jim Miller,Takanori Gomi,Lightweight,Jim Miller,def,Takanori Gomi,TKO (punches),1.0,2:18,,Preliminary Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Jim_Miller_(fighter),https://en.wikipedia.org/wiki/Takanori_Gomi,12,KO,Prelim,,,2016-07-09,363,UFC 200: Tate vs. Nunes,3.25,3.25,3.25,3.31,,3.15,3.1,2.9,3.28,3.05,3.15,,3.169
Jim Miller,Thiago Alves,https://www.bestfightodds.com/events/ufc-205-alvarez-vs-mcgregor-1188,Jim Miller,2.3,,2.29,2.3,2.29,2.25,,2.33,2.33,2.4,2.25,2.3,2.3040000000000003,0.03478260869565242,0.03507479700461236,0.03507479700461236,0.024326249761081442,,0.05228758169934644,0.05228758169934644,0.051640846243544924,0.029184549356223277,0.059523809523809534,0.03478260869565242,,Jim Miller,Thiago Alves,https://en.wikipedia.org/wiki/UFC_205,Jim Miller,Thiago Alves,Catchweight (162.6 lbs),Jim Miller,def,Thiago Alves,"Decision (unanimous) (30–27, 29–28, 30–27)",3.0,5:00,,Preliminary Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Jim_Miller_(fighter),https://en.wikipedia.org/wiki/Thiago_Alves_(fighter),10,Unanimous Decision,Prelim,,,2016-11-12,377,UFC 205: Alvarez vs. McGregor,1.6666666666666665,1.6711409395973154,1.6711409395973154,1.6802721088435373,,1.6451612903225805,1.6451612903225805,1.62111801242236,1.6666666666666665,1.5555555555555556,1.6666666666666665,,1.6489550136661244
Jim Miller,Yancy Medeiros,https://www.bestfightodds.com/events/ufc-172-jones-vs-teixeira-772,Jim Miller,1.5405405405405406,,1.5714285714285714,1.5,1.5714285714285714,1.5,,1.5154639175257731,1.5376344086021505,1.4716981132075473,1.5,,1.5231326803036838,0.01949317738791434,0.036363636363636376,0.036363636363636376,0.022096862245561066,,0.0512820512820511,0.04402515723270439,,0.024827449227866394,0.07789355398917142,0.03703703703703698,,Jim Miller,Yancy Medeiros,https://en.wikipedia.org/wiki/UFC_172,Jim Miller,Yancy Medeiros,Lightweight,Jim Miller,def,Yancy Medeiros,Technical Submission (guillotine choke),1.0,3:18,,Main card,https://en.wikipedia.org/wiki/Jim_Miller_(fighter),https://en.wikipedia.org/wiki/Yancy_Medeiros,4,Sub,Main Event,,,2014-04-26,271,UFC 172: Jones vs. Teixeira,2.7,2.5,2.5,2.69,,2.6,2.65,,2.74,2.51,2.7,,2.621111111111111
Jim Wallhead,Luan Chagas,https://www.bestfightodds.com/events/ufc-212-aldo-vs-holloway-1257,Luan Chagas,1.4,,1.3937007874015748,1.4,1.3937007874015748,1.3846153846153846,,1.3952569169960474,1.3937007874015748,1.3703703703703702,1.3846153846153846,1.4,1.3915960418801911,0.017316017316017396,0.0475471275941155,0.0475471275941155,0.02426259055145419,,0.05555555555555558,0.047955121245023546,0.059113300492610765,0.029213881019829913,0.06871278057718744,0.03686635944700467,,Luan Chagas,Jim Wallhead,https://en.wikipedia.org/wiki/UFC_212,Luan Chagas,Jim Wallhead,Welterweight,Luan Chagas,def,Jim Wallhead,Submission (rear-naked choke),2.0,4:48,,Preliminary Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Luan_Chagas,https://en.wikipedia.org/wiki/Jim_Wallhead,11,Sub,Prelim,,,2017-06-03,399,UFC 212: Aldo vs. Holloway,3.3,3.03,3.03,3.26,,3.0,3.07,2.9,3.2,2.95,3.1,,3.0839999999999996
Jimi Manuwa,Kyle Kingsbury,https://www.bestfightodds.com/events/ufc-on-fuel-tv-5-struve-vs-miocic-569,Jimi Manuwa,1.5,,1.5,1.5,1.4651162790697674,1.4878048780487805,,1.4975124378109452,1.510204081632653,1.526315789473684,1.5405405405405406,,1.503054889619597,0.03703703703703698,0.0512820512820511,0.04617604617604609,0.027125665811797095,,0.04948963810702134,0.04127966976264208,,0.024916943521594792,0.05517241379310356,0.030303030303030276,,Jimi Manuwa,Kyle Kingsbury,https://en.wikipedia.org/wiki/UFC_on_Fuel_TV:_Struve_vs._Miocic,Jimi Manuwa,Kyle Kingsbury,Light Heavyweight,Jimi Manuwa,def,Kyle Kingsbury,TKO (doctor stoppage),2.0,5:00,,Preliminary Card (Facebook),https://en.wikipedia.org/wiki/Jimi_Manuwa,https://en.wikipedia.org/wiki/Kyle_Kingsbury,7,KO,Prelim,,,2012-09-29,216,UFC on Fuel TV: Struve vs. Miocic,2.7,2.6,2.75,2.74,,2.65,2.55,,2.8,2.5,2.75,,2.671111111111111
Jimi Manuwa,Ovince St. Preux,https://www.bestfightodds.com/events/ufc-204-bisping-vs-henderson-2-1168,Jimi Manuwa,2.4,,2.3,2.35,2.3,2.25,,2.3,2.38,2.4,2.3,,2.3311111111111114,0.01666666666666683,0.03478260869565242,0.03478260869565242,0.023342670401493848,,0.05228758169934644,0.05016722408026775,,0.029924309100510582,0.059523809523809534,0.03337505214851899,,Jimi Manuwa,Ovince Saint Preux,https://en.wikipedia.org/wiki/UFC_204,Jimi Manuwa,Ovince St. Preux,Light Heavyweight,Jimi Manuwa,def,Ovince Saint Preux,KO (punch),2.0,2:38,,Main Card,https://en.wikipedia.org/wiki/Jimi_Manuwa,https://en.wikipedia.org/wiki/Ovince_Saint_Preux,3,KO,Main Event,,,2016-10-08,375,UFC 204: Bisping vs. Henderson 2,1.6666666666666665,1.6666666666666665,1.6666666666666665,1.6578947368421053,,1.6451612903225805,1.625,,1.6802721088435373,1.5555555555555556,1.6451612903225805,,1.6454494424318176
Jimi Manuwa,Ryan Jimmo,https://www.bestfightodds.com/events/ufc-fight-night-30-machida-vs-munoz-712,Jimi Manuwa,1.625,,1.526315789473684,1.5882352941176472,1.5882352941176472,1.5882352941176472,,1.625,1.617283950617284,1.5,1.5555555555555556,,1.5793179086666074,0.01538461538461533,0.036851803106080716,0.037792894935752,0.0215464171386357,,0.04629629629629628,0.042857142857142705,,0.02522068095838592,0.07482993197278898,0.04629629629629628,,Jimi Manuwa,Ryan Jimmo,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Machida_vs._Mu%C3%B1oz,Jimi Manuwa,Ryan Jimmo,Light Heavyweight,Jimi Manuwa,def,Ryan Jimmo,TKO (injury),2.0,4:41,,Main Card (Fox Sports 2),https://en.wikipedia.org/wiki/Jimi_Manuwa,https://en.wikipedia.org/wiki/Ryan_Jimmo,3,KO,Main Event,,,2013-10-26,250,UFC Fight Night: Machida vs. Muñoz,2.5,2.62,2.45,2.48,,2.4,2.5,,2.44,2.45,2.4,,2.471111111111111
Jimi Manuwa,Thiago Santos,https://www.bestfightodds.com/events/ufc-231-holloway-vs-ortega-1584,Thiago Santos,1.5405405405405406,1.529100529100529,1.5235602094240837,1.5555555555555556,1.5714285714285714,1.5,1.526315789473684,1.53475935828877,1.5376344086021505,1.5,1.5405405405405406,1.5,1.5299529585795357,0.01949317738791434,0.039499150768258495,0.0445269016697587,0.022096862245561066,0.035658628067302356,0.0512820512820511,0.04912280701754401,0.0512820512820511,0.02892643481690893,0.05882352941176472,0.03501400560224077,0.05517241379310356,Thiago Santos,Jimi Manuwa,https://en.wikipedia.org/wiki/UFC_231,Thiago Santos,Jimi Manuwa,Light Heavyweight,Thiago Santos,def,Jimi Manuwa,KO (punch),2.0,0:41,,Main Card,https://en.wikipedia.org/wiki/Thiago_Santos_(fighter),https://en.wikipedia.org/wiki/Jimi_Manuwa,5,KO,Main Event,,,2018-12-08,461,UFC 231: Holloway vs. Ortega,2.7,2.6100000000000003,2.45,2.69,2.62,2.6,2.5,2.6,2.65,2.55,2.55,2.5,2.5850000000000004
Jimi Manuwa,Volkan Oezdemir,https://www.bestfightodds.com/events/ufc-214-cormier-vs-jones-2-1303,Volkan Oezdemir,2.6,,2.4,2.5,2.4,2.5,2.4,2.5300000000000002,2.58,2.55,2.5,,2.496,0.01424501424501412,0.059523809523809534,0.059523809523809534,0.019949840401276786,,0.04912280701754401,0.04912280701754401,,0.028956550695681038,0.05882352941176472,0.036363636363636376,0.059523809523809534,Volkan Oezdemir,Jimi Manuwa,https://en.wikipedia.org/wiki/UFC_214,Volkan Oezdemir,Jimi Manuwa,Light Heavyweight,Volkan Oezdemir,def,Jimi Manuwa,KO (punches),1.0,0:42,,Main Card,https://en.wikipedia.org/wiki/Volkan_Oezdemir,https://en.wikipedia.org/wiki/Jimi_Manuwa,5,KO,Main Event,,,2017-07-29,407,UFC 214: Cormier vs. Jones 2,1.5882352941176472,1.5555555555555556,1.5555555555555556,1.5813953488372094,,1.5405405405405406,1.5405405405405406,,1.5780346820809248,1.5,1.5714285714285714,1.5555555555555556,1.5566841644212102
Jimmie Rivera,John Dodson,https://www.bestfightodds.com/events/ufc-228-woodley-vs-till-1530,Jimmie Rivera,1.7142857142857144,,,1.704225352112676,1.6896551724137931,1.6896551724137931,1.6666666666666665,1.704225352112676,1.704225352112676,1.6451612903225805,1.6896551724137931,,1.6897505827615964,0.018115942028985366,,0.03628117913832196,0.025373350732202482,,0.05695301376364492,0.05695301376364492,,0.029254735610326987,0.06238859180035661,0.03722730995458279,0.054545454545454675,Jimmie Rivera,John Dodson,https://en.wikipedia.org/wiki/UFC_228,Jimmie Rivera,John Dodson,Bantamweight,Jimmie Rivera,def,John Dodson,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,5:00,,Main Card,https://en.wikipedia.org/wiki/Jimmie_Rivera,https://en.wikipedia.org/wiki/John_Dodson_(fighter),4,Unanimous Decision,Main Event,,,2018-09-08,450,UFC 228: Woodley vs. Till,2.3,,2.25,2.2800000000000002,,2.15,2.15,,2.26,2.2,2.2199999999999998,2.2,2.223333333333333
Jimmie Rivera,Marcus Brimage,https://www.bestfightodds.com/events/ufc-fight-night-72-bisping-vs-leites-975,Jimmie Rivera,1.7692307692307692,,1.7692307692307692,1.7407407407407407,1.7692307692307692,1.7692307692307692,,1.7692307692307692,1.7575757575757576,1.7692307692307692,1.625,,1.7487445681890128,0.01976284584980248,0.04140786749482395,0.04140786749482395,0.027681113571654592,,0.0652173913043479,0.05016722408026775,,0.02393298763462326,0.0652173913043479,0.03958436417615041,,Jimmie Rivera,Marcus Brimage,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Bisping_vs._Leites,Jimmie Rivera,Marcus Brimage,Bantamweight,Jimmie Rivera,def,Marcus Brimage,TKO (punches),1.0,1:29,,Preliminary Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Jimmie_Rivera,https://en.wikipedia.org/wiki/Marcus_Brimage,11,KO,Prelim,,,2015-07-18,328,UFC Fight Night: Bisping vs. Leites,2.2,2.1,2.1,2.1799999999999997,,2.0,2.3,,2.1799999999999997,2.0,2.15,,2.134444444444444
Jimmie Rivera,Marlon Moraes,https://www.bestfightodds.com/events/ufc-fight-night-131-rivera-vs-moraes-1467,Marlon Moraes,1.9523809523809523,,1.8064516129032258,1.8771929824561404,1.8771929824561404,,1.9090909090909092,1.8928571428571428,1.9345794392523366,2.05,,1.9523809523809523,1.9169029970864224,0.024390243902439046,0.0681345353675451,0.04727338716994822,0.033816425120772875,,,,0.05347952562094438,0.028301886792452713,0.06227296315516351,0.04727338716994822,0.06926406926406914,Marlon Moraes,Jimmie Rivera,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Rivera_vs._Moraes,Marlon Moraes,Jimmie Rivera,Bantamweight,Marlon Moraes,def,Jimmie Rivera,KO (head kick and punches),1.0,0:33,,Main card (Fox Sports 1),https://en.wikipedia.org/wiki/Marlon_Moraes,https://en.wikipedia.org/wiki/Jimmie_Rivera,1,KO,Main Event,,,2018-06-01,440,UFC Fight Night: Rivera vs. Moraes,1.9523809523809523,1.9433962264150944,1.9433962264150944,1.9345794392523366,,,,1.847457627118644,2.0,1.7407407407407407,1.9433962264150944,1.8333333333333335,1.9042978635634766
Jimmie Rivera,Pedro Munhoz,https://www.bestfightodds.com/events/ufc-fight-night-77-belfort-vs-henderson-3-997,Jimmie Rivera,2.5,,2.4,2.45,2.4,2.4,,2.45,2.48,2.45,2.4,,2.4366666666666665,0.01538461538461533,0.03930817610062909,0.03930817610062909,0.0215464171386357,,0.04629629629629628,0.04629629629629628,,0.025021502854015276,0.05728607232366634,0.037792894935752,,Jimmie Rivera,Pedro Munhoz,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Belfort_vs._Henderson_3,Jimmie Rivera,Pedro Munhoz,Bantamweight,Jimmie Rivera,def,Pedro Munhoz,"Decision (split) (29–28, 28–29, 29–28)",3.0,5:00,,Preliminary Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Jimmie_Rivera,https://en.wikipedia.org/wiki/Pedro_Munhoz,12,Split Decision,Prelim,,,2015-11-07,337,UFC Fight Night: Belfort vs. Henderson 3,1.625,1.606060606060606,1.606060606060606,1.617283950617284,,1.5882352941176472,1.5882352941176472,,1.62111801242236,1.5405405405405406,1.5882352941176472,,1.5978632886727042
Jimmie Rivera,Petr Yan,https://www.bestfightodds.com/events/ufc-238-cejudo-vs-moraes-1677,Petr Yan,1.3125,,1.289855072463768,1.2941176470588236,1.273972602739726,1.2941176470588236,1.303030303030303,1.3174603174603174,1.3067484662576687,1.3508771929824561,1.2857142857142856,1.289855072463768,1.301658964293631,0.01831501831501825,0.041238345684915245,0.05161290322580636,0.025674882629107998,,0.05050505050505061,0.048048048048048075,0.05305867665418229,0.02930641484858354,0.06284038542103065,0.03588516746411474,0.061559507523939905,Petr Yan,Jimmie Rivera,https://en.wikipedia.org/wiki/UFC_238,Petr Yan,Jimmie Rivera,Bantamweight,Petr Yan,def,Jimmie Rivera,"Decision (unanimous) (29–28, 29–28, 30–27)",3.0,5:00,,Main card,https://en.wikipedia.org/wiki/Petr_Yan,https://en.wikipedia.org/wiki/Jimmie_Rivera,4,Unanimous Decision,Main Event,,,2019-06-08,481,UFC 238: Cejudo vs. Moraes,3.9,3.76,3.75,3.84,,3.6,3.7,3.6,3.7,3.1,3.8,3.4,3.65
Jimmie Rivera,Thomas Almeida,https://www.bestfightodds.com/events/ufc-on-fox-25-weidman-vs-gastelum-1292,Jimmie Rivera,1.5714285714285714,,1.5,1.526315789473684,1.5,1.5,1.5,1.5376344086021505,1.5524861878453038,1.4761904761904763,1.5,1.5,1.514914130321835,0.013722126929674117,0.0512820512820511,0.0512820512820511,0.02291599266688249,,0.0512820512820511,0.04402515723270439,0.0512820512820511,0.029137529137529095,0.0620347394540941,0.0325309043591413,0.0512820512820511,Jimmie Rivera,Thomas Almeida,https://en.wikipedia.org/wiki/UFC_on_Fox:_Weidman_vs._Gastelum,Jimmie Rivera,Thomas Almeida,Bantamweight,Jimmie Rivera,def,Thomas Almeida,"Decision (unanimous) (29–28, 30–26, 30–27)",3.0,5:00,,Main Card (Fox),https://en.wikipedia.org/wiki/Jimmie_Rivera,https://en.wikipedia.org/wiki/Thomas_Almeida,4,Unanimous Decision,Main Event,,,2017-07-22,406,UFC on Fox: Weidman vs. Gastelum,2.65,2.6,2.6,2.6399999999999997,,2.6,2.65,2.6,2.6399999999999997,2.6,2.65,2.6,2.620909090909091
Jimmie Rivera,Urijah Faber,https://www.bestfightodds.com/events/ufc-203-miocic-vs-overeem-1138,Jimmie Rivera,1.625,,1.5555555555555556,1.5882352941176472,1.5555555555555556,1.5714285714285714,,1.6097560975609757,1.617283950617284,1.526315789473684,1.5714285714285714,1.5917159763313609,1.5812275362069206,0.01538461538461533,0.033482142857142794,0.033482142857142794,0.0215464171386357,,0.0445269016697587,0.0445269016697587,0.04491945477075587,0.029375386518243563,0.05517241379310356,0.037792894935752,,Jimmie Rivera,Urijah Faber,https://en.wikipedia.org/wiki/UFC_203,Jimmie Rivera,Urijah Faber,Bantamweight,Jimmie Rivera,def,Urijah Faber,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,,Main Card,https://en.wikipedia.org/wiki/Jimmie_Rivera,https://en.wikipedia.org/wiki/Urijah_Faber,4,Unanimous Decision,Main Event,,,2016-09-10,371,UFC 203: Miocic vs. Overeem,2.5,2.56,2.56,2.48,,2.45,2.45,2.4,2.45,2.5,2.45,,2.4799999999999995
Jimmy Crute,Michal Oleksiejczuk,https://www.bestfightodds.com/events/ufc-on-espn-26-felder-vs-hooker-1846,Jimmy Crute,2.1,2.1,2.05,2.0300000000000002,1.9523809523809523,2.05,2.0,2.05,2.08,2.1,1.9523809523809523,2.0,2.038730158730159,0.02164502164502169,0.047276243687547126,0.0677506775067751,0.030318780318780103,0.05778043434947211,0.06227296315516351,0.0677506775067751,0.05555555555555558,0.03325942350332589,0.050658561296859084,0.044180344164880925,0.0652173913043479,Jimmy Crute,Michał Oleksiejczuk,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Felder_vs._Hooker,Jimmy Crute,Michal Oleksiejczuk,Light Heavyweight,Jimmy Crute,def,Michał Oleksiejczuk,Submission (kimura),1.0,3:29,,Main card (ESPN+),https://en.wikipedia.org/wiki/Jimmy_Crute,https://en.wikipedia.org/wiki/Micha%C5%82_Oleksiejczuk,2,Sub,Main Event,,,2020-02-23,510,UFC Fight Night: Felder vs. Hooker,1.8333333333333335,1.7874015748031495,1.8,1.819672131147541,1.7194244604316546,1.7407407407407407,1.8,1.8,1.8333333333333335,1.7407407407407407,1.8130081300813008,1.7692307692307692,1.7880737678202137
Jimy Hettes,Marcus Brimage,https://www.bestfightodds.com/events/ufc-152-jones-vs-belfort-561,Marcus Brimage,5.0,,4.75,4.95,4.85,4.5,,5.06,5.15,5.0,4.0,,4.8066666666666675,0.03333333333333344,0.0366132723112127,0.035245396070138435,0.023234586341382535,,0.05555555555555558,0.06818181818181812,,0.0243182331947307,0.0620689655172415,0.04072987943955697,,Marcus Brimage,Jimy Hettes,https://en.wikipedia.org/wiki/UFC_152,Marcus Brimage,Jimy Hettes,Featherweight,Marcus Brimage,def,Jimy Hettes,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,,Preliminary Card (FX and Sportsnet),https://en.wikipedia.org/wiki/Marcus_Brimage,https://en.wikipedia.org/wiki/Jimy_Hettes,9,Unanimous Decision,Prelim,,,2012-09-22,215,UFC 152: Jones vs. Belfort,1.2,1.2105263157894737,1.2061855670103092,1.2061855670103092,,1.2,1.2222222222222223,,1.209643605870021,1.16,1.1923076923076923,,1.2007856633566698
Jimy Hettes,Nam Phan,https://www.bestfightodds.com/events/ufc-141-lesnar-vs-overeem-452,Jimy Hettes,3.0,,,,2.85,2.8,,2.95,2.96,2.8,2.6,,2.8514285714285714,0.02083333333333326,,0.04318488529014841,0.029195862529195704,,0.05411255411255422,0.0512820512820511,,0.024517642042426235,0.08166076347894524,,,Jimy Hettes,Nam Phan,https://en.wikipedia.org/wiki/UFC_141,Jimy Hettes,Nam Phan,Featherweight,Jimy Hettes,def,Nam Phan,"Decision (unanimous) (30–25, 30–25, 30–26)",3.0,5:00,,Main card,https://en.wikipedia.org/wiki/Jimy_Hettes,https://en.wikipedia.org/wiki/Nam_Phan,5,Unanimous Decision,Main Event,,,2011-12-30,193,UFC 141: Lesnar vs. Overeem,1.4545454545454546,,1.4444444444444444,1.4464285714285714,,1.434782608695652,1.5,,1.4587155963302751,1.3802281368821292,,,1.4455921160466467
Jimy Hettes,Robert Whiteford,https://www.bestfightodds.com/events/ufc-fight-night-30-machida-vs-munoz-712,Jimy Hettes,1.2222222222222223,,1.2222222222222223,1.2222222222222223,1.2222222222222223,1.2,,1.22883295194508,1.219298245614035,1.130039011703511,1.1818181818181819,,1.2054308088855221,0.018181818181818077,0.03796203796203779,0.03796203796203779,0.024642862397198817,,0.05555555555555558,0.06837606837606836,,0.024306576497108878,0.08294500336109567,0.04040404040404022,,Jimy Hettes,Robert Whiteford,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Machida_vs._Mu%C3%B1oz,Jimy Hettes,Robert Whiteford,Featherweight,Jimy Hettes,def,Robert Whiteford,Technical Submission (triangle choke),2.0,2:17,,Preliminary card (Online Prelims),https://en.wikipedia.org/wiki/Jimy_Hettes,https://en.wikipedia.org/wiki/Robert_Whiteford,11,Sub,Prelim,,,2013-10-26,250,UFC Fight Night: Machida vs. Muñoz,5.0,4.55,4.55,4.890000000000001,,4.5,4.5,,4.75,5.05,4.5,,4.698888888888889
