event_date,fighter_a,fighter_b,winner,method,finish_round,num_rounds,weight_class,title_bout,source,organization,a_kd,a_sig_str_landed,a_sig_str_attempted,a_td_landed,a_td_attempted,a_sub_att,a_rev,a_ctrl_seconds,b_kd,b_sig_str_landed,b_sig_str_attempted,b_td_landed,b_td_attempted,b_sub_att,b_rev,b_ctrl_seconds
2011-05-07,Anthony Rocco Martin,Marshal Omberg,Anthony Rocco Martin,KO/TKO,1.0,,,0,sherdog,CFX,,,,,,,,,,,,,,,,
2015-06-06,Anthony Ivy,Jason Laubach-Lents,,Overturned,0.0,,,0,sherdog,PCG,,,,,,,,,,,,,,,,
2017-07-01,Trey Waters,John Marquez,Trey Waters,KO/TKO,1.0,,,0,sherdog,XFN,,,,,,,,,,,,,,,,
2015-02-28,Rodrigo Vera,Jean Carlos Espinoza,Rodrigo Vera,KO/TKO,2.0,,,0,sherdog,ACC,,,,,,,,,,,,,,,,
2017-03-04,Oban Elliott,Callum Hanman,Oban Elliott,KO/TKO,1.0,,,0,sherdog,CWA,,,,,,,,,,,,,,,,
2012-09-08,Pat Sabatini,Jordan Morales,Pat Sabatini,SUB,1.0,,,0,sherdog,NBF,,,,,,,,,,,,,,,,
2010-10-16,Pat Sabatini,George Maldarelli,Pat Sabatini,SUB,1.0,,,0,sherdog,KAP,,,,,,,,,,,,,,,,
2010-07-24,Pat Sabatini,Jordan Stiner,Pat Sabatini,SUB,1.0,,,0,sherdog,NBF,,,,,,,,,,,,,,,,
2012-07-19,Nick Roehrick,Joseph Sanchez,Nick Roehrick,SUB,1.0,,,0,sherdog,FLP,,,,,,,,,,,,,,,,
2017-06-23,Victor Altamirano,Jordan Carmona,Jordan Carmona,SUB,1.0,,,0,sherdog,LFA,,,,,,,,,,,,,,,,
2017-01-13,Victor Altamirano,Marvincent Williams,Victor Altamirano,SUB,2.0,,,0,sherdog,LFA,,,,,,,,,,,,,,,,
2016-10-14,Victor Altamirano,Rashaad Robinson,Victor Altamirano,M-DEC,3.0,3.0,,1,sherdog,LFC,,,,,,,,,,,,,,,,
2016-09-16,Victor Altamirano,Jonathan Davis,Jonathan Davis,SUB,1.0,,,1,sherdog,LFC,,,,,,,,,,,,,,,,
2012-09-15,Hannah Cifers,Andy Nguyen,Hannah Cifers,KO/TKO,1.0,,,0,sherdog,CFC,,,,,,,,,,,,,,,,
2011-09-24,Gabriel Miranda,Luiz Fernando Gomes da Silva,Gabriel Miranda,SUB,1.0,,,0,sherdog,SHC,,,,,,,,,,,,,,,,
2016-02-19,Jeff Molina,Mason Roberts,Jeff Molina,U-DEC,3.0,3.0,,1,sherdog,VFC,,,,,,,,,,,,,,,,
2012-02-24,Jeremy Kennedy,Oren Hanscomb,Jeremy Kennedy,SUB,2.0,,,0,sherdog,BFL,,,,,,,,,,,,,,,,
2011-07-16,Jeremy Kennedy,Tristan Storrs,Jeremy Kennedy,U-DEC,5.0,5.0,,0,sherdog,BFL,,,,,,,,,,,,,,,,
2014-09-13,Emily Ducote,Destiney Word,Emily Ducote,KO/TKO,1.0,,,0,sherdog,SCS,,,,,,,,,,,,,,,,
2010-03-20,Edward Faaloloto,Jonathan Cruz,Edward Faaloloto,SUB,1.0,,,0,sherdog,X-1,,,,,,,,,,,,,,,,
2009-11-07,Paul Redmond,Noel Dugan,Paul Redmond,U-DEC,3.0,3.0,,0,sherdog,RIR,,,,,,,,,,,,,,,,
2022-03-25,Elijah Smith,Felix Cano,Elijah Smith,SUB,2.0,,,0,sherdog,CCC,,,,,,,,,,,,,,,,
2012-09-30,Oliver Enkamp,Emil Barkin Soderholm,Oliver Enkamp,U-DEC,2.0,2.0,,0,sherdog,SML,,,,,,,,,,,,,,,,
2014-08-23,Arjan Bhullar,Josh Morgan,Arjan Bhullar,U-DEC,3.0,3.0,,0,sherdog,BFL,,,,,,,,,,,,,,,,
2018-04-06,Tom Nolan,Brandon Stowers,Tom Nolan,SUB,2.0,,,0,sherdog,XFC,,,,,,,,,,,,,,,,
2017-05-20,Tom Nolan,Ruuben Suits,Tom Nolan,U-DEC,3.0,3.0,,0,sherdog,XFC,,,,,,,,,,,,,,,,
2013-12-21,Augusto Mendes,James Carskaden,Augusto Mendes,SUB,1.0,,,0,sherdog,DFD,,,,,,,,,,,,,,,,
2014-04-26,Aspen Ladd,Cynthia Calvillo,Cynthia Calvillo,U-DEC,3.0,3.0,,0,sherdog,WFC,,,,,,,,,,,,,,,,
2014-02-15,Aspen Ladd,Madeline Simmons Kidder,Aspen Ladd,KO/TKO,1.0,,,0,sherdog,WFC,,,,,,,,,,,,,,,,
2012-01-07,Angel Pacheco,Timi Ogundipe,Timi Ogundipe,S-DEC,3.0,3.0,,0,sherdog,CFX,,,,,,,,,,,,,,,,
2010-07-31,Andrew Holbrook,Jonathan Baldridge,Andrew Holbrook,SUB,1.0,,,0,sherdog,RIE,,,,,,,,,,,,,,,,
2008-02-09,Nick Pace,Matthew Nieves,Nick Pace,SUB,2.0,,,0,sherdog,NBF,,,,,,,,,,,,,,,,
2007-12-28,Nick Pace,Matt Pribramsky,Nick Pace,SUB,1.0,,,0,sherdog,NBF,,,,,,,,,,,,,,,,
2019-09-07,Luis Pajuelo,Roni Ramos,Luis Pajuelo,SUB,3.0,,,0,sherdog,ACC,,,,,,,,,,,,,,,,
2019-07-20,Luis Pajuelo,Jhostin Fermin,Luis Pajuelo,U-DEC,3.0,3.0,,0,sherdog,ACC,,,,,,,,,,,,,,,,
2013-07-19,Erick Gonzalez,Glen Algire,Erick Gonzalez,KO/TKO,2.0,,,0,sherdog,TFA,,,,,,,,,,,,,,,,
2004-10-02,Eric Schafer,Ritch Seldel,Eric Schafer,SUB,1.0,,,0,sherdog,XFO,,,,,,,,,,,,,,,,
2011-11-19,Emil Meek,Nico Moller,Emil Meek,U-DEC,3.0,3.0,,0,sherdog,CFL,,,,,,,,,,,,,,,,
2019-02-01,Elise Reed,Samantha Seff,Elise Reed,KO/TKO,2.0,,,0,sherdog,SFL,,,,,,,,,,,,,,,,
2016-10-22,Elise Reed,Tara Graff,Elise Reed,U-DEC,3.0,3.0,,0,sherdog,SFL,,,,,,,,,,,,,,,,
2014-11-29,Erick Gonzalez,Jonell Kimbrough,Erick Gonzalez,SUB,1.0,,,0,sherdog,SSP,,,,,,,,,,,,,,,,
2019-05-11,Timmy Cuamba,Coleman Griffith,Timmy Cuamba,SUB,1.0,,,1,sherdog,WFC,,,,,,,,,,,,,,,,
2019-03-23,Mick Parkin,Dawid Oskar,Mick Parkin,KO/TKO,3.0,,,1,sherdog,AFC,,,,,,,,,,,,,,,,
2017-09-09,Mick Parkin,Dawid Oskar,Mick Parkin,SUB,1.0,,,1,sherdog,AFC,,,,,,,,,,,,,,,,
2017-04-01,Mick Parkin,Scott Jenkinson,Mick Parkin,KO/TKO,1.0,,,1,sherdog,AFC,,,,,,,,,,,,,,,,
2016-06-24,Victor Altamirano,Anthony Torres,Anthony Torres,KO/TKO,3.0,,,1,sherdog,LFC,,,,,,,,,,,,,,,,
2009-06-06,Jerrod Sanders,Robert Abrantes,Jerrod Sanders,SUB,1.0,,,0,sherdog,CFP,,,,,,,,,,,,,,,,
2013-12-14,Trevor Peek,David Clark,Trevor Peek,KO/TKO,1.0,,,0,sherdog,SHP,,,,,,,,,,,,,,,,
2011-03-05,Paul Redmond,Artem Lobov,Paul Redmond,U-DEC,3.0,3.0,,1,sherdog,BFC,,,,,,,,,,,,,,,,
2018-03-20,Axel Sola,Franco Sierra,Axel Sola,U-DEC,3.0,3.0,,0,sherdog,FCC,,,,,,,,,,,,,,,,
2018-03-20,Axel Sola,Mohamad Alahmad,Axel Sola,SUB,2.0,,,0,sherdog,FCC,,,,,,,,,,,,,,,,
2017-02-03,Ramiro Jimenez,Isaac Carmona,Ramiro Jimenez,SUB,2.0,,,0,sherdog,EXF,,,,,,,,,,,,,,,,
2016-12-03,Ramiro Jimenez,Eduardo Canul,Ramiro Jimenez,KO/TKO,3.0,,,1,sherdog,WCF,,,,,,,,,,,,,,,,
2019-09-21,Sean Sharaf,Lorenzo Guzman,Sean Sharaf,KO/TKO,1.0,,,0,sherdog,LXF,,,,,,,,,,,,,,,,
2019-07-20,Luis Pajuelo,Juzeppy Lojas Jaramillo,Luis Pajuelo,KO/TKO,1.0,,,0,sherdog,ACC,,,,,,,,,,,,,,,,
2019-05-10,Luis Pajuelo,Mathias Durand,Luis Pajuelo,KO/TKO,1.0,,,0,sherdog,SFC,,,,,,,,,,,,,,,,
2018-12-22,Luis Pajuelo,Roni Ramos,Luis Pajuelo,SUB,2.0,,,0,sherdog,ACC,,,,,,,,,,,,,,,,
2018-06-01,Luis Pajuelo,Wiley Rengifo,Luis Pajuelo,KO/TKO,2.0,,,1,sherdog,DFC,,,,,,,,,,,,,,,,
2013-08-10,Felicia Spencer,Angel Keihl,Felicia Spencer,U-DEC,3.0,3.0,,0,sherdog,WCW,,,,,,,,,,,,,,,,
2019-09-21,Fatima Kline,Krista Hannaford,Fatima Kline,U-DEC,3.0,3.0,,0,sherdog,ACC,,,,,,,,,,,,,,,,
2012-06-30,Gabriel Miranda,Carlos Alexandre Souza,Gabriel Miranda,SUB,1.0,,,0,sherdog,SHC,,,,,,,,,,,,,,,,
2018-09-08,Nathan Fletcher,Caolan Loughran,Nathan Fletcher,U-DEC,3.0,3.0,,0,sherdog,CWA,,,,,,,,,,,,,,,,
2018-11-10,Felipe dos Santos,Davison Elias Fonseca,Felipe dos Santos,KO/TKO,2.0,,,1,sherdog,NFC,,,,,,,,,,,,,,,,
2018-12-07,Nick Klein,Manatua Lemaire,Nick Klein,SUB,1.0,,,0,sherdog,LFA,,,,,,,,,,,,,,,,
2014-10-11,Erick Gonzalez,Raul Hernandez,Erick Gonzalez,SUB,1.0,,,0,sherdog,CFL,,,,,,,,,,,,,,,,
2010-12-17,Ashlee Evans-Smith,Samantha Mosqueda,Ashlee Evans-Smith,KO/TKO,3.0,,,0,sherdog,CCT,,,,,,,,,,,,,,,,
2010-11-07,Ashlee Evans-Smith,Ashley Florence,Ashlee Evans-Smith,KO/TKO,1.0,,,0,sherdog,BTF,,,,,,,,,,,,,,,,
2020-08-14,Gauge Young,Ashton Kirby,Ashton Kirby,KO/TKO,3.0,,,1,sherdog,FAC,,,,,,,,,,,,,,,,
2020-02-22,Gauge Young,Shawn Moffett,Gauge Young,SUB,2.0,,,1,sherdog,FAC,,,,,,,,,,,,,,,,
2014-08-15,Erick Gonzalez,Matthew Martinez,Matthew Martinez,SUB,1.0,,,0,sherdog,TFA,,,,,,,,,,,,,,,,
2014-05-16,Erick Gonzalez,Justin Abella,Erick Gonzalez,U-DEC,3.0,3.0,,0,sherdog,TFA,,,,,,,,,,,,,,,,
2019-09-20,Nick Aguirre,Mike Escoe,Nick Aguirre,U-DEC,3.0,3.0,,0,sherdog,HFC,,,,,,,,,,,,,,,,
2018-11-09,Nick Aguirre,Alec Godfrey,Nick Aguirre,SUB,1.0,,,0,sherdog,HFC,,,,,,,,,,,,,,,,
2018-02-16,Greg Hardy,Ryan Chester,Greg Hardy,KO/TKO,1.0,,,0,sherdog,LFA,,,,,,,,,,,,,,,,
2017-12-01,Greg Hardy,Kenneth Woods,Greg Hardy,KO/TKO,1.0,,,0,sherdog,AKA,,,,,,,,,,,,,,,,
2008-02-09,Jay Silva,Shane Darby,Jay Silva,SUB,1.0,,,0,sherdog,NBF,,,,,,,,,,,,,,,,
2013-02-02,Jay Perrin,Nick Spencer,Jay Perrin,U-DEC,3.0,3.0,,0,sherdog,NEF,,,,,,,,,,,,,,,,
2018-07-14,Trevor Peek,Greg Hopkins,Trevor Peek,KO/TKO,4.0,,,1,sherdog,AFC,,,,,,,,,,,,,,,,
2014-02-15,Trevor Peek,David Clark,David Clark,SUB,3.0,,,0,sherdog,SHP,,,,,,,,,,,,,,,,
2010-05-15,Maki Pitolo,Micah Paulo,Maki Pitolo,KO/TKO,1.0,,,0,sherdog,X-1,,,,,,,,,,,,,,,,
2009-09-12,Maki Pitolo,Andrew Stefano,Maki Pitolo,SUB,3.0,,,0,sherdog,UNU,,,,,,,,,,,,,,,,
2009-07-25,Maki Pitolo,Steve Rovelstad,Maki Pitolo,KO/TKO,2.0,,,0,sherdog,X-1,,,,,,,,,,,,,,,,
2019-11-30,Luke Riley,Andy Nunn,Luke Riley,KO/TKO,1.0,,,1,sherdog,AFC,,,,,,,,,,,,,,,,
2016-04-23,Mallory Martin,Brittany Camozzi,Mallory Martin,U-DEC,3.0,3.0,,0,sherdog,SCL,,,,,,,,,,,,,,,,
2016-01-15,Mallory Martin,Melissa Oddessa Parker,Mallory Martin,SUB,3.0,,,0,sherdog,RFA,,,,,,,,,,,,,,,,
2017-05-28,Jean-Paul Lebosnoyani,Elijah Larkin,Jean-Paul Lebosnoyani,KO/TKO,2.0,,,0,sherdog,SSP,,,,,,,,,,,,,,,,
2002-08-10,Gilbert Melendez,Shawn Pretat,Gilbert Melendez,,0.0,,,0,sherdog,IFC,,,,,,,,,,,,,,,,
1998-02-07,Eric Schafer,Wade Kroeze,Wade Kroeze,KO/TKO,1.0,,,0,sherdog,ECT,,,,,,,,,,,,,,,,
1998-02-07,Eric Schafer,Ben Fowler,Eric Schafer,SUB,1.0,,,0,sherdog,ECT,,,,,,,,,,,,,,,,
1998-02-07,Eric Schafer,Al Mussemann,Eric Schafer,SUB,1.0,,,0,sherdog,ECT,,,,,,,,,,,,,,,,
2017-04-15,Nathan Fletcher,Lewis Breirly,Nathan Fletcher,SUB,1.0,,,0,sherdog,FCC,,,,,,,,,,,,,,,,
2005-06-25,Nate Mohr,Tyler Combs,Nate Mohr,SUB,1.0,,,0,sherdog,XFO,,,,,,,,,,,,,,,,
2009-11-07,Nah-Shon Burrell,Jason Harmon,Nah-Shon Burrell,KO/TKO,1.0,,,0,sherdog,AFL,,,,,,,,,,,,,,,,
2017-08-19,Nick Maximov,Nick Davis,Nick Maximov,SUB,1.0,,,0,sherdog,209,,,,,,,,,,,,,,,,
2019-05-11,Nick Klein,Nyle Bartling,Nyle Bartling,KO/TKO,1.0,,,0,sherdog,DCS,,,,,,,,,,,,,,,,
2017-05-12,Muhammad Mokaev,Sebastian Gonzalez,Muhammad Mokaev,KO/TKO,1.0,,,1,sherdog,TFC,,,,,,,,,,,,,,,,
2012-10-13,Kyle Daukaus,Derrick Bradley,Kyle Daukaus,U-DEC,3.0,3.0,,0,sherdog,XFE,,,,,,,,,,,,,,,,
2016-05-14,Waldo Cortes Acosta,Jonathan Robertson,Waldo Cortes Acosta,KO/TKO,1.0,,,0,sherdog,WFF,,,,,,,,,,,,,,,,
2013-04-27,Kris Moutinho,Hamzah Marquis Brewster,Hamzah Marquis Brewster,U-DEC,3.0,3.0,,0,sherdog,AFO,,,,,,,,,,,,,,,,
1998-02-07,Keith Wisniewski,Jason Powers,Jason Powers,U-DEC,1.0,1.0,,0,sherdog,ECT,,,,,,,,,,,,,,,,
2015-06-06,Rhys McKee,Eoghan Drumgoole,Rhys McKee,SUB,2.0,,,1,sherdog,BFC,,,,,,,,,,,,,,,,
2018-05-12,AJ Fletcher,Jesse Roberts,Jesse Roberts,U-DEC,3.0,3.0,,1,sherdog,WFC,,,,,,,,,,,,,,,,
2012-06-23,AJ Dobson,Jonathan Burkley,AJ Dobson,SUB,1.0,,,0,sherdog,NFC,,,,,,,,,,,,,,,,
2004-12-04,Aaron Rosa,Patrick Lachney,Patrick Lachney,KO/TKO,1.0,,,0,sherdog,RCF,,,,,,,,,,,,,,,,
2013-08-31,AJ Dobson,John Gunther,AJ Dobson,KO/TKO,1.0,,,0,sherdog,RFO,,,,,,,,,,,,,,,,
2013-11-16,Alex Nicholson,Patrick Edwards,Alex Nicholson,S-DEC,3.0,3.0,,1,sherdog,AFC,,,,,,,,,,,,,,,,
2012-04-06,Alexander Hernandez,Jose Ceja,Alexander Hernandez,U-DEC,3.0,3.0,,0,sherdog,ABG,,,,,,,,,,,,,,,,
2012-08-04,Alexander Hernandez,Tyler Keen,Alexander Hernandez,U-DEC,3.0,3.0,,0,sherdog,PCG,,,,,,,,,,,,,,,,
2017-01-07,Youssef Zalal,Slade Ring,Youssef Zalal,U-DEC,3.0,3.0,,0,sherdog,SCL,,,,,,,,,,,,,,,,
2009-03-21,Jason Knight,Elvis Ravinia,Jason Knight,SUB,1.0,,,0,sherdog,UEP,,,,,,,,,,,,,,,,
2009-01-19,Jason Knight,Michael Wedl,Jason Knight,KO/TKO,2.0,,,0,sherdog,UEP,,,,,,,,,,,,,,,,
2013-06-08,Charles Jourdain,Sebastien Perrault,Charles Jourdain,SUB,1.0,,,0,sherdog,EFL,,,,,,,,,,,,,,,,
2013-06-21,Ode Osbourne,Jesse Fisher,Ode Osbourne,U-DEC,3.0,3.0,,0,sherdog,RFA,,,,,,,,,,,,,,,,
2018-05-12,Oban Elliott,Josh Hudson,Oban Elliott,KO/TKO,4.0,,,0,sherdog,CWA,,,,,,,,,,,,,,,,
2017-11-04,Oban Elliott,Kye Stevens,Oban Elliott,KO/TKO,1.0,,,0,sherdog,SnA,,,,,,,,,,,,,,,,
2010-09-25,Dwight Grant,James Contrino,Dwight Grant,KO/TKO,2.0,,,1,sherdog,ROC,,,,,,,,,,,,,,,,
2008-12-11,Dustin Ortiz,Emanuel Lopez,Dustin Ortiz,KO/TKO,2.0,,,1,sherdog,GFC,,,,,,,,,,,,,,,,
2010-10-22,Pearl Gonzalez,Crystal Stevens,Pearl Gonzalez,SUB,1.0,,,0,sherdog,MFL,,,,,,,,,,,,,,,,
2021-12-18,Elijah Smith,Aaron Brito,Elijah Smith,KO/TKO,1.0,,,0,sherdog,CCC,,,,,,,,,,,,,,,,
2018-09-01,Lone'er Kavanagh,Muhidin Abubakar,Lone'er Kavanagh,U-DEC,3.0,3.0,,0,sherdog,ROC,,,,,,,,,,,,,,,,
2018-02-17,Lone'er Kavanagh,Nik Bagley,,Draw,3.0,3.0,,0,sherdog,ROC,,,,,,,,,,,,,,,,
2017-09-30,Lone'er Kavanagh,Omar Sargent,,S-DEC,3.0,3.0,,0,sherdog,ROC,,,,,,,,,,,,,,,,
2015-10-17,Lone'er Kavanagh,Jawany Scott,Jawany Scott,SUB,2.0,,,0,sherdog,ROC,,,,,,,,,,,,,,,,
2015-06-21,Ignacio Bahamondes,John Marquez,Ignacio Bahamondes,U-DEC,3.0,3.0,,0,sherdog,XFN,,,,,,,,,,,,,,,,
2013-02-23,Charles Jourdain,Julien Beaudoin,Charles Jourdain,SUB,3.0,,,0,sherdog,EFl,,,,,,,,,,,,,,,,
2019-10-04,Josiah Harrell,Ashton Kirby,Josiah Harrell,U-DEC,3.0,3.0,,0,sherdog,OCL,,,,,,,,,,,,,,,,
2013-02-22,Sean Brady,Allen Otto,Sean Brady,U-DEC,3.0,3.0,,0,sherdog,XFE,,,,,,,,,,,,,,,,
2018-08-25,Yazmin Jauregui,Briana Smith,Yazmin Jauregui,KO/TKO,2.0,,,1,sherdog,AFC,,,,,,,,,,,,,,,,
2016-04-22,Punahele Soriano,Rylen Waiwaiole,Punahele Soriano,KO/TKO,1.0,,,0,sherdog,RWE,,,,,,,,,,,,,,,,
2015-11-13,Punahele Soriano,Thor Soder,Punahele Soriano,KO/TKO,1.0,,,0,sherdog,RWE,,,,,,,,,,,,,,,,
2015-10-23,Punahele Soriano,Rashard Goff,Punahele Soriano,KO/TKO,2.0,,,0,sherdog,SEC,,,,,,,,,,,,,,,,
2005-03-26,Ian Loveland,J.T. Horner,Ian Loveland,SUB,1.0,,,0,sherdog,SF,,,,,,,,,,,,,,,,
2010-08-29,Nad Narimani,Matt St Jean Dick,Nad Narimani,KO/TKO,1.0,,,0,sherdog,UI,,,,,,,,,,,,,,,,
2018-12-08,Oban Elliott,Danny Dixon,Oban Elliott,SUB,1.0,,,0,sherdog,CW,,,,,,,,,,,,,,,,
2006-08-11,Nissen Osterneck,Nate Edwards,Nissen Osterneck,SUB,1.0,,,0,sherdog,FT,,,,,,,,,,,,,,,,
2003-02-08,Tom DeBlass,Dave Tirelli,Dave Tirelli,KO/TKO,1.0,,,0,sherdog,RF,,,,,,,,,,,,,,,,
2010-05-08,Ian Entwistle,Anthony Jeffries,Ian Entwistle,DQ,1.0,,,0,sherdog,CC,,,,,,,,,,,,,,,,
2009-09-12,Mike Jackson,Nick Felder,Nick Felder,U-DEC,3.0,3.0,,0,sherdog,LB,,,,,,,,,,,,,,,,
2018-12-08,Nathan Fletcher,Jack Eglin,Nathan Fletcher,SUB,1.0,,,0,sherdog,CW,,,,,,,,,,,,,,,,
2005-04-02,Nicholas Musoke,Jasper Gunnarsson,Jasper Gunnarsson,S-DEC,1.0,1.0,,0,sherdog,CC,,,,,,,,,,,,,,,,
2013-01-19,Nick Roehrick,Danny Best,Nick Roehrick,SUB,1.0,,,0,sherdog,CN,,,,,,,,,,,,,,,,
2010-05-23,Tom Aspinall,Alan Harper,Tom Aspinall,SUB,1.0,,,0,sherdog,FS,,,,,,,,,,,,,,,,
2020-03-07,Austin Bashi,Anthony Lichtenberger,Austin Bashi,KO/TKO,1.0,,,0,sherdog,CT,,,,,,,,,,,,,,,,
2011-12-17,Desmond Green,Allen Weeks,Desmond Green,SUB,1.0,,,0,sherdog,RW,,,,,,,,,,,,,,,,
2017-12-02,Dennis Buzukja,Christian Acerbo,Dennis Buzukja,U-DEC,3.0,3.0,,0,sherdog,TF,,,,,,,,,,,,,,,,
2008-04-05,Domingo Pilarte,Navied Sadeghi,Domingo Pilarte,SUB,1.0,,,0,sherdog,YG,,,,,,,,,,,,,,,,
2015-05-09,Don'Tale Mayes,Jeremy Roberts,Don'Tale Mayes,KO/TKO,2.0,,,0,sherdog,CC,,,,,,,,,,,,,,,,
2013-05-25,Richie Smullen,Ryan McIlwee,Ryan McIlwee,SUB,1.0,,,0,sherdog,CC,,,,,,,,,,,,,,,,
1999-06-25,Rich Franklin,Mike McCormick,Mike McCormick,KO/TKO,1.0,,,0,sherdog,UW,,,,,,,,,,,,,,,,
1997-05-21,Jens Pulver,Jason Gates,Jens Pulver,SUB,1.0,,,1,sherdog,SE,,,,,,,,,,,,,,,,
2002-10-05,Jesse Bongfeldt,Jason Hardgraves,Jesse Bongfeldt,SUB,1.0,,,0,sherdog,RR,,,,,,,,,,,,,,,,
2019-06-15,Ramon Taveras,Tristan McGraw,Ramon Taveras,SUB,3.0,,,0,sherdog,CN,,,,,,,,,,,,,,,,
2009-05-09,Piotr Hallmann,Ismail Teboev,Piotr Hallmann,U-DEC,2.0,2.0,,0,sherdog,MX,,,,,,,,,,,,,,,,
2013-09-21,Preston Parsons,Daniel Holmes,Preston Parsons,SUB,1.0,,,0,sherdog,CN,,,,,,,,,,,,,,,,
2021-11-07,Eduarda Moura,Yuli Yves,Eduarda Moura,S-DEC,3.0,3.0,,0,sherdog,JF,,,,,,,,,,,,,,,,
2007-10-06,Jake Lindsey,Arthur Torres,Jake Lindsey,SUB,1.0,,,0,sherdog,WC,,,,,,,,,,,,,,,,
2014-02-22,Jack Shore,Jack Price,Jack Shore,SUB,1.0,,,0,sherdog,UI,,,,,,,,,,,,,,,,
2012-08-04,Jack Shore,Jordan Garnett,Jack Shore,SUB,1.0,,,0,sherdog,UI,,,,,,,,,,,,,,,,
2013-04-06,Jai Herbert,Adam Khan,Adam Khan,U-DEC,3.0,3.0,,0,sherdog,CF,,,,,,,,,,,,,,,,
2001-11-17,Drew McFedries,Danny Anderson,Drew McFedries,SUB,1.0,,,0,sherdog,EC,,,,,,,,,,,,,,,,
2003-09-28,Per Eklund,Michel Cox,Per Eklund,SUB,1.0,,,0,sherdog,FE,,,,,,,,,,,,,,,,
2001-11-17,Drew McFedries,Mike Gritti,Drew McFedries,KO/TKO,1.0,,,0,sherdog,EC,,,,,,,,,,,,,,,,
2010-11-13,Emil Meek,Milan Bodhi Silva Morck,Emil Meek,KO/TKO,1.0,,,0,sherdog,FG,,,,,,,,,,,,,,,,
2013-11-16,Michal Figlak,Liam Farrer,Michal Figlak,KO/TKO,1.0,,,0,sherdog,UI,,,,,,,,,,,,,,,,
2015-06-06,Jack Shore,Philip Kite,Jack Shore,SUB,1.0,,,0,sherdog,UI,,,,,,,,,,,,,,,,
2009-03-14,JC Cottrell,Houston Stout,JC Cottrell,SUB,3.0,,,0,sherdog,BG,,,,,,,,,,,,,,,,
2011-06-04,Tom DeBlass,Sean Salmon,Tom DeBlass,U-DEC,3.0,3.0,,0,sherdog,SF,,,,,,,,,,,,,,,,
2010-10-23,Ashlee Evans-Smith,Stacie Seidner,Ashlee Evans-Smith,KO/TKO,2.0,,,0,sherdog,DH,,,,,,,,,,,,,,,,
2016-11-19,Nick Fiore,Taylor Costantino,Taylor Costantino,KO/TKO,2.0,,,0,sherdog,CZ,,,,,,,,,,,,,,,,
2016-08-05,Nick Fiore,Jack Greene,Nick Fiore,SUB,2.0,,,0,sherdog,CZ,,,,,,,,,,,,,,,,
2014-12-20,Jake Hadley,Arron Parkinson,Jake Hadley,U-DEC,3.0,3.0,,0,sherdog,GP,,,,,,,,,,,,,,,,
2011-04-30,Mike Rhodes,Brandon Stenger,Brandon Stenger,SUB,1.0,,,0,sherdog,EC,,,,,,,,,,,,,,,,
2008-03-22,Elvis Mutapcic,Lance Mooney,Lance Mooney,KO/TKO,1.0,,,0,sherdog,PP,,,,,,,,,,,,,,,,
2010-05-29,Emil Meek,Thomas Plet,Emil Meek,SUB,1.0,,,0,sherdog,FG,,,,,,,,,,,,,,,,
2018-02-24,Nathan Fletcher,Jordan Baxter,Nathan Fletcher,KO/TKO,3.0,,,0,sherdog,CW,,,,,,,,,,,,,,,,
2018-03-03,Oban Elliott,Liam Shotbolt,Oban Elliott,KO/TKO,1.0,,,0,sherdog,CW,,,,,,,,,,,,,,,,
2012-07-03,Nikita Krylov,Akhmedshaikh Gelegaev,Akhmedshaikh Gelegaev,SUB,1.0,,,0,sherdog,LK,,,,,,,,,,,,,,,,
1998-08-04,Ronald Jhun,Eddy Millis,Ronald Jhun,SUB,1.0,,,0,sherdog,SB,,,,,,,,,,,,,,,,
2010-12-18,Thomas Gifford,Spencer Glenn,Thomas Gifford,SUB,1.0,,,0,sherdog,CR,,,,,,,,,,,,,,,,
2011-02-12,Emil Meek,Per Franklin,Emil Meek,U-DEC,3.0,3.0,,0,sherdog,FG,,,,,,,,,,,,,,,,
2012-07-21,Paul Craig,Gary Sivills,Paul Craig,SUB,1.0,,,0,sherdog,TC,,,,,,,,,,,,,,,,
2010-05-01,Paul Redmond,Oison Conroy,Paul Redmond,U-DEC,3.0,3.0,,0,sherdog,CC,,,,,,,,,,,,,,,,
2011-10-29,Paddy Pimblett,Mick Doyle,Paddy Pimblett,SUB,1.0,,,0,sherdog,CC,,,,,,,,,,,,,,,,
2019-07-12,Colby Thicknesse,Semakadde Kakembo,Colby Thicknesse,U-DEC,3.0,3.0,,0,sherdog,WW,,,,,,,,,,,,,,,,
2020-01-25,Julius Walker,Ryan Graves,Julius Walker,KO/TKO,2.0,,,0,sherdog,PF,,,,,,,,,,,,,,,,
2017-06-04,Caolan Loughran,Carl Gallagher,Caolan Loughran,KO/TKO,2.0,,,0,sherdog,CW,,,,,,,,,,,,,,,,
2018-02-24,Charlie Campbell,Zhassulan Khussainov,Charlie Campbell,SUB,1.0,,,0,sherdog,TF,,,,,,,,,,,,,,,,
2014-05-23,Cheyanne Vlismas,Brianna Smith,Cheyanne Vlismas,SUB,1.0,,,0,sherdog,CC,,,,,,,,,,,,,,,,
2007-12-08,Cat Zingano,Louise Johnson,Louise Johnson,KO/TKO,3.0,,,0,sherdog,KC,,,,,,,,,,,,,,,,
2018-03-17,AJ Cunningham,Kyle Nolte,Kyle Nolte,SUB,3.0,,,0,sherdog,PF,,,,,,,,,,,,,,,,
