event_date,fighter_a,fighter_b,query_date,offset_days,a_fair_prob,b_fair_prob,a_decimal_odds,b_decimal_odds,num_bookmakers,event_date_dt,fight_key
2022-03-05,Tim Elliott,Tagir Ulanbekov,2022-02-26,7,0.3196678422141989,0.6803321577858009,2.990769230769231,1.4046153846153844,13,2022-03-05,2022-03-05|tagir ulanbekov|tim elliott
2022-03-05,Maryna Moroz,Mariya Agapova,2022-02-26,7,0.3500859790459509,0.6499140209540489,2.7338461538461543,1.472307692307692,13,2022-03-05,2022-03-05|mariya agapova|maryna moroz
2022-03-05,Nicolae Negumereanu,Kennedy Nzechukwu,2022-02-26,7,0.4218412952330749,0.578158704766925,2.27,1.655833333333333,12,2022-03-05,2022-03-05|kennedy nzechukwu|nicolae negumereanu
2022-03-05,Kevin Holland,Alex Oliveira,2022-02-26,7,0.6803354641743922,0.3196645358256076,1.4030769230769229,2.986923076923077,13,2022-03-05,2022-03-05|alex oliveira|kevin holland
2022-03-05,Edson Barboza,Bryce Mitchell,2022-02-26,7,0.4201769129801765,0.5798230870198234,2.2792307692307694,1.6515384615384614,13,2022-03-05,2022-03-05|bryce mitchell|edson barboza
2022-03-05,Colby Covington,Jorge Masvidal,2022-02-26,7,0.7351562108188515,0.2648437891811485,1.3028571428571427,3.617857142857143,14,2022-03-05,2022-03-05|colby covington|jorge masvidal
2022-03-05,Jalin Turner,Jamie Mullarkey,2022-02-26,7,0.5334288904297211,0.4665711095702788,1.7884615384615383,2.045384615384616,13,2022-03-05,2022-03-05|jalin turner|jamie mullarkey
2022-03-05,Marina Rodriguez,Yan Xiaonan,2022-03-02,3,0.690621625714927,0.3093783742850731,1.3839999999999997,3.0900000000000003,15,2022-03-05,2022-03-05|marina rodriguez|yan xiaonan
2022-03-05,Dustin Jacoby,Michal Oleksiejczuk,2022-03-02,3,0.6267290740056534,0.3732709259943468,1.5246666666666668,2.560666666666667,15,2022-03-05,2022-03-05|dustin jacoby|michal oleksiejczuk
2022-03-05,Devonte Smith,Ludovit Klein,2022-03-02,3,0.6029459806221548,0.3970540193778452,1.5807142857142855,2.4014285714285712,14,2022-03-05,2022-03-05|devonte smith|ludovit klein
2022-03-05,Tim Elliott,Tagir Ulanbekov,2022-03-02,3,0.3255730699735829,0.6744269300264171,2.9353333333333333,1.4166666666666667,15,2022-03-05,2022-03-05|tagir ulanbekov|tim elliott
2022-03-05,Maryna Moroz,Mariya Agapova,2022-03-02,3,0.3581811911767452,0.6418188088232547,2.6740000000000004,1.4920000000000002,15,2022-03-05,2022-03-05|mariya agapova|maryna moroz
2022-03-05,Nicolae Negumereanu,Kennedy Nzechukwu,2022-03-02,3,0.4398796842237928,0.5601203157762071,2.174285714285713,1.707142857142857,14,2022-03-05,2022-03-05|kennedy nzechukwu|nicolae negumereanu
2022-03-05,Kevin Holland,Alex Oliveira,2022-03-02,3,0.7239229373583407,0.2760770626416591,1.3193333333333332,3.463333333333333,15,2022-03-05,2022-03-05|alex oliveira|kevin holland
2022-03-05,Edson Barboza,Bryce Mitchell,2022-03-02,3,0.413241785181537,0.5867582148184631,2.320666666666668,1.6339999999999997,15,2022-03-05,2022-03-05|bryce mitchell|edson barboza
2022-03-05,Rafael Dos Anjos,Renato Moicano,2022-03-02,3,0.6142140191666805,0.3857859808333194,1.5592857142857144,2.4828571428571427,14,2022-03-05,2022-03-05|rafael dos anjos|renato moicano
2022-03-05,Colby Covington,Jorge Masvidal,2022-03-02,3,0.7343658518889751,0.2656341481110249,1.3033333333333332,3.604,15,2022-03-05,2022-03-05|colby covington|jorge masvidal
2022-03-05,Jalin Turner,Jamie Mullarkey,2022-03-02,3,0.5844206564954696,0.4155793435045302,1.641333333333333,2.31,15,2022-03-05,2022-03-05|jalin turner|jamie mullarkey
2022-03-05,Marina Rodriguez,Yan Xiaonan,2022-03-04,1,0.6915209463941833,0.3084790536058167,1.3859999999999997,3.108,15,2022-03-05,2022-03-05|marina rodriguez|yan xiaonan
2022-03-05,Dustin Jacoby,Michal Oleksiejczuk,2022-03-04,1,0.6339273655281228,0.366072634471877,1.51,2.6166666666666667,15,2022-03-05,2022-03-05|dustin jacoby|michal oleksiejczuk
2022-03-05,Devonte Smith,Ludovit Klein,2022-03-04,1,0.5798583992033404,0.4201416007966596,1.6514285714285717,2.2792857142857144,14,2022-03-05,2022-03-05|devonte smith|ludovit klein
2022-03-05,Tim Elliott,Tagir Ulanbekov,2022-03-04,1,0.3266069681722628,0.6733930318277371,2.932666666666667,1.422,15,2022-03-05,2022-03-05|tagir ulanbekov|tim elliott
2022-03-05,Maryna Moroz,Mariya Agapova,2022-03-04,1,0.370798941802871,0.6292010581971292,2.586,1.524,15,2022-03-05,2022-03-05|mariya agapova|maryna moroz
2022-03-05,Nicolae Negumereanu,Kennedy Nzechukwu,2022-03-04,1,0.4449014166881396,0.5550985833118603,2.151428571428571,1.7242857142857144,14,2022-03-05,2022-03-05|kennedy nzechukwu|nicolae negumereanu
2022-03-05,Kevin Holland,Alex Oliveira,2022-03-04,1,0.742635960267018,0.2573640397329819,1.287333333333333,3.7166666666666672,15,2022-03-05,2022-03-05|alex oliveira|kevin holland
2022-03-05,Edson Barboza,Bryce Mitchell,2022-03-04,1,0.4033335390321772,0.5966664609678228,2.382000000000001,1.61,15,2022-03-05,2022-03-05|bryce mitchell|edson barboza
2022-03-05,Rafael Dos Anjos,Renato Moicano,2022-03-04,1,0.6176966923006987,0.3823033076993015,1.5533333333333332,2.51,15,2022-03-05,2022-03-05|rafael dos anjos|renato moicano
2022-03-05,Colby Covington,Jorge Masvidal,2022-03-04,1,0.7376753352339945,0.2623246647660054,1.2986666666666666,3.653333333333333,15,2022-03-05,2022-03-05|colby covington|jorge masvidal
2022-03-05,Jalin Turner,Jamie Mullarkey,2022-03-04,1,0.5846882028843137,0.4153117971156863,1.642,2.3119999999999994,15,2022-03-05,2022-03-05|jalin turner|jamie mullarkey
2022-03-12,JJ Aldrich,Gillian Robertson,2022-03-05,7,0.4146866451970965,0.5853133548029036,2.325,1.6466666666666667,6,2022-03-12,2022-03-12|gillian robertson|jj aldrich
2022-03-12,Sabina Mazo,Miranda Maverick,2022-03-05,7,0.3008458799175778,0.6991541200824223,3.2000000000000006,1.375,6,2022-03-12,2022-03-12|miranda maverick|sabina mazo
2022-03-12,Sodiq Yusuff,Alex Caceres,2022-03-05,7,0.6635483850292277,0.3364516149707723,1.436363636363636,2.8345454545454545,11,2022-03-12,2022-03-12|alex caceres|sodiq yusuff
