ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,tour,source_year,WTA,Tier,BFEW,BFEL
33.0,Stuttgart,Stuttgart Open,2024-06-11,ATP250,Outdoor,Grass,1st Round,3.0,Musetti L.,Mpetshi G.,30.0,66.0,1290.0,786.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.78,2.09,1.78,2.22,1.72,2.1,atp,2024,,,,
33.0,Stuttgart,Stuttgart Open,2024-06-11,ATP250,Outdoor,Grass,1st Round,3.0,Duckworth J.,Herbert P.H.,101.0,139.0,611.0,448.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.82,2.05,1.83,2.1,1.79,2.0,atp,2024,,,,
33.0,Stuttgart,Stuttgart Open,2024-06-11,ATP250,Outdoor,Grass,1st Round,3.0,Nakashima B.,Eubanks C.,70.0,45.0,750.0,1017.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.62,2.38,1.69,2.42,1.57,2.34,atp,2024,,,,
33.0,Stuttgart,Stuttgart Open,2024-06-11,ATP250,Outdoor,Grass,1st Round,3.0,Berrettini M.,Safiullin R.,95.0,43.0,630.0,1097.0,7.0,6.0,5.0,7.0,7.0,5.0,,,,,2.0,1.0,Completed,1.57,2.38,1.57,2.5,1.59,2.62,1.55,2.41,atp,2024,,,,
33.0,Stuttgart,Stuttgart Open,2024-06-11,ATP250,Outdoor,Grass,1st Round,3.0,Rinderknech A.,Michelsen A.,67.0,61.0,777.0,832.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.52,1.56,2.54,1.62,2.42,1.55,atp,2024,,,,
33.0,Stuttgart,Stuttgart Open,2024-06-11,ATP250,Outdoor,Grass,1st Round,3.0,Shapovalov D.,Martineau M.,117.0,179.0,550.0,344.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.22,4.68,1.25,4.72,1.21,4.26,atp,2024,,,,
33.0,Stuttgart,Stuttgart Open,2024-06-11,ATP250,Outdoor,Grass,1st Round,3.0,Giron M.,Murray A.,54.0,97.0,910.0,623.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.38,1.57,2.37,1.66,2.4,1.68,2.27,1.62,atp,2024,,,,
33.0,Stuttgart,Stuttgart Open,2024-06-11,ATP250,Outdoor,Grass,1st Round,3.0,Struff J.L.,Cobolli F.,35.0,50.0,1180.0,955.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.18,5.35,1.2,5.5,1.17,4.88,atp,2024,,,,
33.0,Stuttgart,Stuttgart Open,2024-06-12,ATP250,Outdoor,Grass,2nd Round,3.0,Musetti L.,Koepfer D.,30.0,65.0,1290.0,801.0,6.0,7.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.57,2.38,1.64,2.35,1.66,2.5,1.57,2.36,atp,2024,,,,
33.0,Stuttgart,Stuttgart Open,2024-06-12,ATP250,Outdoor,Grass,2nd Round,3.0,Tiafoe F.,Hanfmann Y.,28.0,91.0,1590.0,646.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.49,2.76,1.51,2.8,1.46,2.67,atp,2024,,,,
33.0,Stuttgart,Stuttgart Open,2024-06-12,ATP250,Outdoor,Grass,2nd Round,3.0,Bublik A.,Medjedovic H.,17.0,131.0,2150.0,497.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.6,2.45,1.62,2.51,1.58,2.35,atp,2024,,,,
33.0,Stuttgart,Stuttgart Open,2024-06-12,ATP250,Outdoor,Grass,2nd Round,3.0,Draper J.,Giron M.,40.0,54.0,1131.0,910.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.3,3.5,1.3,3.77,1.34,3.82,1.3,3.49,atp,2024,,,,
33.0,Stuttgart,Stuttgart Open,2024-06-13,ATP250,Outdoor,Grass,2nd Round,3.0,Nakashima B.,Gasquet R.,70.0,116.0,750.0,555.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.34,3.6,1.36,3.67,1.31,3.36,atp,2024,,,,
33.0,Stuttgart,Stuttgart Open,2024-06-13,ATP250,Outdoor,Grass,2nd Round,3.0,Struff J.L.,Rinderknech A.,35.0,67.0,1180.0,777.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.27,4.24,1.27,4.42,1.23,4.08,atp,2024,,,,
33.0,Stuttgart,Stuttgart Open,2024-06-13,ATP250,Outdoor,Grass,2nd Round,3.0,Berrettini M.,Shapovalov D.,95.0,117.0,630.0,550.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.62,2.45,1.63,2.45,1.6,2.3,atp,2024,,,,
33.0,Stuttgart,Stuttgart Open,2024-06-13,ATP250,Outdoor,Grass,2nd Round,3.0,Duckworth J.,Shelton B.,101.0,14.0,611.0,2590.0,7.0,6.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,3.0,1.4,3.0,1.45,3.02,1.45,2.87,1.4,atp,2024,,,,
33.0,Stuttgart,Stuttgart Open,2024-06-14,ATP250,Outdoor,Grass,Quarterfinals,3.0,Draper J.,Tiafoe F.,40.0,28.0,1131.0,1590.0,5.0,7.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.44,2.75,1.53,2.65,1.55,2.81,1.48,2.61,atp,2024,,,,
33.0,Stuttgart,Stuttgart Open,2024-06-14,ATP250,Outdoor,Grass,Quarterfinals,3.0,Nakashima B.,Struff J.L.,70.0,35.0,750.0,1180.0,,,,,,,,,,,,,Walkover,2.75,1.44,2.8,1.5,2.8,1.5,2.71,1.45,atp,2024,,,,
33.0,Stuttgart,Stuttgart Open,2024-06-14,ATP250,Outdoor,Grass,Quarterfinals,3.0,Berrettini M.,Duckworth J.,95.0,101.0,630.0,611.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.26,4.39,1.26,4.5,1.22,4.13,atp,2024,,,,
33.0,Stuttgart,Stuttgart Open,2024-06-14,ATP250,Outdoor,Grass,Quarterfinals,3.0,Musetti L.,Bublik A.,30.0,17.0,1290.0,2150.0,4.0,6.0,6.0,1.0,1.0,0.0,,,,,1.0,1.0,Retired,2.75,1.44,3.05,1.43,3.05,1.5,2.75,1.44,atp,2024,,,,
33.0,Stuttgart,Stuttgart Open,2024-06-15,ATP250,Outdoor,Grass,Semifinals,3.0,Draper J.,Nakashima B.,40.0,70.0,1131.0,750.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.55,2.64,1.55,2.89,1.47,2.63,atp,2024,,,,
33.0,Stuttgart,Stuttgart Open,2024-06-15,ATP250,Outdoor,Grass,Semifinals,3.0,Berrettini M.,Musetti L.,95.0,30.0,630.0,1290.0,6.0,4.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.44,3.04,1.44,3.2,1.39,2.96,atp,2024,,,,
33.0,Stuttgart,Stuttgart Open,2024-06-16,ATP250,Outdoor,Grass,The Final,3.0,Draper J.,Berrettini M.,40.0,95.0,1131.0,630.0,3.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.2,1.67,2.25,1.72,2.3,1.73,2.18,1.67,atp,2024,,,,
34.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-10,ATP250,Outdoor,Grass,1st Round,3.0,Nardi L.,Goffin D.,73.0,109.0,742.0,583.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.82,1.47,2.88,1.5,2.7,1.45,atp,2024,,,,
34.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-11,ATP250,Outdoor,Grass,1st Round,3.0,Mannarino A.,Napolitano S.,21.0,125.0,1865.0,517.0,3.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.3,3.5,1.35,3.4,1.35,3.53,1.32,3.3,atp,2024,,,,
34.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-11,ATP250,Outdoor,Grass,1st Round,3.0,Brouwer G.,Mensik J.,232.0,79.0,259.0,708.0,6.0,1.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.67,2.2,1.68,2.25,1.72,2.29,1.65,2.19,atp,2024,,,,
34.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-11,ATP250,Outdoor,Grass,1st Round,3.0,Mcdonald M.,Van De Zandschulp B.,74.0,99.0,735.0,618.0,6.0,4.0,4.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,2.0,1.8,1.96,1.89,2.02,1.89,1.96,1.81,atp,2024,,,,
34.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-11,ATP250,Outdoor,Grass,1st Round,3.0,Fils A.,Cazaux A.,38.0,75.0,1155.0,735.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.72,2.19,1.74,2.32,1.64,2.21,atp,2024,,,,
34.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-11,ATP250,Outdoor,Grass,1st Round,3.0,Raonic M.,Thompson J.,197.0,37.0,305.0,1156.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.38,1.57,2.53,1.56,2.54,1.62,2.41,1.55,atp,2024,,,,
34.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-11,ATP250,Outdoor,Grass,1st Round,3.0,Vukic A.,Purcell M.,87.0,100.0,674.0,612.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.65,2.32,1.7,2.34,1.63,2.23,atp,2024,,,,
34.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-11,ATP250,Outdoor,Grass,1st Round,3.0,Griekspoor T.,Kecmanovic M.,23.0,53.0,1690.0,920.0,6.0,7.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.33,3.4,1.35,3.37,1.4,3.4,1.35,3.13,atp,2024,,,,
34.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-11,ATP250,Outdoor,Grass,1st Round,3.0,Bautista Agut R.,Huesler M.A.,85.0,201.0,680.0,303.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.72,2.18,1.73,2.28,1.66,2.18,atp,2024,,,,
34.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-11,ATP250,Outdoor,Grass,1st Round,3.0,Popyrin A.,Hijikata R.,49.0,80.0,961.0,708.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.63,2.4,1.67,2.4,1.63,2.25,atp,2024,,,,
34.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-11,ATP250,Outdoor,Grass,1st Round,3.0,Korda S.,Schoolkate T.,26.0,185.0,1620.0,335.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.26,4.14,1.27,4.14,1.25,3.93,atp,2024,,,,
34.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-11,ATP250,Outdoor,Grass,1st Round,3.0,Bergs Z.,Van Rijthoven T.,81.0,,688.0,,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.43,2.94,1.44,3.15,1.4,2.96,atp,2024,,,,
34.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-12,ATP250,Outdoor,Grass,2nd Round,3.0,Brouwer G.,Mannarino A.,232.0,21.0,259.0,1865.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.68,1.51,2.8,1.58,2.58,1.48,atp,2024,,,,
34.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-12,ATP250,Outdoor,Grass,2nd Round,3.0,Griekspoor T.,Mcdonald M.,23.0,74.0,1690.0,735.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.39,3.2,1.4,3.2,1.37,3.02,atp,2024,,,,
34.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-12,ATP250,Outdoor,Grass,2nd Round,3.0,Humbert U.,Fils A.,16.0,38.0,2250.0,1155.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.68,2.28,1.69,2.31,1.64,2.2,atp,2024,,,,
34.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-13,ATP250,Outdoor,Grass,2nd Round,3.0,Korda S.,Nardi L.,26.0,73.0,1620.0,742.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.23,4.72,1.26,4.72,1.22,4.18,atp,2024,,,,
34.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-13,ATP250,Outdoor,Grass,2nd Round,3.0,Paul T.,Popyrin A.,13.0,49.0,2710.0,961.0,5.0,7.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,1.4,3.0,1.41,3.19,1.41,3.19,1.37,3.01,atp,2024,,,,
34.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-13,ATP250,Outdoor,Grass,2nd Round,3.0,Vukic A.,Khachanov K.,87.0,22.0,674.0,1780.0,6.0,4.0,5.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,3.0,1.4,3.23,1.38,3.3,1.4,3.08,1.36,atp,2024,,,,
34.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-13,ATP250,Outdoor,Grass,2nd Round,3.0,De Minaur A.,Bergs Z.,9.0,81.0,3845.0,688.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.16,6.17,1.18,6.36,1.15,5.42,atp,2024,,,,
34.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-13,ATP250,Outdoor,Grass,2nd Round,3.0,Raonic M.,Bautista Agut R.,197.0,85.0,305.0,680.0,4.0,6.0,6.0,2.0,7.0,5.0,,,,,2.0,1.0,Completed,1.57,2.38,1.61,2.48,1.62,2.51,1.57,2.36,atp,2024,,,,
34.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-14,ATP250,Outdoor,Grass,Quarterfinals,3.0,Korda S.,Paul T.,26.0,13.0,1620.0,2710.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.32,1.68,2.32,1.73,2.21,1.65,atp,2024,,,,
34.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-14,ATP250,Outdoor,Grass,Quarterfinals,3.0,Griekspoor T.,Vukic A.,23.0,87.0,1690.0,674.0,4.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,1.3,3.5,1.32,3.77,1.34,3.82,1.3,3.48,atp,2024,,,,
34.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-14,ATP250,Outdoor,Grass,Quarterfinals,3.0,De Minaur A.,Raonic M.,9.0,197.0,3845.0,305.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.32,3.73,1.39,3.73,1.34,3.25,atp,2024,,,,
34.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-15,ATP250,Outdoor,Grass,Quarterfinals,3.0,Humbert U.,Brouwer G.,16.0,232.0,2250.0,259.0,4.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,1.29,3.75,1.29,3.95,1.33,3.95,1.29,3.55,atp,2024,,,,
34.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-15,ATP250,Outdoor,Grass,Semifinals,3.0,Korda S.,Griekspoor T.,26.0,23.0,1620.0,1690.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.68,2.33,1.68,2.33,1.64,2.23,atp,2024,,,,
34.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-15,ATP250,Outdoor,Grass,Semifinals,3.0,De Minaur A.,Humbert U.,9.0,16.0,3845.0,2250.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.35,3.44,1.38,3.57,1.32,3.34,atp,2024,,,,
34.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-16,ATP250,Outdoor,Grass,The Final,3.0,De Minaur A.,Korda S.,9.0,26.0,3845.0,1620.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.52,2.74,1.56,2.74,1.5,2.55,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-17,ATP500,Outdoor,Grass,1st Round,3.0,Koepfer D.,Auger-Aliassime F.,70.0,18.0,781.0,2075.0,6.0,4.0,4.0,3.0,,,,,,,1.0,0.0,Retired,3.2,1.36,3.19,1.4,3.2,1.4,3.07,1.36,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-17,ATP500,Outdoor,Grass,1st Round,3.0,Sonego L.,Kecmanovic M.,57.0,54.0,861.0,920.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.05,1.85,2.1,1.9,1.97,1.8,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-17,ATP500,Outdoor,Grass,1st Round,3.0,Zhang Zh.,Ofner S.,42.0,52.0,1066.0,933.0,7.0,6.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.91,1.91,1.97,1.92,2.03,1.95,1.9,1.88,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-17,ATP500,Outdoor,Grass,1st Round,3.0,Marozsan F.,Safiullin R.,45.0,40.0,997.0,1097.0,7.0,5.0,4.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,2.5,1.53,2.71,1.52,2.73,1.54,2.59,1.48,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-17,ATP500,Outdoor,Grass,1st Round,3.0,Medvedev D.,Borges N.,5.0,51.0,6485.0,936.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.14,6.66,1.15,8.0,1.11,6.36,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-17,ATP500,Outdoor,Grass,1st Round,3.0,Hurkacz H.,Cobolli F.,9.0,49.0,3950.0,955.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.13,6.0,1.16,6.09,1.18,6.1,1.14,5.56,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-18,ATP500,Outdoor,Grass,1st Round,3.0,Fils A.,Machac T.,37.0,36.0,1170.0,1214.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.0,1.8,1.99,1.89,2.05,1.89,1.97,1.81,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-18,ATP500,Outdoor,Grass,1st Round,3.0,Duckworth J.,Fonseca J.,88.0,217.0,665.0,283.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.46,2.92,1.48,2.92,1.44,2.74,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-18,ATP500,Outdoor,Grass,1st Round,3.0,Giron M.,Rublev A.,53.0,6.0,925.0,4710.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,4.0,1.25,4.05,1.28,4.1,1.31,3.86,1.25,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-18,ATP500,Outdoor,Grass,1st Round,3.0,Eubanks C.,Martinez P.,44.0,46.0,1005.0,975.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.42,3.09,1.43,3.09,1.39,2.92,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-18,ATP500,Outdoor,Grass,1st Round,3.0,Bublik A.,Purcell M.,17.0,101.0,2180.0,612.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.45,2.96,1.46,3.0,1.41,2.84,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-18,ATP500,Outdoor,Grass,1st Round,3.0,Sinner J.,Griekspoor T.,1.0,27.0,9480.0,1540.0,6.0,7.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.11,6.5,1.14,6.61,1.14,6.66,1.12,6.02,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-18,ATP500,Outdoor,Grass,1st Round,3.0,Zverev A.,Otte O.,4.0,474.0,6885.0,92.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.14,5.5,1.15,6.32,1.16,6.93,1.13,5.65,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-18,ATP500,Outdoor,Grass,1st Round,3.0,Tsitsipas S.,Squire H.,11.0,181.0,3740.0,344.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.21,4.94,1.24,5.55,1.17,4.86,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-19,ATP500,Outdoor,Grass,1st Round,3.0,Berrettini M.,Michelsen A.,65.0,61.0,795.0,829.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.28,4.03,1.29,4.04,1.25,3.78,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-19,ATP500,Outdoor,Grass,1st Round,3.0,Struff J.L.,Darderi L.,41.0,34.0,1080.0,1231.0,6.0,7.0,7.0,5.0,7.0,6.0,,,,,2.0,1.0,Completed,1.17,5.0,1.21,5.04,1.22,5.05,1.18,4.69,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-19,ATP500,Outdoor,Grass,2nd Round,3.0,Fils A.,Koepfer D.,37.0,70.0,1170.0,781.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.74,2.23,1.75,2.32,1.66,2.18,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-19,ATP500,Outdoor,Grass,2nd Round,3.0,Eubanks C.,Bublik A.,44.0,17.0,1005.0,2180.0,7.0,6.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.75,1.44,3.03,1.44,3.03,1.46,2.76,1.43,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-19,ATP500,Outdoor,Grass,2nd Round,3.0,Zhang Zh.,Medvedev D.,42.0,5.0,1066.0,6485.0,6.0,3.0,2.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,5.5,1.14,5.87,1.17,5.87,1.17,5.37,1.14,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-19,ATP500,Outdoor,Grass,2nd Round,3.0,Zverev A.,Sonego L.,4.0,57.0,6885.0,861.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.2,5.31,1.26,5.31,1.19,4.57,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-20,ATP500,Outdoor,Grass,2nd Round,3.0,Hurkacz H.,Duckworth J.,9.0,88.0,3950.0,665.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.23,4.78,1.23,5.0,1.2,4.49,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-20,ATP500,Outdoor,Grass,2nd Round,3.0,Sinner J.,Marozsan F.,1.0,45.0,9480.0,997.0,6.0,4.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.05,11.0,1.06,12.52,1.08,12.52,1.05,9.61,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-20,ATP500,Outdoor,Grass,2nd Round,3.0,Giron M.,Berrettini M.,53.0,65.0,925.0,795.0,3.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,3.5,1.3,3.61,1.34,4.0,1.34,3.44,1.31,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-20,ATP500,Outdoor,Grass,2nd Round,3.0,Struff J.L.,Tsitsipas S.,41.0,11.0,1080.0,3740.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.91,1.91,2.0,1.91,2.1,1.91,1.95,1.83,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-21,ATP500,Outdoor,Grass,Quarterfinals,3.0,Hurkacz H.,Giron M.,9.0,53.0,3950.0,925.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.29,3.75,1.33,3.69,1.34,3.75,1.29,3.51,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-21,ATP500,Outdoor,Grass,Quarterfinals,3.0,Zverev A.,Fils A.,4.0,37.0,6885.0,1170.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.29,3.75,1.25,4.5,1.29,4.5,1.25,3.92,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-21,ATP500,Outdoor,Grass,Quarterfinals,3.0,Sinner J.,Struff J.L.,1.0,41.0,9480.0,1080.0,6.0,2.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.25,4.0,1.3,3.89,1.3,4.11,1.26,3.77,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-21,ATP500,Outdoor,Grass,Quarterfinals,3.0,Zhang Zh.,Eubanks C.,42.0,44.0,1066.0,1005.0,6.0,4.0,4.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.8,2.0,1.9,2.0,1.9,2.14,1.8,1.98,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-22,ATP500,Outdoor,Grass,Semifinals,3.0,Hurkacz H.,Zverev A.,9.0,4.0,3950.0,6885.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.3,1.62,2.34,1.68,2.38,1.68,2.28,1.61,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-22,ATP500,Outdoor,Grass,Semifinals,3.0,Sinner J.,Zhang Zh.,1.0,42.0,9480.0,1066.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.1,9.08,1.12,9.08,1.08,7.38,atp,2024,,,,
35.0,Halle,Halle Open,2024-06-23,ATP500,Outdoor,Grass,The Final,3.0,Sinner J.,Hurkacz H.,1.0,9.0,9480.0,3950.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.39,3.26,1.4,3.45,1.34,3.2,atp,2024,,,,
36.0,Queens Club,Queen's Club Championships,2024-06-17,ATP500,Outdoor,Grass,1st Round,3.0,Dimitrov G.,Mannarino A.,10.0,21.0,3775.0,1845.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.17,5.0,1.21,4.93,1.21,5.25,1.18,4.7,atp,2024,,,,
36.0,Queens Club,Queen's Club Championships,2024-06-17,ATP500,Outdoor,Grass,1st Round,3.0,Hijikata R.,Tiafoe F.,98.0,28.0,622.0,1390.0,7.0,5.0,4.0,6.0,1.0,0.0,,,,,1.0,1.0,Retired,3.4,1.33,3.24,1.39,3.65,1.39,3.34,1.32,atp,2024,,,,
36.0,Queens Club,Queen's Club Championships,2024-06-17,ATP500,Outdoor,Grass,1st Round,3.0,Thompson J.,Rune H.,43.0,15.0,1051.0,2540.0,4.0,6.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.75,1.44,2.78,1.5,2.89,1.5,2.7,1.45,atp,2024,,,,
