Date,Winner,Loser,score,round,odds_w,odds_l,tournament,tour,event_type,source
2024-03-28,Sonmez Z.,Seidel E.,2:1,1/8-FINALS,2.0,1.73,w125-antalya-2024,wta,125,betexplorer
2024-03-28,Uchijima M.,Semenistaja D.,2:0,1/8-FINALS,2.0,1.73,w125-antalya-2024,wta,125,betexplorer
2024-03-28,Waltert S.,Jacquemot E.,2:0,1/8-FINALS,2.0,1.73,w125-antalya-2024,wta,125,betexplorer
2024-03-28,Begu I.,Wuerth T.,0:2,1/8-FINALS,1.22,4.0,w125-antalya-2024,wta,125,betexplorer
2024-03-27,Babos T.,Oz I.,2:0,1/16-FINALS,2.0,1.73,w125-antalya-2024,wta,125,betexplorer
2024-03-27,Hercog P.,Bejlek S.,0:2,1/16-FINALS,3.25,1.33,w125-antalya-2024,wta,125,betexplorer
2024-03-27,Sonmez Z.,Ferro F.,1:2,1/16-FINALS,2.0,1.73,w125-antalya-2024,wta,125,betexplorer
2024-03-27,Noha Akugue N.,Grabher J.,1:2,1/16-FINALS,1.73,2.0,w125-antalya-2024,wta,125,betexplorer
2024-03-27,Kudermetova P.,Gureva A.,0:2,1/16-FINALS,1.3,3.4,w125-antalya-2024,wta,125,betexplorer
2024-03-27,Jacquemot E.,Paquet C.,2:1,1/16-FINALS,1.53,2.38,w125-antalya-2024,wta,125,betexplorer
2024-03-27,Kawa K.,Ruse G.,2:1,1/16-FINALS,2.63,1.44,w125-antalya-2024,wta,125,betexplorer
2024-03-27,Danilovic O.,Lys E.,0:2,1/16-FINALS,1.83,1.83,w125-antalya-2024,wta,125,betexplorer
2024-03-27,Semenistaja D.,Monnet C.,0:2,1/16-FINALS,1.44,2.63,w125-antalya-2024,wta,125,betexplorer
2024-03-26,Wuerth T.,Buyukakcay C.,0:2,1/16-FINALS,1.33,3.25,w125-antalya-2024,wta,125,betexplorer
2024-03-26,Uchijima M.,Erjavec V.,1:2,1/16-FINALS,,,w125-antalya-2024,wta,125,betexplorer
2024-03-26,Waltert S.,Galfi D.,0:2,1/16-FINALS,1.83,1.83,w125-antalya-2024,wta,125,betexplorer
2024-03-26,Begu I.,Kraus S.,0:2,1/16-FINALS,1.44,2.63,w125-antalya-2024,wta,125,betexplorer
2024-03-26,Romero Gormaz L.,Kumru A.,2:0,1/16-FINALS,1.02,12.0,w125-antalya-2024,wta,125,betexplorer
2024-03-26,Seidel E.,Fett J.,2:0,1/16-FINALS,1.53,2.38,w125-antalya-2024,wta,125,betexplorer
2024-03-26,Bouzas Maneiro J.,Udvardy P.,1:2,1/16-FINALS,1.57,2.25,w125-antalya-2024,wta,125,betexplorer
2025-03-23,Todoni A. A.,Romero Gormaz L.,2:0,FINAL,1.35,3.1,w125-antalya-2025,wta,125,betexplorer
2025-03-22,Todoni A. A.,Burel C.,0:1 RET.,SEMI-FINALS,1.7,2.05,w125-antalya-2025,wta,125,betexplorer
2025-03-22,Romero Gormaz L.,Chwalinska M.,2:1,SEMI-FINALS,2.14,1.64,w125-antalya-2025,wta,125,betexplorer
2025-03-21,Chwalinska M.,Jacquemot E.,2:1,QUARTER-FINALS,1.78,1.96,w125-antalya-2025,wta,125,betexplorer
2025-03-21,Burel C.,Paquet C.,0:2,QUARTER-FINALS,1.36,3.02,w125-antalya-2025,wta,125,betexplorer
2025-03-21,Romero Gormaz L.,Jimenez Kasintseva V.,2:0,QUARTER-FINALS,2.23,1.61,w125-antalya-2025,wta,125,betexplorer
2025-03-21,Todoni A. A.,Rus A.,1:2,QUARTER-FINALS,1.6,2.22,w125-antalya-2025,wta,125,betexplorer
2025-03-20,Chwalinska M.,Carle M. L.,0:2,1/8-FINALS,2.34,1.56,w125-antalya-2025,wta,125,betexplorer
2025-03-20,Todoni A. A.,Fett J.,0:2,1/8-FINALS,1.35,3.03,w125-antalya-2025,wta,125,betexplorer
2025-03-20,Jacquemot E.,Erjavec V.,2:0,1/8-FINALS,1.87,1.85,w125-antalya-2025,wta,125,betexplorer
2025-03-20,Jimenez Kasintseva V.,Teichmann J.,2:0,1/8-FINALS,3.05,1.35,w125-antalya-2025,wta,125,betexplorer
2025-03-20,Paquet C.,Zidansek T.,2:0,1/8-FINALS,2.41,1.52,w125-antalya-2025,wta,125,betexplorer
2025-03-20,Romero Gormaz L.,Seidel E.,2:0,1/8-FINALS,2.88,1.38,w125-antalya-2025,wta,125,betexplorer
2025-03-20,Rus A.,Zakharova A.,2:0,1/8-FINALS,1.6,2.24,w125-antalya-2025,wta,125,betexplorer
2025-03-20,Burel C.,Semenistaja D.,0:2,1/8-FINALS,1.54,2.37,w125-antalya-2025,wta,125,betexplorer
2025-03-19,Paquet C.,Arango E.,1:2,1/16-FINALS,2.75,1.41,w125-antalya-2025,wta,125,betexplorer
2025-03-19,Burel C.,Parrizas-Diaz N.,2:1,1/16-FINALS,1.9,1.83,w125-antalya-2025,wta,125,betexplorer
2025-03-19,Chwalinska M.,Diyas Z.,2:0,1/16-FINALS,1.17,4.75,w125-antalya-2025,wta,125,betexplorer
2025-03-19,Erjavec V.,Parry D.,2:0,1/16-FINALS,1.98,1.77,w125-antalya-2025,wta,125,betexplorer
2025-03-19,Semenistaja D.,Pridankina E.,1:2,1/16-FINALS,2.15,1.65,w125-antalya-2025,wta,125,betexplorer
2025-03-19,Romero Gormaz L.,Wei S.,0:2,1/16-FINALS,1.52,2.43,w125-antalya-2025,wta,125,betexplorer
2025-03-19,Zakharova A.,Kumru A.,2:0,1/16-FINALS,1.06,8.32,w125-antalya-2025,wta,125,betexplorer
2025-03-19,Zidansek T.,Noha Akugue N.,2:1,1/16-FINALS,1.56,2.33,w125-antalya-2025,wta,125,betexplorer
2025-03-18,Jacquemot E.,Buyukakcay C.,0:2,1/16-FINALS,1.19,4.39,w125-antalya-2025,wta,125,betexplorer
2025-03-18,Carle M. L.,Bejlek S.,2:0,1/16-FINALS,2.08,1.68,w125-antalya-2025,wta,125,betexplorer
2025-03-18,Fett J.,Rouvroy M.,2:1,1/16-FINALS,1.69,2.09,w125-antalya-2025,wta,125,betexplorer
2025-03-18,Jimenez Kasintseva V.,Dilek D.,2:0,1/16-FINALS,1.06,7.62,w125-antalya-2025,wta,125,betexplorer
2025-03-18,Teichmann J.,Riera J.,1:2,1/16-FINALS,1.29,3.38,w125-antalya-2025,wta,125,betexplorer
2025-03-18,Rus A.,Aksu A.,2:1,1/16-FINALS,1.19,4.35,w125-antalya-2025,wta,125,betexplorer
2025-03-18,Seidel E.,Selekhmeteva O.,0:2,1/16-FINALS,1.69,2.09,w125-antalya-2025,wta,125,betexplorer
2025-03-18,Todoni A. A.,Udvardy P.,1:2,1/16-FINALS,1.44,2.66,w125-antalya-2025,wta,125,betexplorer
2025-03-30,Danilovic O.,Jimenez Kasintseva V.,2:0,FINAL,1.19,4.34,w125-antalya-2-2025,wta,125,betexplorer
2025-03-29,Danilovic O.,Selekhmeteva O.,2:0,SEMI-FINALS,1.21,4.08,w125-antalya-2-2025,wta,125,betexplorer
2025-03-29,Jimenez Kasintseva V.,Erjavec V.,0:2,SEMI-FINALS,2.18,1.63,w125-antalya-2-2025,wta,125,betexplorer
2025-03-28,Erjavec V.,Carle M. L.,1:2,QUARTER-FINALS,2.3,1.57,w125-antalya-2-2025,wta,125,betexplorer
2025-03-28,Danilovic O.,Waltert S.,2:0,QUARTER-FINALS,1.22,4.0,w125-antalya-2-2025,wta,125,betexplorer
2025-03-28,Jimenez Kasintseva V.,Bouzas Maneiro J.,2:0,QUARTER-FINALS,2.35,1.55,w125-antalya-2-2025,wta,125,betexplorer
2025-03-28,Selekhmeteva O.,Zidansek T.,2:0,QUARTER-FINALS,1.73,2.03,w125-antalya-2-2025,wta,125,betexplorer
2025-03-27,Carle M. L.,Bogdan A.,2:0,1/8-FINALS,1.6,2.23,w125-antalya-2-2025,wta,125,betexplorer
2025-03-27,Danilovic O.,Fett J.,1:0 RET.,1/8-FINALS,1.19,4.34,w125-antalya-2-2025,wta,125,betexplorer
2025-03-27,Zidansek T.,Galfi D.,0:2,1/8-FINALS,2.04,1.71,w125-antalya-2-2025,wta,125,betexplorer
2025-03-27,Erjavec V.,Gao X.,0:2,1/8-FINALS,1.44,2.66,w125-antalya-2-2025,wta,125,betexplorer
2025-03-27,Jimenez Kasintseva V.,Kraus S.,1:2,1/8-FINALS,2.91,1.37,w125-antalya-2-2025,wta,125,betexplorer
2025-03-27,Bouzas Maneiro J.,Pridankina E.,1:2,1/8-FINALS,1.43,2.68,w125-antalya-2-2025,wta,125,betexplorer
2025-03-27,Selekhmeteva O.,Rakhimova K.,1:2,1/8-FINALS,1.97,1.77,w125-antalya-2-2025,wta,125,betexplorer
2025-03-27,Bejlek S.,Waltert S.,0:1 RET.,1/8-FINALS,1.48,2.53,w125-antalya-2-2025,wta,125,betexplorer
2025-03-26,Bejlek S.,Martic P.,2:0,1/16-FINALS,1.52,2.42,w125-antalya-2-2025,wta,125,betexplorer
2025-03-26,Carle M. L.,Romero Gormaz L.,2:1,1/16-FINALS,1.44,2.63,w125-antalya-2-2025,wta,125,betexplorer
2025-03-26,Danilovic O.,Lachinova A.,2:0,1/16-FINALS,1.02,11.27,w125-antalya-2-2025,wta,125,betexplorer
2025-03-26,Erjavec V.,Teichmann J.,2:0,1/16-FINALS,2.31,1.55,w125-antalya-2-2025,wta,125,betexplorer
2025-03-26,Gao X.,Naef C.,2:0,1/16-FINALS,2.42,1.51,w125-antalya-2-2025,wta,125,betexplorer
2025-03-26,Jimenez Kasintseva V.,Buyukakcay C.,2:0,1/16-FINALS,1.14,5.3,w125-antalya-2-2025,wta,125,betexplorer
2025-03-26,Bogdan A.,Oz I.,1:2,1/16-FINALS,1.33,3.13,w125-antalya-2-2025,wta,125,betexplorer
2025-03-26,Rakhimova K.,Chwalinska M.,2:0,1/16-FINALS,2.48,1.49,w125-antalya-2-2025,wta,125,betexplorer
2025-03-26,Zidansek T.,Semenistaja D.,0:2,1/16-FINALS,1.73,2.02,w125-antalya-2-2025,wta,125,betexplorer
2025-03-26,Bouzas Maneiro J.,Udvardy P.,1:2,1/16-FINALS,1.44,2.64,w125-antalya-2-2025,wta,125,betexplorer
2025-03-25,Fett J.,Gureva A.,2:0,1/16-FINALS,1.22,4.0,w125-antalya-2-2025,wta,125,betexplorer
2025-03-25,Galfi D.,Jacquemot E.,2:0,1/16-FINALS,2.64,1.44,w125-antalya-2-2025,wta,125,betexplorer
2025-03-25,Selekhmeteva O.,Noha Akugue N.,0:2,1/16-FINALS,1.73,2.02,w125-antalya-2-2025,wta,125,betexplorer
2025-03-25,Pridankina E.,Seidel E.,2:1,1/16-FINALS,2.36,1.54,w125-antalya-2-2025,wta,125,betexplorer
2025-03-25,Waltert S.,Prozorova T.,0:2,1/16-FINALS,2.12,1.66,w125-antalya-2-2025,wta,125,betexplorer
2025-04-06,Sierra S.,Romero Gormaz L.,2:0,FINAL,1.74,2.01,w125-antalya-3-2025,wta,125,betexplorer
2025-04-05,Sierra S.,Sharma A.,2:0,SEMI-FINALS,1.49,2.52,w125-antalya-3-2025,wta,125,betexplorer
2025-04-05,Romero Gormaz L.,Wuerth T.,0:2,SEMI-FINALS,1.55,2.35,w125-antalya-3-2025,wta,125,betexplorer
2025-04-04,Sierra S.,Bondar A.,0:2,QUARTER-FINALS,2.12,1.66,w125-antalya-3-2025,wta,125,betexplorer
2025-04-04,Sharma A.,Karatancheva L.,0:2,QUARTER-FINALS,1.24,3.82,w125-antalya-3-2025,wta,125,betexplorer
2025-04-04,Romero Gormaz L.,Waltert S.,0:2,QUARTER-FINALS,2.06,1.7,w125-antalya-3-2025,wta,125,betexplorer
2025-04-04,Wuerth T.,Zheng W.,0:2,QUARTER-FINALS,1.49,2.51,w125-antalya-3-2025,wta,125,betexplorer
2025-04-03,Bondar A.,Barthel M.,2:0,1/8-FINALS,1.34,3.13,w125-antalya-3-2025,wta,125,betexplorer
2025-04-03,Waltert S.,Jacquemot E.,1:2,1/8-FINALS,1.74,2.0,w125-antalya-3-2025,wta,125,betexplorer
2025-04-03,Sierra S.,Makarova E.,1:2,1/8-FINALS,1.23,3.92,w125-antalya-3-2025,wta,125,betexplorer
2025-04-03,Wuerth T.,Pridankina E.,1:2,1/8-FINALS,2.54,1.48,w125-antalya-3-2025,wta,125,betexplorer
2025-04-03,Romero Gormaz L.,Aksu A.,2:1,1/8-FINALS,1.2,4.23,w125-antalya-3-2025,wta,125,betexplorer
2025-04-03,Sharma A.,Gao X.,2:0,1/8-FINALS,1.88,1.83,w125-antalya-3-2025,wta,125,betexplorer
2025-04-03,Karatancheva L.,Zidansek T.,1:2,1/8-FINALS,3.5,1.28,w125-antalya-3-2025,wta,125,betexplorer
2025-04-02,Aksu A.,Martic P.,2:1,1/16-FINALS,3.97,1.22,w125-antalya-3-2025,wta,125,betexplorer
2025-04-02,Barthel M.,Kulambayeva Z.,2:0,1/16-FINALS,1.48,2.54,w125-antalya-3-2025,wta,125,betexplorer
2025-04-02,Makarova E.,Bogdan A.,0:1 RET.,1/16-FINALS,4.95,1.15,w125-antalya-3-2025,wta,125,betexplorer
2025-04-02,Bondar A.,Naef C.,2:1,1/16-FINALS,1.43,2.68,w125-antalya-3-2025,wta,125,betexplorer
2025-04-02,Sobolieva A.,Buyukakcay C.,0:2,1/16-FINALS,1.3,3.37,w125-antalya-3-2025,wta,125,betexplorer
2025-04-02,Zheng W.,Chwalinska M.,1:2,1/16-FINALS,4.94,1.16,w125-antalya-3-2025,wta,125,betexplorer
2025-04-02,Karatancheva L.,Erjavec V.,0:2,1/16-FINALS,5.0,1.15,w125-antalya-3-2025,wta,125,betexplorer
2025-04-02,Gao X.,Gureva A.,0:2,1/16-FINALS,,,w125-antalya-3-2025,wta,125,betexplorer
2025-04-02,Jacquemot E.,Maleckova J.,2:0,1/16-FINALS,1.26,3.67,w125-antalya-3-2025,wta,125,betexplorer
2025-04-02,Pridankina E.,Noha Akugue N.,0:2,1/16-FINALS,1.75,1.99,w125-antalya-3-2025,wta,125,betexplorer
2025-04-02,Romero Gormaz L.,Oz I.,0:2,1/16-FINALS,1.35,3.05,w125-antalya-3-2025,wta,125,betexplorer
2025-04-02,Sierra S.,Prozorova T.,1:2,1/16-FINALS,,,w125-antalya-3-2025,wta,125,betexplorer
2025-04-02,Sharma A.,Tararudee L.,2:1,1/16-FINALS,1.56,2.34,w125-antalya-3-2025,wta,125,betexplorer
2025-04-02,Waltert S.,Lachinova A.,2:0,1/16-FINALS,1.05,8.9,w125-antalya-3-2025,wta,125,betexplorer
2025-04-02,Wuerth T.,Seidel E.,2:1,1/16-FINALS,,,w125-antalya-3-2025,wta,125,betexplorer
2025-04-02,Zidansek T.,Zakharova A.,1:2,1/16-FINALS,,,w125-antalya-3-2025,wta,125,betexplorer
2025-11-09,Zarazua R.,Stakusic M.,1:2,FINAL,1.84,1.86,w125-austin-2025,wta,125,betexplorer
2025-11-08,Stakusic M.,Jovic I.,0:2,SEMI-FINALS,3.3,1.3,w125-austin-2025,wta,125,betexplorer
2025-11-08,Zarazua R.,Herea C. A.,2:0,SEMI-FINALS,1.11,5.85,w125-austin-2025,wta,125,betexplorer
2025-11-07,Herea C. A.,Rapolu M.,2:0,QUARTER-FINALS,2.56,1.47,w125-austin-2025,wta,125,betexplorer
2025-11-07,Jovic I.,Stoiana M.,2:0,QUARTER-FINALS,1.22,3.98,w125-austin-2025,wta,125,betexplorer
2025-11-07,Zarazua R.,Mandlik E.,0:2,QUARTER-FINALS,1.54,2.36,w125-austin-2025,wta,125,betexplorer
2025-11-07,Stakusic M.,Lepchenko V.,2:0,QUARTER-FINALS,1.37,2.92,w125-austin-2025,wta,125,betexplorer
2025-11-06,Jovic I.,Gasanova A.,2:1,1/8-FINALS,1.17,4.52,w125-austin-2025,wta,125,betexplorer
2025-11-06,Zarazua R.,Liu C.,1:2,1/8-FINALS,,,w125-austin-2025,wta,125,betexplorer
2025-11-06,Rapolu M.,Sakatsume H.,0:2,1/8-FINALS,4.6,1.16,w125-austin-2025,wta,125,betexplorer
2025-11-06,Stakusic M.,Lewis M.,2:0,1/8-FINALS,1.02,10.47,w125-austin-2025,wta,125,betexplorer
2025-11-05,Stoiana M.,Cross K.,0:1 RET.,1/8-FINALS,1.44,2.63,w125-austin-2025,wta,125,betexplorer
2025-11-05,Herea C. A.,Koevermans A.,0:2,1/8-FINALS,3.83,1.23,w125-austin-2025,wta,125,betexplorer
2025-11-05,Lepchenko V.,Chirico L.,2:0,1/8-FINALS,1.72,2.02,w125-austin-2025,wta,125,betexplorer
2025-11-05,Mandlik E.,Rus A.,0:2,1/8-FINALS,1.75,1.98,w125-austin-2025,wta,125,betexplorer
2025-11-04,Gasanova A.,Brace C.,1:2,1/16-FINALS,1.66,2.11,w125-austin-2025,wta,125,betexplorer
2025-11-04,Stakusic M.,Dolehide C.,0:2,1/16-FINALS,1.73,2.01,w125-austin-2025,wta,125,betexplorer
2025-11-04,Liu C.,Hontama M.,1:2,1/16-FINALS,1.48,2.51,w125-austin-2025,wta,125,betexplorer
2025-11-04,Lewis M.,Jackson J.,0:2,1/16-FINALS,1.4,2.77,w125-austin-2025,wta,125,betexplorer
2025-11-04,Jovic I.,Friedsam A-L.,2:0,1/16-FINALS,1.23,3.87,w125-austin-2025,wta,125,betexplorer
2025-11-04,Mandlik E.,Wolff V.,2:0,1/16-FINALS,1.5,2.45,w125-austin-2025,wta,125,betexplorer
2025-11-04,Lepchenko V.,McNeil C.,0:2,1/16-FINALS,1.17,4.73,w125-austin-2025,wta,125,betexplorer
2025-11-04,Rapolu M.,Parks A.,2:0,1/16-FINALS,4.04,1.21,w125-austin-2025,wta,125,betexplorer
2025-11-04,Sakatsume H.,Belgraver J.,2:0,1/16-FINALS,1.24,3.75,w125-austin-2025,wta,125,betexplorer
2025-11-04,Cross K.,Shymanovich I.,1:2,1/16-FINALS,2.08,1.68,w125-austin-2025,wta,125,betexplorer
2025-11-03,Chirico L.,Marcinko P.,2:0,1/16-FINALS,4.47,1.17,w125-austin-2025,wta,125,betexplorer
2025-11-03,Zarazua R.,Inoue H.,0:2,1/16-FINALS,1.2,4.14,w125-austin-2025,wta,125,betexplorer
2025-11-03,Koevermans A.,Osuigwe W.,0:2,1/16-FINALS,1.87,1.83,w125-austin-2025,wta,125,betexplorer
2025-11-03,Rus A.,Rogers A. S.,2:0,1/16-FINALS,1.33,3.13,w125-austin-2025,wta,125,betexplorer
2025-11-03,Herea C. A.,Smith A.,0:2,1/16-FINALS,2.63,1.44,w125-austin-2025,wta,125,betexplorer
2025-11-03,Stoiana M.,Vidmanova D.,2:1,1/16-FINALS,2.68,1.43,w125-austin-2025,wta,125,betexplorer
2024-01-05,Parrizas-Diaz N.,Dart H.,2:0,FINAL,2.0,1.8,w125-canberra-2024,wta,125,betexplorer
2024-01-04,Parrizas-Diaz N.,Tauson C.,0:2,SEMI-FINALS,3.75,1.29,w125-canberra-2024,wta,125,betexplorer
2024-01-04,Dart H.,Volynets K.,1:2,SEMI-FINALS,2.0,1.8,w125-canberra-2024,wta,125,betexplorer
2024-01-04,Parrizas-Diaz N.,Dodin O.,0:1 RET.,QUARTER-FINALS,1.8,2.0,w125-canberra-2024,wta,125,betexplorer
2024-01-03,Dart H.,Hibino N.,2:0,QUARTER-FINALS,1.67,2.2,w125-canberra-2024,wta,125,betexplorer
2024-01-03,Tauson C.,Joint M.,2:0,QUARTER-FINALS,1.14,5.5,w125-canberra-2024,wta,125,betexplorer
2024-01-03,Volynets K.,Bondar A.,2:0,QUARTER-FINALS,1.67,2.2,w125-canberra-2024,wta,125,betexplorer
2024-01-02,Bondar A.,Burrage J.,2:1,1/8-FINALS,2.38,1.57,w125-canberra-2024,wta,125,betexplorer
2024-01-02,Dodin O.,Andreeva E.,2:1,1/8-FINALS,3.5,1.3,w125-canberra-2024,wta,125,betexplorer
2024-01-02,Volynets K.,McPhee K.,0:2,1/8-FINALS,1.33,3.4,w125-canberra-2024,wta,125,betexplorer
2024-01-02,Parrizas-Diaz N.,Rakhimova K.,2:1,1/8-FINALS,2.3,1.62,w125-canberra-2024,wta,125,betexplorer
2024-01-02,Hibino N.,Preston T.,1:2,1/8-FINALS,1.57,2.38,w125-canberra-2024,wta,125,betexplorer
2024-01-02,Joint M.,Seidel E.,1:2,1/8-FINALS,4.0,1.25,w125-canberra-2024,wta,125,betexplorer
2024-01-02,Tauson C.,Ferro F.,2:1,1/8-FINALS,1.33,3.4,w125-canberra-2024,wta,125,betexplorer
2024-01-02,Dart H.,Wang Y.,1:2,1/8-FINALS,2.3,1.62,w125-canberra-2024,wta,125,betexplorer
2024-01-02,Ferro F.,Pigossi L.,2:0,1/16-FINALS,1.4,3.0,w125-canberra-2024,wta,125,betexplorer
2024-01-02,Seidel E.,Stefanini L.,0:2,1/16-FINALS,1.62,2.3,w125-canberra-2024,wta,125,betexplorer
2024-01-01,Andreeva E.,Marino R.,2:0,1/16-FINALS,1.5,2.63,w125-canberra-2024,wta,125,betexplorer
2024-01-01,Bondar A.,Arango E.,2:0,1/16-FINALS,,,w125-canberra-2024,wta,125,betexplorer
2024-01-01,Dodin O.,Snigur D.,2:0,1/16-FINALS,2.3,1.62,w125-canberra-2024,wta,125,betexplorer
2024-01-01,Preston T.,Ercan M.,0:2,1/16-FINALS,1.36,3.2,w125-canberra-2024,wta,125,betexplorer
2024-01-01,Dart H.,Friedsam A-L.,1:2,1/16-FINALS,1.53,2.5,w125-canberra-2024,wta,125,betexplorer
2024-01-01,Tauson C.,Golubic V.,0:2,1/16-FINALS,1.67,2.2,w125-canberra-2024,wta,125,betexplorer
2024-01-01,Joint M.,Errani S.,2:0,1/16-FINALS,3.2,1.36,w125-canberra-2024,wta,125,betexplorer
2024-01-01,Volynets K.,Mandlik E.,0:2,1/16-FINALS,2.0,1.8,w125-canberra-2024,wta,125,betexplorer
2024-01-01,Parrizas-Diaz N.,Naef C.,2:0,1/16-FINALS,2.75,1.44,w125-canberra-2024,wta,125,betexplorer
2024-01-01,Rakhimova K.,Peterson R.,0:2,1/16-FINALS,2.1,1.73,w125-canberra-2024,wta,125,betexplorer
2024-01-01,Hibino N.,Sebov K.,0:2,1/16-FINALS,2.0,1.8,w125-canberra-2024,wta,125,betexplorer
2024-01-01,Burrage J.,Sharma A.,0:2,1/16-FINALS,1.73,2.1,w125-canberra-2024,wta,125,betexplorer
2024-01-01,Wang Y.,Jones E.,2:0,1/16-FINALS,1.07,9.0,w125-canberra-2024,wta,125,betexplorer
2024-01-01,McPhee K.,Zarazua R.,1:2,1/16-FINALS,2.75,1.44,w125-canberra-2024,wta,125,betexplorer
2025-01-03,Ito A.,Wei S.,2:0,FINAL,1.75,2.02,w125-canberra-2025,wta,125,betexplorer
2025-01-02,Ito A.,Parrizas-Diaz N.,0:2,SEMI-FINALS,1.79,1.97,w125-canberra-2025,wta,125,betexplorer
2025-01-02,Wei S.,Eala A.,2:0,SEMI-FINALS,1.72,2.07,w125-canberra-2025,wta,125,betexplorer
2025-01-02,Wei S.,Waltert S.,2:0,QUARTER-FINALS,1.77,2.0,w125-canberra-2025,wta,125,betexplorer
2025-01-01,Parrizas-Diaz N.,Selekhmeteva O.,2:0,QUARTER-FINALS,1.59,2.28,w125-canberra-2025,wta,125,betexplorer
2025-01-01,Eala A.,Preston T.,1:2,QUARTER-FINALS,1.59,2.29,w125-canberra-2025,wta,125,betexplorer
2025-01-01,Ito A.,Stojanovic N.,0:2,QUARTER-FINALS,2.11,1.69,w125-canberra-2025,wta,125,betexplorer
2024-12-31,Eala A.,Hartono A.,2:0,1/8-FINALS,1.44,2.7,w125-canberra-2025,wta,125,betexplorer
2024-12-31,Selekhmeteva O.,Galfi D.,1:2,1/8-FINALS,1.83,1.94,w125-canberra-2025,wta,125,betexplorer
2024-12-31,Stojanovic N.,Hule P.,0:2,1/8-FINALS,1.3,3.38,w125-canberra-2025,wta,125,betexplorer
2024-12-31,Waltert S.,Jacquemot E.,0:2,1/8-FINALS,1.92,1.84,w125-canberra-2025,wta,125,betexplorer
2024-12-31,Parrizas-Diaz N.,Saito S.,2:0,1/8-FINALS,1.66,2.15,w125-canberra-2025,wta,125,betexplorer
2024-12-31,Ito A.,Sasnovich A.,0:2,1/8-FINALS,2.09,1.7,w125-canberra-2025,wta,125,betexplorer
2024-12-31,Wei S.,Sawangkaew M.,0:2,1/8-FINALS,1.86,1.9,w125-canberra-2025,wta,125,betexplorer
2024-12-31,Preston T.,Stakusic M.,1:2,1/8-FINALS,2.37,1.55,w125-canberra-2025,wta,125,betexplorer
2024-12-31,Galfi D.,Snigur D.,2:1,1/16-FINALS,1.98,1.78,w125-canberra-2025,wta,125,betexplorer
2024-12-31,Hartono A.,Bondar A.,2:1,1/16-FINALS,2.19,1.64,w125-canberra-2025,wta,125,betexplorer
2024-12-31,Saito S.,Kovinic D.,0:2,1/16-FINALS,1.09,7.5,w125-canberra-2025,wta,125,betexplorer
2024-12-31,Stojanovic N.,Sierra S.,2:0,1/16-FINALS,2.09,1.7,w125-canberra-2025,wta,125,betexplorer
2024-12-30,Eala A.,Kraus S.,2:0,1/16-FINALS,1.33,3.15,w125-canberra-2025,wta,125,betexplorer
2024-12-30,Jacquemot E.,Jones E.,2:0,1/16-FINALS,1.71,2.08,w125-canberra-2025,wta,125,betexplorer
2024-12-30,Preston T.,Oz I.,0:2,1/16-FINALS,1.72,2.05,w125-canberra-2025,wta,125,betexplorer
2024-12-30,Parrizas-Diaz N.,Fett J.,2:1,1/16-FINALS,1.37,2.99,w125-canberra-2025,wta,125,betexplorer
2024-12-30,Sawangkaew M.,Seidel E.,2:1,1/16-FINALS,1.56,2.36,w125-canberra-2025,wta,125,betexplorer
2024-12-30,Selekhmeteva O.,Martic P.,2:1,1/16-FINALS,1.72,2.07,w125-canberra-2025,wta,125,betexplorer
2024-12-30,Stakusic M.,Ruzic A.,2:1,1/16-FINALS,1.76,2.02,w125-canberra-2025,wta,125,betexplorer
2024-12-30,Ito A.,Timofeeva M.,0:2,1/16-FINALS,1.86,1.9,w125-canberra-2025,wta,125,betexplorer
2024-12-30,Waltert S.,Semenistaja D.,2:0,1/16-FINALS,1.58,2.38,w125-canberra-2025,wta,125,betexplorer
2024-12-30,Hule P.,Zakharova A.,0:2,1/16-FINALS,3.32,1.31,w125-canberra-2025,wta,125,betexplorer
2024-12-29,Sasnovich A.,Teichmann J.,2:1,1/16-FINALS,2.0,1.76,w125-canberra-2025,wta,125,betexplorer
2024-12-29,Wei S.,Cabrera L.,2:0,1/16-FINALS,1.31,3.33,w125-canberra-2025,wta,125,betexplorer
2022-11-06,McNally C.,Friedsam A-L.,0:2,FINAL,1.44,2.75,w125-midland-2022,wta,125,betexplorer
2022-11-05,Friedsam A-L.,Li A.,0:2,SEMI-FINALS,2.62,1.5,w125-midland-2022,wta,125,betexplorer
2022-11-05,McNally C.,Stearns P.,0:2,SEMI-FINALS,1.3,3.5,w125-midland-2022,wta,125,betexplorer
2022-11-04,Friedsam A-L.,Osorio C.,2:0,QUARTER-FINALS,2.75,1.44,w125-midland-2022,wta,125,betexplorer
2022-11-04,Li A.,Hibino N.,1:2,QUARTER-FINALS,1.53,2.5,w125-midland-2022,wta,125,betexplorer
2022-11-04,McNally C.,Kenin S.,2:1,QUARTER-FINALS,1.66,2.2,w125-midland-2022,wta,125,betexplorer
2022-11-04,Stearns P.,Sebov K.,2:0,QUARTER-FINALS,1.57,2.37,w125-midland-2022,wta,125,betexplorer
2022-11-03,Friedsam A-L.,Vickery S.,2:0,1/8-FINALS,1.8,2.0,w125-midland-2022,wta,125,betexplorer
2022-11-03,Hibino N.,Anderson R.,2:0,1/8-FINALS,1.61,2.3,w125-midland-2022,wta,125,betexplorer
