fighter_a,fighter_b,a_odds,b_odds,a_expected_value,b_expected_value,event_date,location,country,winner,title_bout,weight_class,gender,num_rounds,b_lose_streak,b_win_streak,b_draws,b_slpm,b_str_acc,b_sub_avg,b_td_avg,b_td_acc,b_longest_win_streak,b_losses,b_total_rounds,b_title_bouts,b_wins_dec_maj,b_wins_dec_split,b_wins_dec,b_wins_ko,b_wins_sub,b_wins_tko_doc,b_wins,b_stance,b_height,b_reach,b_weight,a_lose_streak,a_win_streak,a_draws,a_slpm,a_str_acc,a_sub_avg,a_td_avg,a_td_acc,a_longest_win_streak,a_losses,a_total_rounds,a_title_bouts,a_wins_dec_maj,a_wins_dec_split,a_wins_dec,a_wins_ko,a_wins_sub,a_wins_tko_doc,a_wins,a_stance,a_height,a_reach,a_weight,a_age,b_age,empty_arena,b_wc_rank,a_wc_rank,a_pfp_rank,b_pfp_rank,better_rank,method,finish_round,finish_time,total_fight_time_secs,a_dec_odds,b_dec_odds,a_sub_odds,b_sub_odds,a_ko_odds,b_ko_odds,target,event_name,a_sapm,a_str_def,a_td_def,a_sig_str_landed,a_sig_str_attempted,a_td_landed,a_td_attempted,a_kd,a_sub_att,a_rev,a_ctrl_seconds,a_total_str_landed,a_total_str_attempted,a_head_landed,a_head_attempted,a_body_landed,a_body_attempted,a_leg_landed,a_leg_attempted,a_distance_landed,a_distance_attempted,a_clinch_landed,a_clinch_attempted,a_ground_landed,a_ground_attempted,a_total_str_pm,a_sig_str_share,a_head_str_share,a_body_str_share,a_leg_str_share,a_distance_str_share,a_clinch_str_share,a_ground_str_share,a_control_share,a_control_per_td,a_finish_threat,b_sapm,b_str_def,b_td_def,b_sig_str_landed,b_sig_str_attempted,b_td_landed,b_td_attempted,b_kd,b_sub_att,b_rev,b_ctrl_seconds,b_total_str_landed,b_total_str_attempted,b_head_landed,b_head_attempted,b_body_landed,b_body_attempted,b_leg_landed,b_leg_attempted,b_distance_landed,b_distance_attempted,b_clinch_landed,b_clinch_attempted,b_ground_landed,b_ground_attempted,b_total_str_pm,b_sig_str_share,b_head_str_share,b_body_str_share,b_leg_str_share,b_distance_str_share,b_clinch_str_share,b_ground_str_share,b_control_share,b_control_per_td,b_finish_threat
Vicente Luque,Jalin Turner,-700.0,500.0,14.2857,500.0,2018-10-06,"Las Vegas, Nevada, USA", USA,Vicente Luque,0.0,Welterweight,MALE,3.0,0.0,0.0,0.0,8.017241379310345,53.44827586206896,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,190.5,195.58,155.0,0.0,2.0,0.0,23.0,47.5,0.5,0.75,13.5,4.0,2.0,14.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,6.0,Orthodox,180.34,190.5,170.0,26.0,23.0,0.0,,,,,neither,KO/TKO ,1.0,3:52,232.0,475.0,875.0,140.0,1750.0,150.0,1550.0,1.0,UFC 229: Khabib vs. McGregor,8.017241379310345,46.55172413793104,,41.0,64.0,0.0,0.0,1.0,0.0,0.0,4.0,41.0,64.0,25.0,48.0,2.0,2.0,14.0,14.0,31.0,51.0,2.0,4.0,8.0,9.0,10.60344827586207,1.0,0.6097560975609756,0.04878048780487805,0.34146341463414637,0.7560975609756098,0.04878048780487805,0.1951219512195122,0.017241379310344827,,0.25862068965517243,10.60344827586207,35.9375,,31.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,58.0,25.0,50.0,5.0,6.0,1.0,2.0,31.0,58.0,0.0,0.0,0.0,0.0,8.017241379310345,1.0,0.8064516129032258,0.16129032258064516,0.03225806451612903,1.0,0.0,0.0,0.0,,0.0
Alex Garcia,Court McGee,-245.0,205.0,40.8163,205.0,2018-10-27,"Moncton, New Brunswick, Canada", Canada,Court McGee,0.0,Welterweight,MALE,3.0,2.0,0.0,0.0,64.7692,35.699999999999996,0.4615,1.7692,26.200000000000003,3.0,6.0,36.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,7.0,Orthodox,180.34,190.5,170.0,1.0,0.0,0.0,20.5556,32.0,0.1111,3.1111,46.6,2.0,4.0,22.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,Orthodox,175.26,182.88,170.0,31.0,33.0,0.0,,,,,neither,Decision - Unanimous ,3.0,5:00,900.0,110.0,210.0,1000.0,1600.0,300.0,1200.0,0.0,UFC Fight Night: Oezdemir vs. Smith,3.4,42.04545454545454,66.66666666666667,27.0,60.0,1.0,4.0,0.0,0.0,0.0,185.0,39.0,73.0,17.0,50.0,4.0,4.0,6.0,6.0,14.0,41.0,10.0,13.0,3.0,6.0,2.6,0.6923076923076923,0.6296296296296297,0.14814814814814814,0.2222222222222222,0.5185185185185185,0.37037037037037035,0.1111111111111111,0.20555555555555555,185.0,0.0,1.8,55.00000000000001,75.0,51.0,88.0,2.0,6.0,1.0,0.0,1.0,396.0,111.0,154.0,32.0,65.0,9.0,13.0,10.0,10.0,24.0,53.0,1.0,6.0,26.0,29.0,7.4,0.4594594594594595,0.6274509803921569,0.17647058823529413,0.19607843137254902,0.47058823529411764,0.0196078431372549,0.5098039215686274,0.44,198.0,0.06666666666666667
Andre Soukhamthath,Jonathan Martinez,-140.0,120.0,71.4286,120.0,2018-10-27,"Moncton, New Brunswick, Canada", Canada,Andre Soukhamthath,0.0,Bantamweight,MALE,3.0,0.0,0.0,0.0,4.733333333333333,63.96396396396396,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,172.72,177.8,135.0,1.0,0.0,0.0,33.5,40.0,0.0,1.0,14.299999999999999,1.0,3.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,175.26,177.8,135.0,30.0,32.0,0.0,,,,,neither,Decision - Unanimous ,3.0,5:00,900.0,150.0,215.0,1000.0,600.0,300.0,850.0,1.0,UFC Fight Night: Oezdemir vs. Smith,4.733333333333333,36.03603603603604,50.0,79.0,138.0,3.0,3.0,2.0,1.0,0.0,267.0,98.0,157.0,29.0,85.0,42.0,45.0,8.0,8.0,30.0,73.0,45.0,60.0,4.0,5.0,6.533333333333333,0.8061224489795918,0.3670886075949367,0.5316455696202531,0.10126582278481013,0.379746835443038,0.569620253164557,0.05063291139240506,0.2966666666666667,89.0,0.2,5.266666666666667,42.7536231884058,0.0,71.0,111.0,1.0,2.0,0.0,0.0,0.0,301.0,88.0,128.0,36.0,67.0,27.0,33.0,8.0,11.0,24.0,59.0,18.0,19.0,29.0,33.0,5.866666666666666,0.8068181818181818,0.5070422535211268,0.38028169014084506,0.11267605633802817,0.3380281690140845,0.2535211267605634,0.4084507042253521,0.33444444444444443,301.0,0.0
Arjan Bhullar,Marcelo Golm,-160.0,140.0,62.5,140.0,2018-10-27,"Moncton, New Brunswick, Canada", Canada,Arjan Bhullar,0.0,Heavyweight,MALE,3.0,1.0,0.0,0.0,47.0,65.5,0.5,0.5,50.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,190.5,190.5,249.0,1.0,0.0,0.0,16.5,49.0,0.0,1.5,83.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,185.42,190.5,245.0,32.0,26.0,0.0,,,,,neither,Decision - Unanimous ,3.0,5:00,900.0,240.0,425.0,650.0,870.0,315.0,340.0,1.0,UFC Fight Night: Oezdemir vs. Smith,2.8666666666666667,50.57471264367817,100.0,47.0,84.0,1.0,2.0,0.0,0.0,0.0,418.0,99.0,140.0,40.0,76.0,4.0,4.0,3.0,4.0,26.0,55.0,12.0,18.0,9.0,11.0,6.6,0.47474747474747475,0.851063829787234,0.0851063829787234,0.06382978723404255,0.5531914893617021,0.2553191489361702,0.19148936170212766,0.46444444444444444,418.0,0.0,3.1333333333333333,44.047619047619044,50.0,43.0,87.0,0.0,1.0,0.0,0.0,0.0,28.0,59.0,103.0,17.0,57.0,10.0,13.0,16.0,17.0,34.0,77.0,9.0,10.0,0.0,0.0,3.933333333333333,0.7288135593220338,0.3953488372093023,0.23255813953488372,0.37209302325581395,0.7906976744186046,0.20930232558139536,0.0,0.03111111111111111,,0.0
Calvin Kattar,Chris Fishgold,-200.0,170.0,50.0,170.0,2018-10-27,"Moncton, New Brunswick, Canada", Canada,Calvin Kattar,0.0,Featherweight,MALE,3.0,0.0,0.0,0.0,4.780876494023904,26.666666666666668,0.0,3.585657370517928,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,172.72,172.72,145.0,1.0,0.0,0.0,67.0,39.300000000000004,0.0,0.6667,22.0,2.0,1.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Orthodox,180.34,182.88,145.0,30.0,26.0,0.0,,,,,neither,KO/TKO ,1.0,4:11,251.0,106.0,479.0,1145.0,485.0,310.0,1445.0,1.0,UFC Fight Night: Oezdemir vs. Smith,4.780876494023904,73.33333333333334,50.0,24.0,48.0,0.0,0.0,1.0,0.0,0.0,5.0,29.0,56.0,23.0,47.0,1.0,1.0,0.0,0.0,17.0,35.0,0.0,0.0,7.0,13.0,6.9322709163346605,0.8275862068965517,0.9583333333333334,0.041666666666666664,0.0,0.7083333333333334,0.0,0.2916666666666667,0.0199203187250996,,0.2390438247011952,5.737051792828685,50.0,,20.0,75.0,1.0,2.0,0.0,0.0,0.0,33.0,20.0,75.0,14.0,62.0,1.0,4.0,5.0,9.0,19.0,70.0,1.0,5.0,0.0,0.0,4.780876494023904,1.0,0.7,0.05,0.25,0.95,0.05,0.0,0.13147410358565736,33.0,0.0
Gian Villante,Ed Herman,-235.0,195.0,42.5532,195.0,2018-10-27,"Moncton, New Brunswick, Canada", Canada,Gian Villante,0.0,Light Heavyweight,MALE,3.0,2.0,0.0,0.0,27.0,50.2,0.8,1.6,49.4,3.0,10.0,44.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,10.0,Orthodox,185.42,195.58,205.0,1.0,0.0,0.0,50.0769,44.2,0.0,0.3846,17.299999999999997,2.0,7.0,34.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,6.0,Orthodox,190.5,193.04,205.0,33.0,38.0,0.0,,,,,neither,Decision - Split ,3.0,5:00,900.0,225.0,700.0,1450.0,650.0,110.0,475.0,1.0,UFC Fight Night: Oezdemir vs. Smith,5.6,62.33183856502242,100.0,81.0,217.0,0.0,1.0,0.0,0.0,0.0,4.0,81.0,217.0,69.0,201.0,8.0,12.0,4.0,4.0,81.0,216.0,0.0,1.0,0.0,0.0,5.4,1.0,0.8518518518518519,0.09876543209876543,0.04938271604938271,1.0,0.0,0.0,0.0044444444444444444,,0.0,5.4,62.67281105990783,100.0,84.0,223.0,0.0,1.0,0.0,0.0,0.0,6.0,85.0,224.0,63.0,190.0,7.0,17.0,14.0,16.0,83.0,218.0,1.0,3.0,0.0,2.0,5.666666666666667,0.9882352941176471,0.75,0.08333333333333333,0.16666666666666666,0.9880952380952381,0.011904761904761904,0.0,0.006666666666666667,,0.0
Michael Johnson,Artem Lobov,-700.0,500.0,14.2857,500.0,2018-10-27,"Moncton, New Brunswick, Canada", Canada,Michael Johnson,0.0,Featherweight,MALE,3.0,2.0,0.0,0.0,56.3333,37.7,0.0,0.5,20.8,2.0,4.0,20.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,Southpaw,175.26,165.1,145.0,0.0,1.0,0.0,46.5263,36.3,0.0526,0.4211,29.4,4.0,9.0,47.0,1.0,0.0,1.0,5.0,4.0,0.0,0.0,10.0,Southpaw,177.8,185.42,145.0,32.0,32.0,0.0,,,,,neither,Decision - Unanimous ,3.0,5:00,900.0,-140.0,800.0,1500.0,1800.0,180.0,1000.0,1.0,UFC Fight Night: Oezdemir vs. Smith,4.466666666666667,64.55026455026456,,99.0,219.0,1.0,1.0,0.0,0.0,0.0,39.0,101.0,222.0,46.0,147.0,35.0,51.0,18.0,21.0,98.0,216.0,0.0,1.0,1.0,2.0,6.733333333333333,0.9801980198019802,0.46464646464646464,0.35353535353535354,0.18181818181818182,0.98989898989899,0.0,0.010101010101010102,0.043333333333333335,39.0,0.0,6.6,54.794520547945204,0.0,67.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,189.0,29.0,141.0,12.0,18.0,26.0,30.0,66.0,186.0,1.0,3.0,0.0,0.0,4.466666666666667,1.0,0.43283582089552236,0.1791044776119403,0.3880597014925373,0.9850746268656716,0.014925373134328358,0.0,0.0,,0.0
Misha Cirkunov,Patrick Cummins,-345.0,285.0,28.9855,285.0,2018-10-27,"Moncton, New Brunswick, Canada", Canada,Misha Cirkunov,0.0,Light Heavyweight,MALE,3.0,1.0,0.0,0.0,43.0,48.6,0.0909,3.0909,33.0,3.0,5.0,25.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,6.0,Orthodox,187.96,193.04,205.0,2.0,0.0,0.0,23.0,52.800000000000004,0.5,1.5,37.3,4.0,2.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,Orthodox,190.5,195.58,205.0,31.0,37.0,0.0,14.0,11.0,,,Red,Submission ,1.0,2:40,160.0,500.0,425.0,175.0,1800.0,160.0,850.0,1.0,UFC Fight Night: Oezdemir vs. Smith,1.125,40.0,100.0,11.0,18.0,1.0,1.0,0.0,2.0,0.0,40.0,65.0,72.0,2.0,6.0,9.0,12.0,0.0,0.0,1.0,5.0,9.0,12.0,1.0,1.0,24.375,0.16923076923076924,0.18181818181818182,0.8181818181818182,0.0,0.09090909090909091,0.8181818181818182,0.09090909090909091,0.25,40.0,0.75,4.125,38.888888888888886,0.0,3.0,5.0,0.0,3.0,0.0,0.0,0.0,86.0,6.0,8.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,2.25,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5375,,0.0
Nordine Taleb,Sean Strickland,-120.0,100.0,83.3333,100.0,2018-10-27,"Moncton, New Brunswick, Canada", Canada,Sean Strickland,0.0,Welterweight,MALE,3.0,1.0,0.0,0.0,51.0,36.8,0.4444,1.2222,42.6,3.0,3.0,23.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,6.0,Orthodox,185.42,193.04,170.0,1.0,0.0,0.0,34.3333,59.099999999999994,0.0,1.7778,55.60000000000001,3.0,3.0,21.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,6.0,Orthodox,185.42,187.96,170.0,37.0,27.0,0.0,,,,,neither,KO/TKO ,2.0,3:10,490.0,165.0,137.0,1645.0,1120.0,485.0,1300.0,0.0,UFC Fight Night: Oezdemir vs. Smith,7.959183673469388,63.27683615819208,,48.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,96.0,11.0,47.0,12.0,23.0,25.0,25.0,48.0,94.0,0.0,1.0,0.0,0.0,6.0,0.9795918367346939,0.22916666666666666,0.25,0.5208333333333334,1.0,0.0,0.0,0.0,,0.0,5.877551020408164,49.473684210526315,,65.0,177.0,0.0,0.0,1.0,0.0,0.0,37.0,68.0,180.0,60.0,172.0,4.0,4.0,1.0,1.0,51.0,152.0,3.0,5.0,11.0,20.0,8.326530612244898,0.9558823529411765,0.9230769230769231,0.06153846153846154,0.015384615384615385,0.7846153846153846,0.046153846153846156,0.16923076923076924,0.07551020408163266,,0.12244897959183675
Sarah Moras,Talita Bernardo,-170.0,150.0,58.8235,150.0,2018-10-27,"Moncton, New Brunswick, Canada", Canada,Talita Bernardo,0.0,Women's Bantamweight,FEMALE,3.0,2.0,0.0,0.0,34.0,38.5,0.5,2.0,25.5,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,162.56,172.72,135.0,1.0,0.0,0.0,19.75,40.300000000000004,1.0,0.75,22.5,1.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,Orthodox,170.18,170.18,135.0,30.0,31.0,0.0,,,,,neither,Decision - Unanimous ,3.0,5:00,900.0,175.0,195.0,450.0,690.0,500.0,2300.0,0.0,UFC Fight Night: Oezdemir vs. Smith,4.0,41.17647058823529,66.66666666666667,37.0,95.0,1.0,2.0,0.0,0.0,0.0,89.0,78.0,142.0,36.0,92.0,1.0,3.0,0.0,0.0,26.0,79.0,3.0,6.0,8.0,10.0,5.2,0.47435897435897434,0.972972972972973,0.02702702702702703,0.0,0.7027027027027027,0.08108108108108109,0.21621621621621623,0.09888888888888889,89.0,0.0,2.466666666666667,61.05263157894737,50.0,60.0,102.0,2.0,6.0,0.0,1.0,1.0,423.0,86.0,130.0,36.0,78.0,9.0,9.0,15.0,15.0,49.0,90.0,3.0,3.0,8.0,9.0,5.733333333333333,0.6976744186046512,0.6,0.15,0.25,0.8166666666666667,0.05,0.13333333333333333,0.47,211.5,0.06666666666666667
Stevie Ray,Jessin Ayari,-160.0,140.0,62.5,140.0,2018-10-27,"Moncton, New Brunswick, Canada", Canada,Stevie Ray,0.0,Lightweight,MALE,3.0,1.0,0.0,0.0,49.0,32.5,0.5,0.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Orthodox,182.88,185.42,155.0,2.0,0.0,0.0,35.875,45.300000000000004,0.625,0.625,26.0,3.0,3.0,19.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,5.0,Southpaw,177.8,177.8,155.0,28.0,26.0,0.0,,,,,neither,Decision - Unanimous ,3.0,5:00,900.0,145.0,175.0,1042.0,1800.0,364.0,1260.0,1.0,UFC Fight Night: Oezdemir vs. Smith,4.2,54.347826086956516,,75.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,174.0,23.0,107.0,6.0,11.0,46.0,56.0,72.0,171.0,3.0,3.0,0.0,0.0,5.0,1.0,0.30666666666666664,0.08,0.6133333333333333,0.96,0.04,0.0,0.0,,0.0,5.0,56.896551724137936,,63.0,138.0,0.0,0.0,0.0,0.0,0.0,6.0,64.0,139.0,49.0,121.0,7.0,9.0,7.0,8.0,60.0,131.0,3.0,7.0,0.0,0.0,4.266666666666667,0.984375,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.9523809523809523,0.047619047619047616,0.0,0.006666666666666667,,0.0
Te Edwards,Don Madge,-450.0,360.0,22.2222,360.0,2018-10-27,"Moncton, New Brunswick, Canada", Canada,Don Madge,0.0,Lightweight,MALE,3.0,0.0,0.0,0.0,4.012738853503184,67.74193548387096,2.8662420382165603,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,182.88,182.88,155.0,0.0,0.0,0.0,0.9554140127388535,33.33333333333333,0.0,2.8662420382165603,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,172.72,182.88,155.0,28.0,27.0,0.0,,,,,neither,KO/TKO ,2.0,0:14,314.0,565.0,600.0,1200.0,1325.0,-190.0,950.0,0.0,UFC Fight Night: Oezdemir vs. Smith,4.012738853503184,32.25806451612904,,5.0,15.0,1.0,1.0,0.0,0.0,0.0,227.0,6.0,16.0,4.0,14.0,1.0,1.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,2.0,1.1464968152866242,0.8333333333333334,0.8,0.2,0.0,1.0,0.0,0.0,0.7229299363057324,227.0,0.0,0.9554140127388535,66.66666666666667,0.0,21.0,31.0,0.0,0.0,2.0,1.0,0.0,32.0,42.0,53.0,14.0,23.0,6.0,7.0,1.0,1.0,12.0,22.0,3.0,3.0,6.0,6.0,8.025477707006369,0.5,0.6666666666666666,0.2857142857142857,0.047619047619047616,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.10191082802547771,,0.5732484076433121
Thibault Gouti,Nasrat Haqparast,600.0,-750.0,600.0,13.3333,2018-10-27,"Moncton, New Brunswick, Canada", Canada,Nasrat Haqparast,0.0,Lightweight,MALE,3.0,0.0,1.0,0.0,60.0,41.0,0.0,0.5,50.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Southpaw,177.8,182.88,155.0,1.0,0.0,0.0,20.4,31.2,0.2,0.8,16.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,177.8,182.88,155.0,31.0,23.0,0.0,,,,,neither,Decision - Unanimous ,3.0,5:00,900.0,1475.0,328.0,1900.0,950.0,1100.0,-215.0,0.0,UFC Fight Night: Oezdemir vs. Smith,8.266666666666667,51.5625,100.0,78.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,306.0,56.0,252.0,14.0,23.0,8.0,9.0,78.0,284.0,0.0,0.0,0.0,0.0,6.333333333333333,0.8210526315789474,0.717948717948718,0.1794871794871795,0.10256410256410256,1.0,0.0,0.0,0.0,,0.0,5.2,72.53521126760563,,124.0,256.0,0.0,1.0,1.0,0.0,0.0,176.0,148.0,282.0,98.0,217.0,20.0,31.0,6.0,8.0,84.0,181.0,15.0,24.0,25.0,51.0,9.866666666666667,0.8378378378378378,0.7903225806451613,0.16129032258064516,0.04838709677419355,0.6774193548387096,0.12096774193548387,0.20161290322580644,0.19555555555555557,,0.06666666666666667
Volkan Oezdemir,Anthony Smith,-160.0,140.0,62.5,140.0,2018-10-27,"Moncton, New Brunswick, Canada", Canada,Anthony Smith,0.0,Light Heavyweight,MALE,5.0,0.0,2.0,0.0,29.5556,50.1,0.2222,0.3333,8.1,3.0,3.0,19.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,6.0,Orthodox,193.04,193.04,205.0,1.0,0.0,0.0,34.25,56.3,0.0,0.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,Orthodox,187.96,190.5,205.0,29.0,30.0,0.0,10.0,2.0,,,Red,Submission ,3.0,4:26,866.0,1400.0,800.0,1800.0,850.0,-160.0,180.0,0.0,UFC Fight Night: Oezdemir vs. Smith,4.364896073903002,46.15384615384615,66.66666666666667,77.0,148.0,1.0,1.0,0.0,0.0,0.0,295.0,103.0,175.0,48.0,114.0,10.0,12.0,19.0,22.0,45.0,101.0,9.0,16.0,23.0,31.0,7.136258660508083,0.7475728155339806,0.6233766233766234,0.12987012987012986,0.24675324675324675,0.5844155844155844,0.11688311688311688,0.2987012987012987,0.3406466512702079,295.0,0.0,5.33487297921478,47.97297297297297,0.0,63.0,117.0,1.0,3.0,0.0,2.0,0.0,89.0,67.0,121.0,41.0,88.0,16.0,23.0,6.0,6.0,48.0,98.0,14.0,18.0,1.0,1.0,4.64203233256351,0.9402985074626866,0.6507936507936508,0.25396825396825395,0.09523809523809523,0.7619047619047619,0.2222222222222222,0.015873015873015872,0.10277136258660508,89.0,0.13856812933025403
Adam Wieczorek,Marcos Rogerio de Lima,-170.0,150.0,58.8235,150.0,2018-11-03,"New York City, New York, USA", USA,Marcos Rogerio de Lima,0.0,Heavyweight,MALE,3.0,1.0,0.0,0.0,12.8571,56.10000000000001,0.4286,0.0,0.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,Orthodox,185.42,190.5,253.0,0.0,2.0,0.0,27.5,46.0,0.5,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,Orthodox,195.58,205.74,250.0,26.0,33.0,0.0,,,,,neither,Decision - Unanimous ,3.0,5:00,900.0,425.0,,100.0,,750.0,,0.0,UFC 230: Cormier vs. Lewis,1.8666666666666667,52.542372881355924,40.0,7.0,38.0,1.0,2.0,0.0,0.0,0.0,134.0,31.0,65.0,3.0,28.0,2.0,6.0,2.0,4.0,7.0,37.0,0.0,1.0,0.0,0.0,2.066666666666667,0.22580645161290322,0.42857142857142855,0.2857142857142857,0.2857142857142857,1.0,0.0,0.0,0.14888888888888888,134.0,0.0,0.4666666666666667,81.57894736842105,50.0,28.0,59.0,3.0,5.0,0.0,0.0,0.0,499.0,70.0,112.0,18.0,47.0,2.0,4.0,8.0,8.0,16.0,36.0,4.0,6.0,8.0,17.0,4.666666666666667,0.4,0.6428571428571429,0.07142857142857142,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.5544444444444444,166.33333333333334,0.0
Chris Weidman,Jacare Souza,-160.0,140.0,62.5,140.0,2018-11-03,"New York City, New York, USA", USA,Jacare Souza,0.0,Middleweight,MALE,3.0,1.0,0.0,0.0,22.5455,50.2,0.7273,1.1818,33.1,5.0,3.0,20.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,8.0,Orthodox,185.42,182.88,185.0,0.0,1.0,0.0,30.5385,46.6,0.7692,2.7692,63.800000000000004,9.0,3.0,32.0,5.0,0.0,0.0,3.0,4.0,3.0,0.0,10.0,Orthodox,187.96,198.12,185.0,34.0,38.0,0.0,,3.0,,,Red,KO/TKO ,3.0,2:46,766.0,175.0,450.0,2000.0,450.0,175.0,500.0,0.0,UFC 230: Cormier vs. Lewis,5.7963446475195815,43.939393939393945,,68.0,193.0,1.0,1.0,0.0,0.0,0.0,43.0,76.0,201.0,52.0,171.0,14.0,20.0,2.0,2.0,61.0,182.0,7.0,11.0,0.0,0.0,5.953002610966057,0.8947368421052632,0.7647058823529411,0.20588235294117646,0.029411764705882353,0.8970588235294118,0.10294117647058823,0.0,0.05613577023498695,43.0,0.0,5.326370757180157,64.76683937823834,0.0,74.0,132.0,0.0,0.0,1.0,0.0,0.0,7.0,100.0,158.0,42.0,89.0,24.0,31.0,8.0,12.0,57.0,109.0,15.0,21.0,2.0,2.0,7.832898172323759,0.74,0.5675675675675675,0.32432432432432434,0.10810810810810811,0.7702702702702703,0.20270270270270271,0.02702702702702703,0.009138381201044387,,0.07832898172323759
Daniel Cormier,Derrick Lewis,-380.0,315.0,26.3158,315.0,2018-11-03,"New York City, New York, USA", USA,Daniel Cormier,1.0,UFC Heavyweight,MALE,5.0,0.0,3.0,0.0,27.6667,55.2,0.0,0.3333,22.2,6.0,3.0,34.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,12.0,Orthodox,190.5,200.66,260.0,0.0,2.0,0.0,50.5,54.900000000000006,0.5833,1.4167,37.1,4.0,2.0,34.0,7.0,0.0,1.0,3.0,3.0,3.0,0.0,10.0,Orthodox,180.34,182.88,235.0,39.0,33.0,0.0,2.0,0.0,1.0,,Red,Submission ,2.0,2:14,434.0,1040.0,2000.0,150.0,3300.0,125.0,375.0,1.0,UFC 230: Cormier vs. Lewis,0.5529953917050692,69.23076923076923,,19.0,25.0,4.0,4.0,0.0,1.0,0.0,310.0,42.0,54.0,16.0,22.0,2.0,2.0,1.0,1.0,4.0,6.0,1.0,1.0,14.0,18.0,5.806451612903226,0.4523809523809524,0.8421052631578947,0.10526315789473684,0.05263157894736842,0.21052631578947367,0.05263157894736842,0.7368421052631579,0.7142857142857143,77.5,0.1382488479262673,2.6267281105990783,24.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,2.0,9.0,1.0,3.0,1.0,1.0,4.0,13.0,0.0,0.0,0.0,0.0,0.6912442396313364,0.8,0.5,0.25,0.25,1.0,0.0,0.0,0.0,,0.0
