tour,event_date,tourney_id,tourney_name,tournament_seed,tourney_level,surface,draw_size,match_num,round,best_of,minutes,score,winner,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,player_a,player_b,target,player_a_id,player_b_id,player_a_rank,player_b_rank,player_a_rank_points,player_b_rank_points,player_a_age,player_b_age,player_a_hand,player_b_hand,player_a_height_cm,player_b_height_cm,player_a_seed,player_b_seed,player_a_entry,player_b_entry,player_a_birth_date,player_a_birth_place,player_a_country_code,player_a_country_name,player_a_backhand,player_a_weight_kg,player_b_birth_date,player_b_birth_place,player_b_country_code,player_b_country_name,player_b_backhand,player_b_weight_kg,b365_a,b365_b,ps_a,ps_b,max_a,max_b,avg_a,avg_b,odds_date_diff,year
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,240,R64,3,171.0,7-5 2-6 7-5,Jozef Kovalik,Pedro Martinez,155.0,136.0,377.0,426.0,Jozef Kovalik,Pedro Martinez,1,106075,124079,155.0,136.0,377.0,426.0,30.4,25.9,R,R,183.0,185.0,,,Q,,,,,,,,1997-04-26,"Alzira, Spain",ESP,Spain,Two-Handed,76.0,2.5,1.53,2.43,1.62,2.6,1.62,2.43,1.56,0.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,243,R64,3,120.0,6-3 1-6 6-4,Emilio Gomez,Albert Ramos,120.0,58.0,497.0,810.0,Albert Ramos,Emilio Gomez,0,105077,105877,58.0,120.0,810.0,497.0,35.2,31.3,L,R,188.0,185.0,,,,,,,,,,,,,,,,,1.14,5.5,1.17,5.67,1.2,5.8,1.15,5.36,1.0,2023
atp,2023-04-17,2023-2841,Banja Luka,banja luka,A,Clay,32,278,R32,3,79.0,6-4 6-3,Jiri Lehecka,Gael Monfils,36.0,322.0,1033.0,155.0,Gael Monfils,Jiri Lehecka,0,104792,208103,322.0,36.0,155.0,1033.0,36.6,21.4,R,R,193.0,185.0,,6.0,WC,,1986-09-01,"Paris, France",FRA,France,Two-Handed,85.0,2001-11-08,"Mlada Boleslav, Czechia",CZE,Czechia,Two-Handed,81.0,5.0,1.17,5.6,1.18,5.67,1.19,5.07,1.16,2.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,248,R64,3,135.0,7-6(3) 6-7(4) 6-0,David Goffin,Feliciano Lopez,99.0,593.0,595.0,55.0,David Goffin,Feliciano Lopez,1,105676,103852,99.0,593.0,595.0,55.0,32.3,41.5,R,L,180.0,188.0,,,,WC,1990-12-07,"Rocourt, Belgium",BEL,Belgium,Two-Handed,70.0,,,,,,,1.14,5.5,1.19,5.34,1.19,6.0,1.17,5.14,1.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,286,R16,3,77.0,6-3 6-2,Stefanos Tsitsipas,Denis Shapovalov,5.0,28.0,4950.0,1380.0,Denis Shapovalov,Stefanos Tsitsipas,0,133430,126774,28.0,5.0,1380.0,4950.0,24.0,24.6,L,R,185.0,193.0,14.0,2.0,,,1999-04-15,,CAN,Canada,One-Handed,75.0,1998-08-12,"Athens, Greece",GRE,Greece,One-Handed,90.0,4.5,1.2,4.56,1.24,5.0,1.26,4.37,1.21,3.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,247,R64,3,79.0,6-2 6-2,Diego Schwartzman,Yibing Wu,48.0,56.0,890.0,843.0,Diego Schwartzman,Yibing Wu,1,106043,200059,48.0,56.0,890.0,843.0,30.6,23.5,R,R,170.0,183.0,,,,,1992-08-16,"Buenos Aires, Argentina",ARG,Argentina,Two-Handed,64.0,1999-10-14,"Hangzhou, China",CHN,China,Two-Handed,80.0,1.44,2.75,1.54,2.63,1.54,2.8,1.48,2.66,1.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,285,R32,3,63.0,6-3 6-1,Carlos Alcaraz,Nuno Borges,2.0,79.0,6770.0,711.0,Carlos Alcaraz,Nuno Borges,1,207989,132686,2.0,79.0,6770.0,711.0,19.9,26.1,R,R,183.0,185.0,1.0,,,,2003-05-05,"El Palmar, Murcia, Spain",ESP,Spain,Two-Handed,74.0,1997-02-19,"Maia, Portugal",POR,Portugal,Two-Handed,78.0,1.05,11.0,1.04,17.63,1.05,17.63,1.03,12.56,1.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,284,R32,3,61.0,6-2 6-2,Roberto Bautista Agut,Bernabe Zapata Miralles,25.0,41.0,1440.0,968.0,Bernabe Zapata Miralles,Roberto Bautista Agut,0,126523,105138,41.0,25.0,968.0,1440.0,26.2,35.0,R,R,183.0,183.0,,13.0,,,,,,,,,1988-04-14,"Castellon de la Plana, Spain",ESP,Spain,Two-Handed,75.0,2.2,1.67,2.32,1.68,2.4,1.69,2.25,1.65,1.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,283,R32,3,91.0,6-3 6-3,Alejandro Davidovich Fokina,Tomas Martin Etcheverry,38.0,59.0,1025.0,806.0,Alejandro Davidovich Fokina,Tomas Martin Etcheverry,1,200221,144869,38.0,59.0,1025.0,806.0,23.8,23.7,R,R,183.0,196.0,10.0,,,,1999-06-05,"Malaga, Spain",ESP,Spain,Two-Handed,82.0,1999-07-18,"La Plata, Argentina",ARG,Argentina,Two-Handed,82.0,1.57,2.38,1.69,2.29,1.7,2.4,1.62,2.29,1.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,281,R32,3,99.0,6-2 7-6(1),Casper Ruud,Ben Shelton,3.0,37.0,5255.0,1029.0,Ben Shelton,Casper Ruud,0,210097,134770,37.0,3.0,1029.0,5255.0,20.5,24.3,L,R,193.0,183.0,,3.0,,,2002-10-09,"Atlanta, GA, USA",USA,United States,Two-Handed,88.0,1998-12-22,"Oslo, Norway",NOR,Norway,Two-Handed,81.0,5.5,1.14,6.31,1.15,6.31,1.17,5.63,1.14,1.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,280,R32,3,71.0,6-2 6-2,Francisco Cerundolo,Francesco Passaro,32.0,125.0,1165.0,486.0,Francesco Passaro,Francisco Cerundolo,0,208859,202103,125.0,32.0,486.0,1165.0,22.2,24.6,R,R,180.0,185.0,,15.0,,,2001-01-07,"Perugia, Italy",ITA,Italy,Two-Handed,83.0,1998-08-13,"Buenos Aires, Argentina",ARG,Argentina,Two-Handed,80.0,3.5,1.3,3.49,1.35,3.58,1.37,3.4,1.32,2.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,279,R32,3,108.0,6-4 6-3,Daniel Evans,Matteo Arnaldi,26.0,105.0,1390.0,560.0,Daniel Evans,Matteo Arnaldi,1,105554,208286,26.0,105.0,1390.0,560.0,32.9,22.1,R,R,175.0,185.0,12.0,,,Q,1990-05-23,"Birmingham, England",GBR,Great Britain,One-Handed,75.0,2001-02-22,"Sanremo, Italy",ITA,Italy,Two-Handed,77.0,2.1,1.73,2.11,1.8,2.22,1.94,2.07,1.76,2.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,278,R32,3,94.0,6-4 6-4,Karen Khachanov,Nicolas Jarry,11.0,51.0,2900.0,874.0,Karen Khachanov,Nicolas Jarry,1,111575,111797,11.0,51.0,2900.0,874.0,26.9,27.5,R,R,198.0,201.0,6.0,,,,1996-05-21,"Moscow, Russia",RUS,Russia,Two-Handed,87.0,1995-10-11,"Santiago, Chile",CHI,Chile,Two-Handed,90.0,1.5,2.63,1.5,2.76,1.57,2.83,1.48,2.67,2.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,277,R32,3,73.0,6-1 6-2,Cameron Norrie,Pavel Kotov,13.0,108.0,2735.0,553.0,Cameron Norrie,Pavel Kotov,1,111815,200303,13.0,108.0,2735.0,553.0,27.6,24.4,L,R,188.0,191.0,7.0,,,Q,1995-08-23,"Johannesburg, South Africa",GBR,Great Britain,Two-Handed,82.0,1998-11-18,"Moscow, Russia",RUS,Russia,Two-Handed,89.0,1.25,4.0,1.26,4.26,1.27,4.4,1.24,3.98,2.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,276,R32,3,73.0,6-3 6-1,Lorenzo Musetti,Jason Kubler,20.0,66.0,1930.0,769.0,Jason Kubler,Lorenzo Musetti,0,106186,207518,66.0,20.0,769.0,1930.0,29.9,21.1,R,R,178.0,185.0,,9.0,,,1993-05-19,"Brisbane, Australia",AUS,Australia,Two-Handed,74.0,2002-03-03,"Carrara, Italy",ITA,Italy,One-Handed,78.0,4.33,1.22,4.13,1.27,4.33,1.29,3.88,1.26,2.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,275,R32,3,75.0,6-1 7-5,Yoshihito Nishioka,David Goffin,35.0,99.0,1093.0,595.0,David Goffin,Yoshihito Nishioka,0,105676,106415,99.0,35.0,595.0,1093.0,32.3,27.5,R,L,180.0,170.0,,16.0,,,1990-12-07,"Rocourt, Belgium",BEL,Belgium,Two-Handed,70.0,1995-09-27,"Mie, Japan",JPN,Japan,Two-Handed,64.0,1.62,2.3,1.6,2.47,1.63,2.5,1.58,2.39,2.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,274,R32,3,100.0,6-2 6-4,Jannik Sinner,Diego Schwartzman,8.0,48.0,3525.0,890.0,Diego Schwartzman,Jannik Sinner,0,106043,206173,48.0,8.0,890.0,3525.0,30.6,21.6,R,R,170.0,191.0,,4.0,,,1992-08-16,"Buenos Aires, Argentina",ARG,Argentina,Two-Handed,64.0,2001-08-16,"San Candido, Italy",ITA,Italy,Two-Handed,77.0,8.0,1.08,9.13,1.09,9.7,1.09,8.03,1.08,2.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,282,R32,3,165.0,6-4 6-7(3) 6-4,Emil Ruusuvuori,Frances Tiafoe,40.0,12.0,977.0,2870.0,Emil Ruusuvuori,Frances Tiafoe,1,200325,126207,40.0,12.0,977.0,2870.0,24.0,25.2,R,R,188.0,188.0,,5.0,,,1999-04-02,"Helsinki, Finland",FIN,Finland,Two-Handed,79.0,1998-01-20,"Hyattsville, MD, USA",USA,United States,Two-Handed,86.0,2.5,1.53,2.61,1.55,2.61,1.58,2.47,1.54,1.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,272,R32,3,63.0,6-3 6-1,Grigor Dimitrov,Emilio Gomez,31.0,120.0,1170.0,497.0,Emilio Gomez,Grigor Dimitrov,0,105877,105777,120.0,31.0,497.0,1170.0,31.3,31.9,R,R,185.0,191.0,,11.0,,,,,,,,,1991-05-16,"Haskovo, Bulgaria",BUL,Bulgaria,One-Handed,81.0,9.0,1.07,9.68,1.09,10.2,1.09,8.51,1.07,2.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,251,R64,3,81.0,6-4 6-3,Jason Kubler,Daniel Rincon,66.0,300.0,769.0,172.0,Daniel Rincon,Jason Kubler,0,209405,106186,300.0,66.0,172.0,769.0,20.2,29.9,L,R,185.0,178.0,,,WC,,,,,,,,1993-05-19,"Brisbane, Australia",AUS,Australia,Two-Handed,74.0,3.5,1.3,3.68,1.32,3.94,1.33,3.53,1.3,1.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,273,R32,3,62.0,6-0 6-1,Alex De Minaur,Alexander Shevchenko,19.0,98.0,2050.0,610.0,Alex De Minaur,Alexander Shevchenko,1,200282,207686,19.0,98.0,2050.0,610.0,24.1,22.3,R,R,183.0,185.0,8.0,,,,1999-02-17,"Sydney, Australia",AUS,Australia,Two-Handed,69.0,2000-11-29,"Rostov-on-Don, Russia",KAZ,Kazakhstan,Two-Handed,80.0,1.44,2.75,1.51,2.72,1.52,2.97,1.46,2.72,2.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,255,R64,3,110.0,7-5 6-3,Nicolas Jarry,Marco Trungelliti,51.0,240.0,874.0,233.0,Marco Trungelliti,Nicolas Jarry,0,105477,111797,240.0,51.0,233.0,874.0,33.2,27.5,R,R,178.0,201.0,,,Q,,1990-01-31,"Santiago del Estero, Argentina",ARG,Argentina,Two-Handed,80.0,1995-10-11,"Santiago, Chile",CHI,Chile,Two-Handed,90.0,4.33,1.22,4.78,1.22,5.0,1.23,4.45,1.21,0.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,252,R64,3,145.0,6-7(5) 6-4 6-1,Pavel Kotov,Oleksii Krutykh,108.0,180.0,553.0,327.0,Oleksii Krutykh,Pavel Kotov,0,208071,200303,180.0,108.0,327.0,553.0,23.1,24.4,R,R,185.0,191.0,,,Q,Q,,,,,,,1998-11-18,"Moscow, Russia",RUS,Russia,Two-Handed,89.0,2.63,1.5,2.62,1.55,2.64,1.58,2.55,1.52,0.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,259,R64,3,62.0,6-1 6-1,Francesco Passaro,Fernando Verdasco,125.0,244.0,486.0,229.0,Fernando Verdasco,Francesco Passaro,0,104269,208859,244.0,125.0,229.0,486.0,39.4,22.2,L,R,188.0,180.0,,,WC,,,,,,,,2001-01-07,"Perugia, Italy",ITA,Italy,Two-Handed,83.0,3.4,1.33,3.45,1.35,3.45,1.41,3.22,1.35,1.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,260,R64,3,98.0,7-5 6-4,Ben Shelton,Mackenzie Mcdonald,37.0,54.0,1029.0,865.0,Ben Shelton,Mackenzie Mcdonald,1,210097,111456,37.0,54.0,1029.0,865.0,20.5,28.0,L,R,193.0,178.0,,,,,2002-10-09,"Atlanta, GA, USA",USA,United States,Two-Handed,88.0,1995-04-16,"Piedmont, CA, USA",USA,United States,Two-Handed,73.0,2.1,1.73,2.28,1.69,2.31,1.8,2.13,1.72,0.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,256,R64,3,117.0,6-3 6-4,Matteo Arnaldi,Jaume Munar,105.0,83.0,560.0,695.0,Jaume Munar,Matteo Arnaldi,0,144719,208286,83.0,105.0,695.0,560.0,25.9,22.1,R,R,183.0,185.0,,,,Q,1997-05-05,"Santanyi, Mallorca, Spain",ESP,Spain,Two-Handed,76.0,2001-02-22,"Sanremo, Italy",ITA,Italy,Two-Handed,77.0,1.44,2.75,1.54,2.62,1.54,2.96,1.46,2.72,1.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,264,R64,3,120.0,6-2 7-5,Tomas Martin Etcheverry,Pablo Andujar,59.0,323.0,806.0,155.0,Pablo Andujar,Tomas Martin Etcheverry,0,104665,144869,323.0,59.0,155.0,806.0,37.2,23.7,R,R,180.0,196.0,,,WC,,,,,,,,1999-07-18,"La Plata, Argentina",ARG,Argentina,Two-Handed,82.0,6.0,1.13,6.62,1.14,7.0,1.22,6.08,1.13,0.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,267,R64,3,74.0,6-2 6-2,Bernabe Zapata Miralles,Attila Balazs,41.0,745.0,968.0,30.0,Attila Balazs,Bernabe Zapata Miralles,0,105226,126523,745.0,41.0,30.0,968.0,34.5,26.2,R,R,180.0,183.0,,,PR,,,,,,,,,,,,,,19.0,1.02,15.68,1.04,25.56,1.04,15.03,1.02,0.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,268,R64,3,85.0,6-2 6-3,Nuno Borges,Ilya Ivashka,79.0,61.0,711.0,781.0,Ilya Ivashka,Nuno Borges,0,125802,132686,61.0,79.0,781.0,711.0,29.1,26.1,R,R,193.0,185.0,,,,,,,,,,,1997-02-19,"Maia, Portugal",POR,Portugal,Two-Handed,78.0,1.57,2.38,1.63,2.42,1.64,2.5,1.58,2.38,0.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,270,R32,3,78.0,6-4 6-2,Stefanos Tsitsipas,Pedro Cachin,5.0,69.0,4950.0,747.0,Pedro Cachin,Stefanos Tsitsipas,0,106398,126774,69.0,5.0,747.0,4950.0,28.0,24.6,R,R,185.0,193.0,,2.0,,,,,,,,,1998-08-12,"Athens, Greece",GRE,Greece,One-Handed,90.0,8.0,1.08,7.91,1.11,8.69,1.12,7.27,1.1,2.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,271,R32,3,80.0,6-4 6-3,Denis Shapovalov,Jozef Kovalik,28.0,155.0,1380.0,377.0,Denis Shapovalov,Jozef Kovalik,1,133430,106075,28.0,155.0,1380.0,377.0,24.0,30.4,L,R,185.0,183.0,14.0,,,Q,1999-04-15,,CAN,Canada,One-Handed,75.0,,,,,,,1.29,3.75,1.31,3.74,1.31,4.0,1.28,3.69,2.0,2023
atp,2023-04-17,2023-0425,Barcelona,barcelona,A,Clay,64,263,R64,3,55.0,6-0 6-3,Emil Ruusuvuori,Alexander Bublik,40.0,55.0,977.0,865.0,Alexander Bublik,Emil Ruusuvuori,0,122330,200325,55.0,40.0,865.0,977.0,25.8,24.0,R,R,196.0,188.0,,,,,1997-06-17,"Gatchina, Russia",KAZ,Kazakhstan,Two-Handed,82.0,1999-04-02,"Helsinki, Finland",FIN,Finland,Two-Handed,79.0,2.75,1.44,2.9,1.46,3.0,1.47,2.83,1.43,0.0,2023
wta,2023-04-24,2023-1038,Madrid,madrid,PM,Clay,96,228,R128,3,65.0,6-4 6-0,Danka Kovinic,Sara Errani,57.0,83.0,942.0,748.0,Danka Kovinic,Sara Errani,1,203575,201506,57.0,83.0,942.0,748.0,28.4,35.9,R,R,169.0,164.0,,,,Q,1994-11-18,"Cetinje, Montenegro",MNE,Montenegro,,,1987-04-29,"Bologna, Italy",ITA,Italy,,,1.5,2.63,1.51,2.72,1.52,2.75,1.5,2.57,2.0,2023
wta,2023-04-24,2023-1038,Madrid,madrid,PM,Clay,96,231,R128,3,171.0,6-7(6) 6-4 6-3,Alize Cornet,Elena Gabriela Ruse,71.0,158.0,833.0,421.0,Alize Cornet,Elena Gabriela Ruse,1,201427,211817,71.0,158.0,833.0,421.0,33.2,25.4,R,R,173.0,173.0,,,,Q,1990-01-22,"Nice, France",FRA,France,,,1997-11-06,"Bucharest, Romania",ROU,Romania,,,1.73,2.1,1.84,2.06,1.84,2.22,1.77,2.03,2.0,2023
wta,2023-04-24,2023-1038,Madrid,madrid,PM,Clay,96,232,R128,3,126.0,4-6 6-0 6-3,Caty Mcnally,Dalma Galfi,69.0,93.0,840.0,692.0,Caty Mcnally,Dalma Galfi,1,216083,213646,69.0,93.0,840.0,692.0,21.4,24.6,R,R,181.0,178.0,,,,,2001-11-20,"Cincinnati, OH, USA",USA,United States,,,1998-08-13,"Balatonfured, Hungary",HUN,Hungary,,,1.8,2.0,1.77,2.16,1.82,2.2,1.71,2.12,2.0,2023
wta,2023-04-24,2023-1038,Madrid,madrid,PM,Clay,96,235,R128,3,70.0,6-1 6-1,Tatjana Maria,Alexandra Eala,66.0,267.0,859.0,254.0,Alexandra Eala,Tatjana Maria,0,223253,213583,267.0,66.0,254.0,859.0,17.9,35.7,L,R,173.0,172.0,,,WC,,2005-05-23,"Quezon City, Philippines",PHI,Philippines,,,1987-08-08,"Bad Saulgau, Germany",GER,Germany,,,8.0,1.08,8.76,1.1,8.76,1.1,7.71,1.08,2.0,2023
wta,2023-04-24,2023-1038,Madrid,madrid,PM,Clay,96,236,R128,3,83.0,6-1 7-6(5),Julia Grabher,Viktoriya Tomova,92.0,73.0,693.0,777.0,Julia Grabher,Viktoriya Tomova,1,211814,202600,92.0,73.0,693.0,777.0,26.8,28.1,R,R,170.0,170.0,,,LL,LL,1996-07-02,"Dornbirn, Austria",AUT,Austria,,,1995-02-25,"Sofia, Bulgaria",BUL,Bulgaria,,,2.38,1.57,2.64,1.53,2.64,1.62,2.45,1.54,2.0,2023
wta,2023-04-24,2023-1038,Madrid,madrid,PM,Clay,96,238,R64,3,82.0,6-4 6-3,Aryna Sabalenka,Sorana Cirstea,2.0,44.0,6891.0,1109.0,Aryna Sabalenka,Sorana Cirstea,1,214544,201514,2.0,44.0,6891.0,1109.0,24.9,33.0,R,R,182.0,176.0,2.0,,,,1998-05-05,"Minsk, Belarus",BLR,Belarus,,,1990-04-07,"Bucharest, Romania",ROU,Romania,,,1.2,4.5,1.25,4.22,1.31,4.5,1.23,4.04,3.0,2023
wta,2023-04-24,2023-1038,Madrid,madrid,PM,Clay,96,239,R64,3,134.0,3-6 6-4 6-3,Camila Osorio,Marta Kostyuk,115.0,36.0,556.0,1245.0,Camila Osorio,Marta Kostyuk,1,215785,216146,115.0,36.0,556.0,1245.0,21.3,20.8,R,R,162.0,175.0,,32.0,WC,,2001-12-22,"Cúcuta, Colombia",COL,Colombia,,,2002-06-28,"Kyiv, Ukraine",UKR,Ukraine,,,2.38,1.57,2.61,1.55,2.61,1.59,2.49,1.52,3.0,2023
wta,2023-04-24,2023-1038,Madrid,madrid,PM,Clay,96,240,R64,3,162.0,7-6(1) 4-6 6-4,Magda Linette,Marketa Vondrousova,19.0,80.0,1810.0,751.0,Magda Linette,Marketa Vondrousova,1,202663,214954,19.0,80.0,1810.0,751.0,31.1,23.8,R,L,171.0,173.0,17.0,,,Q,1992-02-12,"Poznan, Poland",POL,Poland,,,1999-06-28,"Sokolov, CZE",CZE,Czech Republic,,,5.0,1.17,5.42,1.18,5.6,1.21,4.98,1.17,3.0,2023
wta,2023-04-24,2023-1038,Madrid,madrid,PM,Clay,96,241,R64,3,131.0,7-6(6) 6-3,Mirra Andreeva,Beatriz Haddad Maia,194.0,14.0,346.0,2276.0,Beatriz Haddad Maia,Mirra Andreeva,0,206242,259799,14.0,194.0,2276.0,346.0,26.8,15.9,L,R,185.0,175.0,13.0,,,WC,1996-05-30,"Sao Paulo, Brazil",BRA,Brazil,,,2007-04-29,"Krasnoyarsk, Siberia",RUS,Russia,,,1.62,2.3,1.68,2.3,1.73,2.36,1.67,2.18,3.0,2023
wta,2023-04-24,2023-1038,Madrid,madrid,PM,Clay,96,246,R64,3,79.0,6-2 6-2,Shelby Rogers,Ana Bogdan,38.0,61.0,1239.0,904.0,Ana Bogdan,Shelby Rogers,0,202536,201603,61.0,38.0,904.0,1239.0,30.4,30.5,R,R,171.0,175.0,,33.0,,,1992-11-25,"Sinaia, Romania",ROU,Romania,,,,,,,,,1.8,2.0,1.85,2.04,2.1,2.1,1.82,1.98,3.0,2023
wta,2023-04-24,2023-1038,Madrid,madrid,PM,Clay,96,243,R64,3,76.0,6-3 6-1,Elise Mertens,Rebecca Marino,29.0,79.0,1354.0,753.0,Elise Mertens,Rebecca Marino,1,210722,201606,29.0,79.0,1354.0,753.0,27.4,32.3,R,R,179.0,183.0,24.0,,,,1995-11-17,"Leuven, Belgium",BEL,Belgium,,,1990-12-16,"Toronto, Canada",CAN,Canada,,,1.4,3.0,1.29,3.94,1.4,3.98,1.32,3.38,3.0,2023
wta,2023-04-24,2023-1038,Madrid,madrid,PM,Clay,96,244,R64,3,95.0,6-2 7-6(3),Mayar Sherif,Anhelina Kalinina,59.0,34.0,940.0,1272.0,Anhelina Kalinina,Mayar Sherif,0,211843,210886,34.0,59.0,1272.0,940.0,26.2,26.9,R,R,179.0,180.0,30.0,,,,1997-02-07,"Nova Kakhovka, Ukraine",UKR,Ukraine,,,1996-05-05,"Cairo, Egypt",EGY,Egypt,,,1.57,2.38,1.59,2.49,1.63,2.49,1.56,2.4,3.0,2023
wta,2023-04-24,2023-1038,Madrid,madrid,PM,Clay,96,245,R64,3,95.0,6-3 6-4,Caroline Garcia,Yulia Putintseva,5.0,51.0,5030.0,1046.0,Caroline Garcia,Yulia Putintseva,1,201614,201709,5.0,51.0,5030.0,1046.0,29.5,28.2,R,R,177.0,163.0,5.0,,,,1993-10-16,"Saint-Germain-en-Laye, France",FRA,France,,,1995-01-07,"Moscow, Russia",KAZ,Kazakhstan,,,1.5,2.63,1.52,2.69,1.52,2.75,1.49,2.6,3.0,2023
wta,2023-04-24,2023-1038,Madrid,madrid,PM,Clay,96,247,R64,3,113.0,6-4 7-5,Irina Camelia Begu,Karolina Muchova,35.0,52.0,1258.0,1036.0,Irina Camelia Begu,Karolina Muchova,1,201593,214096,35.0,52.0,1258.0,1036.0,32.6,26.6,R,R,181.0,178.0,31.0,,,,1990-08-26,"Bucharest, Romania",ROU,Romania,,,1996-08-21,"Olomouc, Czech Republic",CZE,Czech Republic,,,2.75,1.44,3.11,1.41,3.11,1.48,2.74,1.44,3.0,2023
wta,2023-04-24,2023-1038,Madrid,madrid,PM,Clay,96,248,R64,3,61.0,6-0 6-3,Jelena Ostapenko,Linda Fruhvirtova,22.0,58.0,1740.0,941.0,Jelena Ostapenko,Linda Fruhvirtova,1,211533,222258,22.0,58.0,1740.0,941.0,25.8,17.9,R,R,177.0,172.0,19.0,,,,1997-06-08,"Riga, Latvia",LAT,Latvia,,,2005-05-01,"Prague, Czech Republic",CZE,Czech Republic,,,1.25,4.0,1.21,4.91,1.26,4.91,1.22,4.29,3.0,2023
wta,2023-04-24,2023-1038,Madrid,madrid,PM,Clay,96,249,R64,3,86.0,6-2 6-3,Liudmila Samsonova,Maryna Zanevska,18.0,75.0,2062.0,775.0,Liudmila Samsonova,Maryna Zanevska,1,214643,202628,18.0,75.0,2062.0,775.0,24.4,29.6,R,R,180.0,175.0,14.0,,,,1998-11-11,"Olenegorsk, Russia",RUS,Russia,,,,,,,,,1.44,2.75,1.45,2.96,1.51,2.96,1.44,2.75,3.0,2023
wta,2023-04-24,2023-1038,Madrid,madrid,PM,Clay,96,250,R64,3,95.0,6-4 6-4,Maria Sakkari,Arantxa Rus,9.0,107.0,3191.0,591.0,Arantxa Rus,Maria Sakkari,0,201551,206289,107.0,9.0,591.0,3191.0,32.3,27.7,L,R,180.0,172.0,,9.0,Q,,1990-12-13,"Delft, The Netherlands",NED,The Netherlands,,,1995-07-25,"Athens, Greece",GRE,Greece,,,3.5,1.3,3.14,1.41,3.53,1.41,3.17,1.35,3.0,2023
wta,2023-04-24,2023-1038,Madrid,madrid,PM,Clay,96,227,R128,3,164.0,6-7(2) 6-3 6-4,Xiyu Wang,Varvara Gracheva,65.0,43.0,859.0,1164.0,Varvara Gracheva,Xiyu Wang,0,219875,216016,43.0,65.0,1164.0,859.0,22.7,22.0,R,L,178.0,182.0,,,,,2000-08-02,"Moscow, Russia",FRA,France,,,2001-03-28,"Taixing, Jiang Su Province, China",CHN,China,,,1.33,3.4,1.41,3.13,1.41,3.4,1.34,3.2,2.0,2023
wta,2023-04-24,2023-1038,Madrid,madrid,PM,Clay,96,251,R64,3,89.0,6-1 7-6(5),Rebeka Masarova,Donna Vekic,74.0,23.0,777.0,1733.0,Donna Vekic,Rebeka Masarova,0,202499,214119,23.0,74.0,1733.0,777.0,26.8,23.7,R,R,179.0,186.0,20.0,,,WC,1996-06-28,"Osijek, Croatia",CRO,Croatia,,,1999-08-06,"Basel, Switzerland",SUI,Switzerland,,,1.57,2.38,1.58,2.51,1.62,2.65,1.53,2.47,3.0,2023
wta,2023-04-24,2023-1038,Madrid,madrid,PM,Clay,96,242,R64,3,112.0,7-6(9) 6-1,Jule Niemeier,Petra Kvitova,67.0,10.0,858.0,3162.0,Jule Niemeier,Petra Kvitova,1,215898,201520,67.0,10.0,858.0,3162.0,23.6,33.1,R,L,178.0,183.0,,10.0,,,1999-08-12,"Dortmund, Germany",GER,Germany,,,1990-03-08,"Bilovec, Czech Republic",CZE,Czech Republic,,,3.2,1.36,3.14,1.41,3.2,1.48,3.08,1.37,3.0,2023
