tour,event_date,tourney_id,tourney_name,tournament_seed,tourney_level,surface,draw_size,match_num,round,best_of,minutes,score,winner,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,player_a,player_b,target,player_a_id,player_b_id,player_a_rank,player_b_rank,player_a_rank_points,player_b_rank_points,player_a_age,player_b_age,player_a_hand,player_b_hand,player_a_height_cm,player_b_height_cm,player_a_seed,player_b_seed,player_a_entry,player_b_entry,fighter_a,fighter_b,best_of_5,surface_is_hard,surface_is_clay,surface_is_grass,surface_is_carpet,a_h2h_wins,b_h2h_wins,diff_h2h_wins,same_hand,a_elo,a_surface_elo,a_recent_form,a_surface_win_rate,a_num_matches,a_days_since_last_match,a_matches_last_7d,a_matches_last_30d,a_rank,a_rank_trend,a_age,a_is_left_handed,b_elo,b_surface_elo,b_recent_form,b_surface_win_rate,b_num_matches,b_days_since_last_match,b_matches_last_7d,b_matches_last_30d,b_rank,b_rank_trend,b_age,b_is_left_handed,diff_elo,diff_surface_elo,diff_recent_form,diff_surface_win_rate,diff_num_matches,diff_days_since_last_match,diff_matches_last_7d,diff_matches_last_30d,diff_rank,diff_rank_trend,diff_age,diff_is_left_handed
atp,2023-04-03,2023-0360,Marrakech,marrakech,A,Clay,32,280,R32,3,98.0,7-5 6-4,Christopher Oconnell,Riccardo Bonadio,87.0,181.0,657.0,325.0,Christopher Oconnell,Riccardo Bonadio,1,106331,109686,87.0,181.0,657.0,325.0,28.8,29.7,R,R,183.0,180.0,,,,Q,Christopher Oconnell,Riccardo Bonadio,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1451.6819332642015,1488.0327915502717,0.4,0.3333333333333333,25,14.0,0.0,1.0,87.0,3.0,28.8,0.0,1499.0467203537112,1498.6489216665789,0.5,0.5,2,35.0,0.0,0.0,181.0,1.0,29.7,0.0,-47.36478708950972,-10.616130116307204,-0.09999999999999998,-0.16666666666666669,23,-21.0,0.0,1.0,-94.0,2.0,-0.8999999999999986,0.0
atp,2023-04-03,2023-0360,Marrakech,marrakech,A,Clay,32,282,R32,3,100.0,6-4 6-4,Alexandre Muller,Richard Gasquet,126.0,42.0,471.0,975.0,Alexandre Muller,Richard Gasquet,1,124186,104755,126.0,42.0,471.0,975.0,26.1,36.7,R,R,183.0,183.0,,6.0,,,Alexandre Muller,Richard Gasquet,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1518.94283032625,1500.0,0.6666666666666666,,3,42.0,0.0,0.0,126.0,44.0,26.1,0.0,1590.861418453588,1513.333672382815,0.6,0.5625,57,14.0,0.0,3.0,42.0,0.0,36.7,0.0,-71.9185881273379,-13.333672382814939,0.06666666666666665,,-54,28.0,0.0,-3.0,84.0,44.0,-10.600000000000001,0.0
atp,2023-04-03,2023-0360,Marrakech,marrakech,A,Clay,32,283,R32,3,143.0,7-5 3-6 6-3,Francesco Passaro,Aslan Karatsev,115.0,124.0,497.0,475.0,Aslan Karatsev,Francesco Passaro,0,106234,208859,124.0,115.0,475.0,497.0,29.5,22.2,R,R,185.0,180.0,,,,,Aslan Karatsev,Francesco Passaro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1396.9077037907102,1467.953767358891,0.2,0.35714285714285715,52,49.0,0.0,0.0,124.0,-32.33333333333333,29.5,0.0,1448.434343859719,1487.1193609642282,0.2,0.0,8,35.0,0.0,0.0,115.0,1.0,22.2,0.0,-51.52664006900886,-19.165593605337335,0.0,0.35714285714285715,44,14.0,0.0,0.0,9.0,-33.33333333333333,7.300000000000001,0.0
atp,2023-04-03,2023-0360,Marrakech,marrakech,A,Clay,32,284,R32,3,127.0,3-6 6-4 7-5,Hugo Gaston,Jan Lennard Struff,104.0,100.0,535.0,574.0,Hugo Gaston,Jan Lennard Struff,1,200384,105526,104.0,100.0,535.0,574.0,22.5,32.9,L,R,173.0,193.0,,,,,Hugo Gaston,Jan Lennard Struff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1394.29698638374,1463.6688747338624,0.0,0.3333333333333333,28,42.0,0.0,0.0,104.0,-8.666666666666671,22.5,1.0,1489.71359910374,1477.4551167719248,0.4,0.0,25,14.0,0.0,4.0,100.0,13.333333333333329,32.9,0.0,-95.4166127200001,-13.786242038062483,-0.4,0.3333333333333333,3,28.0,0.0,-4.0,4.0,-22.0,-10.399999999999999,1.0
atp,2023-04-03,2023-0360,Marrakech,marrakech,A,Clay,32,286,R16,3,75.0,6-1 6-3,Daniel Evans,Alexei Popyrin,30.0,95.0,1345.0,611.0,Alexei Popyrin,Daniel Evans,0,200615,105554,95.0,30.0,611.0,1345.0,23.6,32.8,R,R,196.0,175.0,,2.0,,,Alexei Popyrin,Daniel Evans,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1434.6676164496475,1500.8321260132557,0.4,0.5,33,0.0,1.0,4.0,95.0,1.3333333333333286,23.6,0.0,1497.2332690533906,1464.367780068701,0.0,0.3333333333333333,67,14.0,0.0,2.0,30.0,-1.0,32.8,0.0,-62.56565260374305,36.46434594455468,0.4,0.16666666666666669,-34,-14.0,1.0,2.0,65.0,2.3333333333333286,-9.199999999999996,0.0
atp,2023-04-03,2023-0360,Marrakech,marrakech,A,Clay,32,287,R16,3,192.0,6-7(4) 7-6(6) 6-4,Andrea Vavassori,Jaume Munar,201.0,83.0,293.0,675.0,Andrea Vavassori,Jaume Munar,1,131934,144719,201.0,83.0,293.0,675.0,27.9,25.9,R,R,193.0,183.0,,,Q,,Andrea Vavassori,Jaume Munar,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1489.0078359838928,1503.2505933963646,0.3333333333333333,0.5,3,0.0,1.0,1.0,201.0,25.0,27.9,0.0,1454.0594261265273,1539.2317710457498,0.4,0.5384615384615384,55,0.0,1.0,3.0,83.0,-14.0,25.9,0.0,34.948409857365505,-35.981177649385245,-0.06666666666666671,-0.038461538461538436,-52,0.0,0.0,-2.0,118.0,39.0,2.0,0.0
atp,2023-04-03,2023-0360,Marrakech,marrakech,A,Clay,32,288,R16,3,115.0,1-6 6-3 6-4,Tallon Griekspoor,Elias Ymer,35.0,157.0,1059.0,376.0,Elias Ymer,Tallon Griekspoor,0,111200,134868,157.0,35.0,376.0,1059.0,26.9,26.7,R,R,185.0,188.0,,4.0,Q,,Elias Ymer,Tallon Griekspoor,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1537.311930656472,1501.992780157467,0.6,0.5,25,0.0,1.0,1.0,157.0,8.666666666666657,26.9,0.0,1602.2362451554675,1494.9087252773716,0.4,0.45454545454545453,59,28.0,0.0,2.0,35.0,2.0,26.7,0.0,-64.9243144989955,7.084054880095437,0.19999999999999996,0.04545454545454547,-34,-28.0,1.0,-1.0,122.0,6.666666666666657,0.1999999999999993,0.0
atp,2023-04-03,2023-0360,Marrakech,marrakech,A,Clay,32,290,R16,3,88.0,6-0 7-6(2),Pavel Kotov,Benjamin Bonzi,114.0,50.0,502.0,889.0,Benjamin Bonzi,Pavel Kotov,0,126127,200303,50.0,114.0,889.0,502.0,26.8,24.3,R,R,183.0,191.0,7.0,,,,Benjamin Bonzi,Pavel Kotov,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1567.2183694490436,1489.8370545805585,0.8,0.4,62,0.0,1.0,1.0,50.0,6.666666666666664,26.8,0.0,1471.913540474589,1501.675381700012,0.4,0.5,11,0.0,1.0,2.0,114.0,9.0,24.3,0.0,95.30482897445472,-11.838327119453425,0.4,-0.09999999999999998,51,0.0,0.0,-1.0,-64.0,-2.3333333333333357,2.5,0.0
atp,2023-04-03,2023-0360,Marrakech,marrakech,A,Clay,32,291,R16,3,161.0,6-7(8) 6-4 6-0,Christopher Oconnell,Botic Van De Zandschulp,87.0,31.0,657.0,1250.0,Botic Van De Zandschulp,Christopher Oconnell,0,122298,106331,31.0,87.0,1250.0,657.0,27.4,28.8,R,R,191.0,183.0,3.0,,,,Botic Van De Zandschulp,Christopher Oconnell,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1607.963942843521,1539.027010360781,0.6,0.625,79,14.0,0.0,3.0,31.0,1.0,27.4,0.0,1469.8497493069024,1500.399345623962,0.4,0.5,26,0.0,1.0,2.0,87.0,1.3333333333333286,28.8,0.0,138.1141935366186,38.62766473681904,0.19999999999999996,0.125,53,14.0,-1.0,1.0,-56.0,-0.3333333333333286,-1.4000000000000021,0.0
atp,2023-04-03,2023-0360,Marrakech,marrakech,A,Clay,32,292,R16,3,78.0,6-4 6-4,Alexandre Muller,Francesco Passaro,126.0,115.0,471.0,497.0,Alexandre Muller,Francesco Passaro,1,124186,208859,126.0,115.0,471.0,497.0,26.1,22.2,R,R,183.0,180.0,,,,,Alexandre Muller,Francesco Passaro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1538.2082964894873,1512.4603027694257,0.75,1.0,4,0.0,1.0,1.0,126.0,29.333333333333343,26.1,0.0,1462.078699566867,1498.4580754308793,0.4,0.5,9,0.0,1.0,1.0,115.0,-0.3333333333333286,22.2,0.0,76.1295969226203,14.00222733854639,0.35,0.5,-5,0.0,0.0,0.0,11.0,29.66666666666667,3.900000000000002,0.0
atp,2023-04-03,2023-0360,Marrakech,marrakech,A,Clay,32,293,R16,3,78.0,6-2 6-3,Lorenzo Musetti,Hugo Gaston,21.0,104.0,1840.0,535.0,Hugo Gaston,Lorenzo Musetti,0,200384,207518,104.0,21.0,535.0,1840.0,22.5,21.0,L,R,173.0,185.0,,1.0,,,Hugo Gaston,Lorenzo Musetti,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.5838469622477,1476.1447849173187,0.2,0.4,29,0.0,1.0,1.0,104.0,-0.3333333333333286,22.5,1.0,1530.4186772797386,1553.3655685030246,0.0,0.625,72,14.0,0.0,2.0,21.0,-1.0,21.0,0.0,-115.83483031749097,-77.22078358570593,0.2,-0.22499999999999998,-43,-14.0,1.0,-1.0,83.0,0.6666666666666714,1.5,1.0
atp,2023-04-03,2023-0360,Marrakech,marrakech,A,Clay,32,294,QF,3,108.0,6-3 7-5,Daniel Evans,Andrea Vavassori,30.0,201.0,1345.0,293.0,Andrea Vavassori,Daniel Evans,0,131934,105554,201.0,30.0,293.0,1345.0,27.9,32.8,R,R,193.0,175.0,,2.0,Q,,Andrea Vavassori,Daniel Evans,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1503.4038085807254,1516.4889153573235,0.5,0.6666666666666666,4,0.0,2.0,2.0,201.0,6.666666666666657,27.9,0.0,1510.382760192701,1477.6226099824505,0.2,0.38461538461538464,68,0.0,1.0,3.0,30.0,-0.6666666666666679,32.8,0.0,-6.978951611975617,38.866305374873036,0.3,0.282051282051282,-64,0.0,1.0,-1.0,171.0,7.333333333333325,-4.899999999999999,0.0
atp,2023-04-03,2023-0360,Marrakech,marrakech,A,Clay,32,295,QF,3,128.0,6-3 2-6 6-2,Roberto Carballes Baena,Tallon Griekspoor,82.0,35.0,675.0,1059.0,Roberto Carballes Baena,Tallon Griekspoor,1,106148,134868,82.0,35.0,675.0,1059.0,30.0,26.7,R,R,183.0,188.0,,4.0,,,Roberto Carballes Baena,Tallon Griekspoor,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1443.1536279949282,1470.057192960744,0.2,0.4090909090909091,40,0.0,1.0,3.0,82.0,-0.3333333333333286,30.0,0.0,1615.2806921561496,1507.1533659639908,0.6,0.5,60,0.0,1.0,3.0,35.0,0.6666666666666643,26.7,0.0,-172.12706416122137,-37.096173003246804,-0.39999999999999997,-0.09090909090909088,-20,0.0,0.0,0.0,47.0,-0.9999999999999929,3.3000000000000007,0.0
atp,2023-04-03,2023-0360,Marrakech,marrakech,A,Clay,32,296,QF,3,173.0,6-3 6-7(6) 7-6(3),Pavel Kotov,Christopher Oconnell,114.0,87.0,502.0,657.0,Christopher Oconnell,Pavel Kotov,0,106331,200303,87.0,114.0,657.0,502.0,28.8,24.3,R,R,183.0,191.0,,,,,Christopher Oconnell,Pavel Kotov,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1491.895012151373,1513.728027858062,0.6,0.6,27,0.0,2.0,3.0,87.0,-0.3333333333333286,28.8,0.0,1492.1956223509949,1513.2666585303161,0.6,0.6,12,0.0,2.0,3.0,114.0,1.0,24.3,0.0,-0.3006101996218149,0.4613693277458424,0.0,0.0,15,0.0,0.0,0.0,-27.0,-1.3333333333333286,4.5,0.0
atp,2023-04-03,2023-0360,Marrakech,marrakech,A,Clay,32,297,QF,3,113.0,6-3 1-6 6-4,Alexandre Muller,Lorenzo Musetti,126.0,21.0,471.0,1840.0,Alexandre Muller,Lorenzo Musetti,1,124186,207518,126.0,21.0,471.0,1840.0,26.1,21.0,R,R,183.0,185.0,,1.0,,,Alexandre Muller,Lorenzo Musetti,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1550.7574514413782,1523.9769446358139,0.8,1.0,5,0.0,2.0,2.0,126.0,14.666666666666657,26.1,0.0,1541.2735251007384,1562.7415240493171,0.2,0.64,73,0.0,1.0,3.0,21.0,0.0,21.0,0.0,9.483926340639755,-38.76457941350327,0.6000000000000001,0.36,-68,0.0,1.0,-1.0,105.0,14.666666666666657,5.100000000000001,0.0
atp,2023-04-03,2023-0360,Marrakech,marrakech,A,Clay,32,298,SF,3,156.0,2-6 6-4 6-2,Roberto Carballes Baena,Daniel Evans,82.0,30.0,675.0,1345.0,Daniel Evans,Roberto Carballes Baena,0,105554,106148,30.0,82.0,1345.0,675.0,32.8,30.0,R,R,175.0,183.0,2.0,,,,Daniel Evans,Roberto Carballes Baena,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1526.0614108129303,1490.959432903003,0.4,0.42857142857142855,69,0.0,2.0,4.0,30.0,-0.33333333333333215,32.8,0.0,1466.4897689362351,1483.3336026574586,0.4,0.43478260869565216,41,0.0,2.0,4.0,82.0,0.6666666666666714,30.0,0.0,59.57164187669514,7.625830245544421,0.0,-0.006211180124223614,28,0.0,0.0,0.0,-52.0,-1.0000000000000036,2.799999999999997,0.0
atp,2023-04-03,2023-0360,Marrakech,marrakech,A,Clay,32,299,SF,3,121.0,7-6(3) 7-5,Alexandre Muller,Pavel Kotov,126.0,114.0,471.0,502.0,Alexandre Muller,Pavel Kotov,1,124186,200303,126.0,114.0,471.0,502.0,26.1,24.3,R,R,183.0,191.0,,,,,Alexandre Muller,Pavel Kotov,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1566.3208089384264,1537.310297556818,0.8,1.0,6,0.0,3.0,3.0,126.0,0.0,26.1,0.0,1508.1817787431603,1525.282593652996,0.6,0.6666666666666666,13,0.0,3.0,4.0,114.0,0.0,24.3,0.0,58.13903019526606,12.027703903822157,0.20000000000000007,0.33333333333333337,-7,0.0,0.0,-1.0,12.0,0.0,1.8000000000000007,0.0
atp,2023-04-03,2023-0360,Marrakech,marrakech,A,Clay,32,300,F,3,181.0,4-6 7-6(3) 6-2,Roberto Carballes Baena,Alexandre Muller,82.0,126.0,675.0,471.0,Alexandre Muller,Roberto Carballes Baena,0,124186,106148,126.0,82.0,471.0,675.0,26.1,30.0,R,R,183.0,183.0,,,,,Alexandre Muller,Roberto Carballes Baena,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1579.668121619266,1548.8950412546906,0.8,1.0,7,0.0,4.0,4.0,126.0,0.0,26.1,0.0,1485.2065728130299,1495.596947215362,0.6,0.4583333333333333,42,0.0,3.0,5.0,82.0,0.0,30.0,0.0,94.46154880623612,53.29809403932859,0.20000000000000007,0.5416666666666667,-35,0.0,1.0,-1.0,44.0,0.0,-3.8999999999999986,0.0
wta,2023-04-03,2023-894,Bogota,bogota,I,Clay,32,270,R32,3,82.0,6-1 6-4,Tatjana Maria,Katrina Scott,66.0,161.0,851.0,416.0,Katrina Scott,Tatjana Maria,0,221512,213583,161.0,66.0,416.0,851.0,18.8,35.6,R,R,180.0,172.0,,2.0,,,Katrina Scott,Tatjana Maria,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,1500.0,,,0,,0.0,0.0,161.0,,18.8,0.0,1522.1565512636716,1545.6276126521295,0.4,0.8333333333333334,40,14.0,0.0,3.0,66.0,2.3333333333333286,35.6,0.0,-22.156551263671645,-45.62761265212953,,,-40,,0.0,-3.0,95.0,,-16.8,0.0
wta,2023-04-03,2023-894,Bogota,bogota,I,Clay,32,271,R32,3,155.0,4-6 7-6(5) 6-2,Carolina Alves,Dayana Yastremska,239.0,134.0,275.0,505.0,Carolina Alves,Dayana Yastremska,1,206430,215035,239.0,134.0,275.0,505.0,26.9,22.8,U,R,,175.0,,,Q,,Carolina Alves,Dayana Yastremska,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.1669715581304,1476.49301867251,0.5,0.0,4,259.0,0.0,0.0,239.0,-50.0,26.9,0.0,1436.8637621563923,1487.185660610464,0.4,0.4,38,28.0,0.0,2.0,134.0,-5.0,22.8,0.0,62.30320940173806,-10.692641937954022,0.09999999999999998,-0.4,-34,231.0,0.0,-2.0,105.0,-45.0,4.099999999999998,0.0
wta,2023-04-03,2023-894,Bogota,bogota,I,Clay,32,272,R32,3,84.0,6-2 6-2,Nuria Brancaccio,Despina Papamichail,206.0,152.0,321.0,439.0,Despina Papamichail,Nuria Brancaccio,0,202604,215572,152.0,206.0,439.0,321.0,30.1,22.7,R,R,178.0,,,,,Q,Despina Papamichail,Nuria Brancaccio,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1423.8957303983575,1488.7279712912225,0.2,0.3333333333333333,16,35.0,0.0,0.0,152.0,3.333333333333343,30.1,0.0,1500.0,1500.0,,,0,,0.0,0.0,206.0,,22.7,0.0,-76.1042696016425,-11.272028708777498,,,16,,0.0,0.0,-54.0,,7.400000000000002,0.0
wta,2023-04-03,2023-894,Bogota,bogota,I,Clay,32,273,R32,3,112.0,6-4 7-6(4),Sinja Kraus,Nadia Podoroska,168.0,103.0,391.0,621.0,Nadia Podoroska,Sinja Kraus,0,206408,221257,103.0,168.0,621.0,391.0,26.1,20.9,R,R,170.0,,8.0,,,Q,Nadia Podoroska,Sinja Kraus,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1464.1805912682266,1488.618688397955,0.2,0.3333333333333333,14,42.0,0.0,0.0,103.0,60.66666666666666,26.1,0.0,1503.2837264428615,1509.2980790356726,0.4,0.5714285714285714,8,142.0,0.0,0.0,168.0,32.66666666666666,20.9,0.0,-39.10313517463487,-20.67939063771746,-0.2,-0.23809523809523808,6,-100.0,0.0,0.0,-65.0,28.0,5.200000000000003,0.0
wta,2023-04-03,2023-894,Bogota,bogota,I,Clay,32,274,R32,3,107.0,7-6(3) 6-1,Francesca Jones,Nuria Parrizas Diaz,817.0,80.0,26.0,755.0,Francesca Jones,Nuria Parrizas Diaz,1,215936,203463,817.0,80.0,26.0,755.0,22.5,31.7,R,R,,167.0,,3.0,,,Francesca Jones,Nuria Parrizas Diaz,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,1500.0,,,0,,0.0,0.0,817.0,,22.5,0.0,1479.6476704961942,1476.393672932448,0.4,0.4375,60,28.0,0.0,2.0,80.0,4.666666666666671,31.7,0.0,20.352329503805777,23.606327067552,,,-60,,0.0,-2.0,737.0,,-9.2,0.0
wta,2023-04-03,2023-894,Bogota,bogota,I,Clay,32,275,R32,3,206.0,4-6 7-5 7-6(6),Carol Zhao,Maria Lourdes Carle,174.0,154.0,377.0,429.0,Carol Zhao,Maria Lourdes Carle,1,203475,214604,174.0,154.0,377.0,429.0,27.7,23.1,R,R,165.0,,,,,,Carol Zhao,Maria Lourdes Carle,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1474.12466225123,1488.013393376253,0.25,0.0,4,203.0,0.0,0.0,174.0,13.333333333333343,27.7,0.0,1467.770628941398,1479.2758948113812,0.2,0.25,9,91.0,0.0,0.0,154.0,-2.333333333333343,23.1,0.0,6.354033309831948,8.737498564871657,0.04999999999999999,-0.25,-5,112.0,0.0,0.0,20.0,15.666666666666686,4.599999999999998,0.0
wta,2023-04-03,2023-894,Bogota,bogota,I,Clay,32,276,R32,3,132.0,7-6(1) 7-5,Natalija Stevanovic,Marina Bassols Ribera,224.0,122.0,294.0,543.0,Marina Bassols Ribera,Natalija Stevanovic,0,215453,210337,122.0,224.0,543.0,294.0,23.3,28.6,R,R,165.0,,,,,Q,Marina Bassols Ribera,Natalija Stevanovic,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1417.3377825431814,1477.0022614287845,0.0,0.0,6,35.0,0.0,0.0,122.0,3.3333333333333286,23.3,0.0,1483.9191532881675,1487.9880728690762,0.0,0.0,1,142.0,0.0,0.0,224.0,-13.0,28.6,0.0,-66.58137074498609,-10.985811440291627,0.0,0.0,5,-107.0,0.0,0.0,-102.0,16.33333333333333,-5.300000000000001,0.0
wta,2023-04-03,2023-894,Bogota,bogota,I,Clay,32,277,R32,3,63.0,6-1 6-0,Laura Pigossi,Antonia Samudio,101.0,1077.0,662.0,11.0,Antonia Samudio,Laura Pigossi,0,221501,206007,1077.0,101.0,11.0,662.0,22.0,28.6,R,R,,164.0,,6.0,WC,,Antonia Samudio,Laura Pigossi,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,1500.0,,,0,,0.0,0.0,1077.0,,22.0,0.0,1480.3833531586913,1525.4415894415463,0.4,0.6,24,77.0,0.0,0.0,101.0,15.0,28.6,0.0,19.616646841308693,-25.441589441546284,,,-24,,0.0,0.0,976.0,,-6.600000000000001,0.0
wta,2023-04-03,2023-894,Bogota,bogota,I,Clay,32,278,R32,3,87.0,6-0 6-4,Sara Sorribes Tormo,Aliona Bolsova,106.0,147.0,607.0,446.0,Aliona Bolsova,Sara Sorribes Tormo,0,211901,204427,147.0,106.0,446.0,607.0,25.4,26.4,R,R,172.0,176.0,,7.0,,,Aliona Bolsova,Sara Sorribes Tormo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,1500.0,,,0,,0.0,0.0,147.0,,25.4,0.0,1541.4340903146388,1574.8661133523578,0.4,0.7222222222222222,41,189.0,0.0,0.0,106.0,-45.0,26.4,0.0,-41.43409031463875,-74.86611335235784,,,-41,,0.0,0.0,41.0,,-1.0,0.0
wta,2023-04-03,2023-894,Bogota,bogota,I,Clay,32,280,R32,3,77.0,6-3 6-2,Eugenie Bouchard,Ylena In Albon,327.0,137.0,184.0,486.0,Eugenie Bouchard,Ylena In Albon,1,202446,213837,327.0,137.0,184.0,486.0,29.1,24.0,R,R,178.0,,,,WC,,Eugenie Bouchard,Ylena In Albon,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1494.195958810569,1500.0,0.2,,7,168.0,0.0,0.0,327.0,128.33333333333331,29.1,0.0,1441.0333214926595,1475.5983886178544,0.0,0.0,4,252.0,0.0,0.0,137.0,-14.333333333333329,24.0,0.0,53.16263731790946,24.401611382145575,0.2,,3,-84.0,0.0,0.0,190.0,142.66666666666663,5.100000000000001,0.0
wta,2023-04-03,2023-894,Bogota,bogota,I,Clay,32,281,R32,3,124.0,7-6(3) 6-3,Kamilla Rakhimova,Raluka Serban,90.0,155.0,712.0,427.0,Kamilla Rakhimova,Raluka Serban,1,215872,213779,90.0,155.0,712.0,427.0,21.5,25.7,R,R,,,4.0,,,,Kamilla Rakhimova,Raluka Serban,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1441.4448759439085,1487.8163358989282,0.2,0.4444444444444444,24,35.0,0.0,0.0,90.0,13.0,21.5,0.0,1483.2393134707552,1487.585699413623,0.0,0.0,1,252.0,0.0,0.0,155.0,30.0,25.7,0.0,-41.79443752684665,0.23063648530524006,0.2,0.4444444444444444,23,-217.0,0.0,0.0,-65.0,-17.0,-4.199999999999999,0.0
wta,2023-04-03,2023-894,Bogota,bogota,I,Clay,32,282,R32,3,49.0,6-1 6-0,Elina Avanesyan,Sara Errani,150.0,78.0,440.0,765.0,Elina Avanesyan,Sara Errani,1,220589,201506,150.0,78.0,440.0,765.0,20.5,35.9,R,R,,164.0,,5.0,,,Elina Avanesyan,Sara Errani,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1443.3570794883706,1498.8723793944048,0.0,0.5,10,42.0,0.0,0.0,150.0,-7.0,20.5,0.0,1456.0961148232384,1487.1246985473033,0.2,0.4,7,56.0,0.0,0.0,78.0,36.0,35.9,0.0,-12.739035334867822,11.747680847101492,-0.2,0.09999999999999998,3,-14.0,0.0,0.0,72.0,-43.0,-15.399999999999999,0.0
wta,2023-04-03,2023-894,Bogota,bogota,I,Clay,32,283,R32,3,70.0,6-3 6-1,Peyton Stearns,Rosa Vicens Mas,116.0,177.0,563.0,375.0,Peyton Stearns,Rosa Vicens Mas,1,220548,215798,116.0,177.0,563.0,375.0,21.4,22.7,R,U,,,,,,Q,Peyton Stearns,Rosa Vicens Mas,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1498.4650780163588,1500.0,0.6,,7,28.0,0.0,2.0,116.0,13.666666666666657,21.4,0.0,1500.0,1500.0,,,0,,0.0,0.0,177.0,,22.7,0.0,-1.5349219836411976,0.0,,,7,,0.0,2.0,-61.0,,-1.3000000000000007,0.0
wta,2023-04-03,2023-894,Bogota,bogota,I,Clay,32,284,R32,3,60.0,6-0 6-1,Tamara Zidansek,Reka Luca Jani,110.0,130.0,595.0,515.0,Reka Luca Jani,Tamara Zidansek,0,202436,214461,130.0,110.0,515.0,595.0,31.6,25.2,R,R,161.0,168.0,,,,,Reka Luca Jani,Tamara Zidansek,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1468.8307364909956,1476.1916589218893,0.2,0.375,8,189.0,0.0,0.0,130.0,-7.333333333333329,31.6,0.0,1444.1590450883452,1468.2515932707556,0.4,0.36363636363636365,39,63.0,0.0,0.0,110.0,22.0,25.2,0.0,24.671691402650367,7.9400656511336365,-0.2,0.011363636363636354,-31,126.0,0.0,0.0,20.0,-29.33333333333333,6.400000000000002,0.0
wta,2023-04-03,2023-894,Bogota,bogota,I,Clay,32,285,R32,3,163.0,6-1 4-6 7-6(3),Mirjam Bjorklund,Elise Mertens,133.0,29.0,506.0,1354.0,Elise Mertens,Mirjam Bjorklund,0,210722,214405,29.0,133.0,1354.0,506.0,27.3,24.6,R,U,179.0,,1.0,,,,Elise Mertens,Mirjam Bjorklund,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1607.1150072114565,1523.9739661617498,0.6,0.6666666666666666,63,14.0,0.0,5.0,29.0,10.0,27.3,0.0,1474.0952733211427,1500.3872329288436,0.4,0.5,13,14.0,0.0,2.0,133.0,16.666666666666657,24.6,0.0,133.01973389031377,23.586733232906226,0.19999999999999996,0.16666666666666663,50,0.0,0.0,3.0,-104.0,-6.666666666666657,2.6999999999999993,0.0
